路径编号,业务ID,业务组名称,路径编码
6738,"042E0115
042E0115
042E0118
042E0185
042E0115
042E0118
042E0118
040O0233
040O0211
040O0238
040O0238
040O0211
040O020F
040O0210
040O0211
040O020F
040O0250
040O0293
040O0200
040O0264
042E0121
042E0117","检索提取
检索提取
检索提取
里程查询
检索提取
检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
下一步值机
行李交运
检索提取
下一步值机
行李交运
里程查询
航班详情
下一步值机
值机接收
返回
结束",BRT_0402
6739,"042E0115
042E0185
040O0233
040O0211
040O020B
040O0212
040O020E
040O0211
040O020F
040O020F
040O0277
042F1101
040O0250
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
选座接收
EDI联程值机
修改座位
下一步值机
行李交运
行李交运
管理MSG
管理MSG
里程查询
返回
结束",BRT_0402
6740,"042E0115
042E0185
040O0233
040O0211
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O020B
040O0250
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
选座接收
里程查询
返回
结束",BRT_0402
6741,"042E0115
042E0185
040O0233
040O0211
040O0238
040O0238
040O0293
040O0200
040O0211
040O020F
040O0250
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
重打牌
重打牌
航班详情
下一步值机
下一步值机
行李交运
里程查询
返回
结束",BRT_0402
6742,"042E0102
042E0151
042E0121
042E0117","检索提取
座位锁放
返回
结束",BRT_0401
6743,"042E0102
042E0151
042E0121
042E0150
042E0121
042E0117","检索提取
座位锁放
返回
航班详情
返回
结束",BRT_0401
6744,"042E0115
042E0185
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
040O0210
040O0210
040O0210
040O0210
040O0210
040O0210
040O020B
040O0210
040O020B
040O020B
040O0211
040O0210
040O020B
040O020B
040O0211
040O0210
040O020B
040O020B
040O0211
040O0262
040O0210
040O0262
040O0262
040O020B
040O0210
040O0262
040O020B
040O0210
040O020B
040O0211
040O020F
040O0210
040O0211
040O020F
040O0288
040R0104
040O0200
042E0121
042E0117","检索提取
里程查询
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
选座接收
检索提取
选座接收
选座接收
下一步值机
检索提取
选座接收
选座接收
下一步值机
检索提取
选座接收
选座接收
下一步值机
值机接收
检索提取
值机接收
值机接收
选座接收
检索提取
值机接收
选座接收
检索提取
选座接收
下一步值机
行李交运
检索提取
下一步值机
行李交运
行李交运
行李交运
下一步值机
返回
结束",BRT_0402
6745,"042E0115
042E0115
042E0118
042E0185
042E0118
040O0233
040O0211
040O0238
040O0238
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
里程查询
检索提取
下一步值机
下一步值机
重打牌
重打牌
下一步值机
行李交运
返回
结束",BRT_0402
6746,"042E0115
042E0185
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
6747,"042E0115
040O0233
040O0211
040O020F
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
下一步值机
行李交运
返回
结束",BRT_0402
6748,"042E0115
040O0233
040O0211
040O020F
151X0100
01010916","检索提取
下一步值机
下一步值机
行李交运
公共信息查询
结束",BRT_0409
6749,"042E0115
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
行李交运
返回
结束",BRT_0402
6750,"042E0115
040O0233
040O0211
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
6751,"042E0115
042E0112
042E0117","检索提取
检索提取
结束",BRT_0402
6752,"042E0115
042E0112
042E0117","检索提取
检索提取
结束",BRT_0402
6753,"042E0115
042E0112
042E0115
042E0112
042E0118
042E0115
042E0112
042E0118
042E0118
040O0233
040O0211
040O020B
040O0293
040O0200
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
航班详情
下一步值机
返回
结束",BRT_0402
6754,"042E0115
042E0185
042E0115
042E0118
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
040O020F
040O0211
040O020F
040O020F
042E0121
042E0175
040R0301
042E0121
042E0117","检索提取
里程查询
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
行李交运
下一步值机
行李交运
行李交运
返回
行李合并
行李合并
返回
结束",BRT_0402
6755,"042E0115
042E0185
042E0115
042E0118
042E0115
042E0118
042E0185
042E0118
040O0233
040O0211
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O020B
040O020B
040O0211
040O020F
040O0210
040O0211
040O020F
040O0293
040O0200
040O0264
040O0210
040O0282
040T0101
040O0200
040O0293
040O0200
042E0100
042E0115
042E0185
040O0233
040O0211
040O020B
040O0293
040O0200
040O0264
040O0250
040O0250
040O0293
040O0200
040O0264
040O0250
040O0282
040O0200
040O0293
040O0200
040O0282
040T0101
040O0200
040O0250
040O0250
040O0293
040O0200
042E0121
042E0117","检索提取
里程查询
检索提取
检索提取
检索提取
检索提取
里程查询
检索提取
下一步值机
下一步值机
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
选座接收
选座接收
下一步值机
行李交运
检索提取
下一步值机
行李交运
航班详情
下一步值机
值机接收
检索提取
旅客升降舱
旅客升降舱
下一步值机
航班详情
下一步值机
检索提取
检索提取
里程查询
下一步值机
下一步值机
选座接收
航班详情
下一步值机
值机接收
里程查询
里程查询
航班详情
下一步值机
值机接收
里程查询
旅客升降舱
下一步值机
航班详情
下一步值机
旅客升降舱
旅客升降舱
下一步值机
里程查询
里程查询
航班详情
下一步值机
返回
结束",BRT_0402
6756,"042E0115
042E0185
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
6757,"042E0115
042E0115
042E0118
042E0185
042E0118
040O0233
040O0211
040O0293
040O0200
040O0293
040O0200
040O0282
040T0111
040T0108
040T0115
040T0100
040T0111
040T0111
040T0111
040T0111
040T0111
040T0111
040O0200
042E0121
042E0117","检索提取
检索提取
检索提取
里程查询
检索提取
下一步值机
下一步值机
航班详情
下一步值机
航班详情
下一步值机
旅客升降舱
旅客升降舱
旅客升降舱
航班详情
旅客升降舱
旅客升降舱
旅客升降舱
旅客升降舱
旅客升降舱
旅客升降舱
旅客升降舱
下一步值机
返回
结束",BRT_0402
6758,"042E0102
042E0102
042E0117","检索提取
检索提取
结束",BRT_0401
6759,"042E0115
042E0185
040O0233
040O0211
040O0238
040O0238
040O0211
040O020F
040O0211
040O020F
040O0250
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
重打牌
重打牌
下一步值机
行李交运
下一步值机
行李交运
里程查询
返回
结束",BRT_0402
6760,"042E0105
042E0105
042E0146
042E0146
042E0100
042E0115
042E0185
040O0233
040O0211
040O020B
042E0121
042E0117","办理历史
办理历史
重打牌
重打牌
检索提取
检索提取
里程查询
下一步值机
下一步值机
选座接收
返回
结束",BRT_040L
6761,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
6762,"042E0115
040O0233
040O0211
040O0293
040O0200
040O0293
040O0200
040O0264
040O0293
040O0200
040O0264
040O0282
040T0101
040O0200
042E0121
042E0117","检索提取
下一步值机
下一步值机
航班详情
下一步值机
航班详情
下一步值机
值机接收
航班详情
下一步值机
值机接收
旅客升降舱
旅客升降舱
下一步值机
返回
结束",BRT_0402
6763,"042E0115
040O0233
040O0211
040O0238
040O0238
042E0150
042E0121
042E0106
042E0117","检索提取
下一步值机
下一步值机
重打牌
重打牌
航班详情
返回
旅客详情
结束",BRT_0402
6764,"16200100
16200101
042E0117","业务信息查询
业务信息查询
结束",-
6765,"042E0105
042E0105
040O0240
042E0117","办理历史
办理历史
检索提取
结束",BRT_040L
6766,"042E0105
042E0105
040O0240
042E0117","办理历史
办理历史
检索提取
结束",BRT_040L
6767,"042E0105
042E0105
042E0117","办理历史
办理历史
结束",BRT_040L
6768,"042E0105
042E0105
042E0117","办理历史
办理历史
结束",BRT_040L
6769,"042E0105
042E0105
042E0117","办理历史
办理历史
结束",BRT_040L
6770,"16200101
042E0102
042E0102
042E0102
042E0102
042E0151
042E0121
042E0102
042E0185
042E0150
042E0121
042E0117","业务信息查询
检索提取
检索提取
检索提取
检索提取
座位锁放
返回
检索提取
里程查询
航班详情
返回
结束",-
6771,"042E0102
042E0150
042E0121
042E0117","检索提取
航班详情
返回
结束",BRT_0401
6772,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
6773,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0185
042E0118
040O0233
040O0211
040O0210
040O0211
040O020F
040O0210
040O0238
040O0238
040O0210
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
里程查询
检索提取
下一步值机
下一步值机
检索提取
下一步值机
行李交运
检索提取
重打牌
重打牌
检索提取
下一步值机
行李交运
返回
结束",BRT_0402
6774,"042E0115
042E0185
040O0233
040O0211
040O0293
040O0200
040O0293
040O0200
040O0264
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0293
040O0200
040O020B
040O0211
040O020F
040O020F
040O0289
040R0201
040O0200
040O0250
040O0270
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
航班详情
下一步值机
航班详情
下一步值机
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
航班详情
下一步值机
选座接收
下一步值机
行李交运
行李交运
管理逾重
管理逾重
下一步值机
里程查询
旅客详情
返回
结束",BRT_0402
6775,"042E0102
042E0117","检索提取
结束",BRT_0401
6776,"16200100
16200101
042E0117","业务信息查询
业务信息查询
结束",-
6777,"042E0115
040O0233
040O0211
040O020F
040O0293
040O0200
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
航班详情
下一步值机
返回
结束",BRT_0402
6778,"042E0115
042E0185
042E0115
042E0118
042E0185
042E0118
040O0233
040O0211
040O0210
040O0250
040O0293
040O0200
040O0264
040O0293
040O0200
040O0264
040O0210
040O020B
040O0262
040O0210
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O020B
040O0211
040O020F
042E0121
042E0117","检索提取
里程查询
检索提取
检索提取
里程查询
检索提取
下一步值机
下一步值机
检索提取
里程查询
航班详情
下一步值机
值机接收
航班详情
下一步值机
值机接收
检索提取
选座接收
值机接收
检索提取
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
选座接收
下一步值机
行李交运
返回
结束",BRT_0402
6779,"042E0115
042E0115
042E0118
042E0185
042E0118
040O0233
040O0211
040O020B
040O0211
040O020F
040O0293
040O0200
040O0264
042E0121
042E0117","检索提取
检索提取
检索提取
里程查询
检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
航班详情
下一步值机
值机接收
返回
结束",BRT_0402
6780,"042E0115
042E0117","检索提取
结束",BRT_0402
6781,"042E0115
042E0117","检索提取
结束",BRT_0402
6782,"042E0115
042E0117","检索提取
结束",BRT_0402
6783,"042E0115
042E0117","检索提取
结束",BRT_0402
6784,"042E0115
042E0115
042E0118
042E0185
042E0118
040O0233
040O0211
040O0210
040O020B
040O0211
040O020F
040O0293
040O0200
040O0210
040O0211
040O020F
040O0250
040O0293
040O0200
040O0264
042E0121
042E0117","检索提取
检索提取
检索提取
里程查询
检索提取
下一步值机
下一步值机
检索提取
选座接收
下一步值机
行李交运
航班详情
下一步值机
检索提取
下一步值机
行李交运
里程查询
航班详情
下一步值机
值机接收
返回
结束",BRT_0402
6785,"042E0102
042E0118
042E0117","检索提取
检索提取
结束",BRT_0401
6786,"042E0115
042E0185
040O0233
040O0211
040O020B
040O0293
040O0200
040O0264
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
选座接收
航班详情
下一步值机
值机接收
返回
结束",BRT_0402
6787,"042E0115
042E0185
042E0115
042E0118
042E0118
040O0233
040O0211
040O0210
040O020B
040O0210
040O0293
040O0200
040O0264
040O0293
040O0200
040O0264
040O0282
040T0111
040O0200
040O0293
040O0200
040O0293
040O0200
042E0121
042E0117","检索提取
里程查询
检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
选座接收
检索提取
航班详情
下一步值机
值机接收
航班详情
下一步值机
值机接收
旅客升降舱
旅客升降舱
下一步值机
航班详情
下一步值机
航班详情
下一步值机
返回
结束",BRT_0402
6788,"042E0102
042E0118
042E0112
042E0185
042E0112
042E0185
042E0112
042E0185
042E0112
042E0185
042E0112
042E0185
042E0112
042E0185
042E0112
042E0185
042E0117","检索提取
检索提取
检索提取
里程查询
检索提取
里程查询
检索提取
里程查询
检索提取
里程查询
检索提取
里程查询
检索提取
里程查询
检索提取
里程查询
结束",BRT_0401
6789,"042E0102
042E0150
042E0121
042E0117","检索提取
航班详情
返回
结束",BRT_0401
6790,"042E0102
042E0118
042E0117","检索提取
检索提取
结束",BRT_0401
6791,"042E0105
042E0117","办理历史
结束",BRT_040L
6792,"042E0102
042E0185
042E0117","检索提取
里程查询
结束",BRT_0401
6793,"042E0115
042E0117","检索提取
结束",BRT_0402
6794,"042E0102
042E0118
042E0106
042E0118
042E0112
042E0185
042E0151
042E0121
042E0117","检索提取
检索提取
旅客详情
检索提取
检索提取
里程查询
座位锁放
返回
结束",BRT_0401
6795,"042E0102
042E0117","检索提取
结束",BRT_0401
6796,"042E0115
042E0115
042E0118
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
040O020F
040O0293
040O0200
040O0264
040O0293
040O0200
040O0264
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
行李交运
航班详情
下一步值机
值机接收
航班详情
下一步值机
值机接收
返回
结束",BRT_0402
6797,"042E0115
042E0185
040O0233
040O0211
040O020B
040O0293
040O0200
040O0264
040O0293
040O0200
040O0264
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
选座接收
航班详情
下一步值机
值机接收
航班详情
下一步值机
值机接收
返回
结束",BRT_0402
6798,"042E0102
042E0185
042E0102
042E0118
042E0185
042E0117","检索提取
里程查询
检索提取
检索提取
里程查询
结束",BRT_0401
6799,"042E0102
042E0118
042E0151
043L1202
042E0121
042E0117","检索提取
检索提取
座位锁放
座位锁放
返回
结束",BRT_0401
6800,"042E0115
042E0115
042E0118
040O0233
040O0211
040O0210
040O020B
040O0210
040O020B
040O0210
040O020F
042E0121
042E0115
040O0233
040O0211
040O020B
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
选座接收
检索提取
选座接收
检索提取
行李交运
返回
检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
返回
结束",BRT_0402
6801,"042E0115
040O0233
040O0211
040O020F
040O0238
040O0238
042E0121
042E0115
042E0146
042E0146
042E0118
042E0115
042E0146
042E0118
042E0146
042E0115
042E0146
042E0118
042E0146
042E0117","检索提取
下一步值机
下一步值机
行李交运
重打牌
重打牌
返回
检索提取
重打牌
重打牌
检索提取
检索提取
重打牌
检索提取
重打牌
检索提取
重打牌
检索提取
重打牌
结束",BRT_0402
6802,"042E0115
040O0233
040O0211
040O0250
040O0293
nav","检索提取
下一步值机
下一步值机
里程查询
航班详情
结束",BRT_040Other
6803,"042E0115
040O0233
040O0211
042E0121
042E0115
042E0118
042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
返回
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
6804,"042E0115
042E0115
042E0118
042E0146
042E0146
042E0118
042E0185
042E0117","检索提取
检索提取
检索提取
重打牌
重打牌
检索提取
里程查询
结束",BRT_0402
6805,"042E0115
040O0233
040O0211
040O0250
040O0238
040O0238
040O020F
042E0121
042E0115
042E0118
040O0233
040O0211
040O0238
040O0238
040O020F
042E0121
042E0115
042E0146
042E0118
042E0146
042E0117","检索提取
下一步值机
下一步值机
里程查询
重打牌
重打牌
行李交运
返回
检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
行李交运
返回
检索提取
重打牌
检索提取
重打牌
结束",BRT_0402
6806,"042E0115
042E0115
040O0233
040O0211
040O020D
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
下一步值机
下一步值机
选座接收加行李
下一步值机
行李交运
返回
结束",BRT_0402
6807,"042E0115
040O0233
040O0211
040O0250
040O020B
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
里程查询
选座接收
行李交运
返回
结束",BRT_0402
6808,"042E0115
040O0233
040O0211
040O0250
040O0293
040O0200
040O0210
040O020A
042E0121
042E0117","检索提取
下一步值机
下一步值机
里程查询
航班详情
下一步值机
检索提取
值机接收
返回
结束",BRT_0402
6809,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0238
040O0238
040O0238
040O0211
040O020F
040O020F
040O0211
040O020F
040O0210
040O0290
040R0301
040O0200
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
重打牌
下一步值机
行李交运
行李交运
下一步值机
行李交运
检索提取
行李合并
行李合并
下一步值机
返回
结束",BRT_0402
6810,"042E0115
040O0233
040O0211
040O020F
040O0270
040O0238
040O0238
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
旅客详情
重打牌
重打牌
返回
结束",BRT_0402
6811,"042E0115
042E0115
040O0233
040O0211
040O0238
040O0238
040O0211
040O020F
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
下一步值机
行李交运
下一步值机
行李交运
返回
结束",BRT_0402
6812,"042E0115
040O0233
040O0211
040O020F
040O0264
042E0121
042E0185
042E0117","检索提取
下一步值机
下一步值机
行李交运
值机接收
返回
里程查询
结束",BRT_0402
6813,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020F
040O0250
040O0238
040O0293
040O0200
040O0264
040O0250
040O0270
040O0250
040O0250
042E0121
040O0233
040O0211
040O0282
040T0101
040O0200
040O0210
040O0250
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
行李交运
里程查询
重打牌
航班详情
下一步值机
值机接收
里程查询
旅客详情
里程查询
里程查询
返回
下一步值机
下一步值机
旅客升降舱
旅客升降舱
下一步值机
检索提取
里程查询
返回
结束",BRT_0402
6814,"042E0115
040O0233
040O0211
040O020B
040O0293
040O0200
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
航班详情
下一步值机
返回
结束",BRT_0402
6815,"042E0115
040O0233
040O0211
040O0250
141R0100
16290102
040O0238
040O0238
042E0121
042E0117","检索提取
下一步值机
下一步值机
里程查询
客票查询
客票查询
重打牌
重打牌
返回
结束",BRT_0402
6816,"042E0115
040O0233
040O0211
040O020B
040O020E
040O020E
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
修改座位
修改座位
返回
结束",BRT_0402
6817,"042E0115
042E0115
040O0233
040O0211
040O0282
040T0111
040O0200
042E0121
042E0117","检索提取
检索提取
下一步值机
下一步值机
旅客升降舱
旅客升降舱
下一步值机
返回
结束",BRT_0402
6818,"042E0102
040O0233
040O0211
040O020F
040O0250
040O0280
040O0200
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
里程查询
客票详情
下一步值机
返回
结束",BRT_0401
6819,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
6820,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0210
040O0282
040T0111
040T0111
040T0109
040T0111
040T0111
040O020E
040O020E
040O0210
040O020A
040O020A
040O0211
040O0262
040O0262
040O0262
040O0262
040O0262
040O020A
040O020A
040O0211
040O020F
040O0210
040O0211
040O020F
040O0293
040O0200
040O0210
040O020F
040O0210
040O0211
040O020F
040O0293
040O0200
040O0210
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
旅客升降舱
旅客升降舱
旅客升降舱
旅客升降舱
旅客升降舱
旅客升降舱
修改座位
修改座位
检索提取
值机接收
值机接收
下一步值机
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
下一步值机
行李交运
检索提取
下一步值机
行李交运
航班详情
下一步值机
检索提取
行李交运
检索提取
下一步值机
行李交运
航班详情
下一步值机
检索提取
行李交运
返回
结束",BRT_0402
6821,"042E0115
042E0115
042E0118
042E0115
040O0233
040O0211
040O020B
040O020B
040O0211
040O0210
040O020F
040O0262
040O0211
040O020F
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
检索提取
行李交运
值机接收
下一步值机
行李交运
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
返回
结束",BRT_0402
6822,"042E0115
040O0233
040O0211
040O0293
040O0200
040O0282
040T0111
040O0200
040O020F
042E0121
040O0240
040O0233
040O0211
040O0264
042E0121
042E0117","检索提取
下一步值机
下一步值机
航班详情
下一步值机
旅客升降舱
旅客升降舱
下一步值机
行李交运
返回
检索提取
下一步值机
下一步值机
值机接收
返回
结束",BRT_0402
6823,"042E0115
040O0233
040O0211
040O0250
040O020F
040O0293
040O0200
040O0270
040O0238
040O0238
042E0121
042E0117","检索提取
下一步值机
下一步值机
里程查询
行李交运
航班详情
下一步值机
旅客详情
重打牌
重打牌
返回
结束",BRT_0402
6824,"042E0115
040O0233
040O0211
040O0282
040T0111
040O0200
040O020F
040O020F
040O0293
040O0200
040O0293
040O0200
042E0121
042E0117","检索提取
下一步值机
下一步值机
旅客升降舱
旅客升降舱
下一步值机
行李交运
行李交运
航班详情
下一步值机
航班详情
下一步值机
返回
结束",BRT_0402
6825,"042E0115
040O0233
040O0211
040O020D
040O0293
040O0200
040O0264
042E0121
040O0240
042E0115
040O0233
040O0211
040O020D
040O0293
040O0200
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收加行李
航班详情
下一步值机
值机接收
返回
检索提取
检索提取
下一步值机
下一步值机
选座接收加行李
航班详情
下一步值机
返回
结束",BRT_0402
6826,"042E0115
040O0233
040O0211
040O0282
040T0111
040O0200
040O020F
040O0293
040O0200
040O0262
040O0262
042E0121
042E0117","检索提取
下一步值机
下一步值机
旅客升降舱
旅客升降舱
下一步值机
行李交运
航班详情
下一步值机
值机接收
值机接收
返回
结束",BRT_0402
6827,"042E0115
040O0233
040O0211
040O020F
040O0250
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
里程查询
返回
结束",BRT_0402
6828,"042E0115
042E0115
040O0233
040O0211
040O0264
040O0282
040T0111
040T0111
040T0111
040T0109
040O0200
040O0210
040O0282
040T0111
040O0200
042E0121
042E0112
040O0240
042E0117","检索提取
检索提取
下一步值机
下一步值机
值机接收
旅客升降舱
旅客升降舱
旅客升降舱
旅客升降舱
旅客升降舱
下一步值机
检索提取
旅客升降舱
旅客升降舱
下一步值机
返回
检索提取
检索提取
结束",BRT_0402
6829,"042E0115
040O0233
040O0211
040O0250
040O0293
040O0200
040O0264
040O020D
040O0250
040O0293
040O0200
042E0121
042E0117","检索提取
下一步值机
下一步值机
里程查询
航班详情
下一步值机
值机接收
选座接收加行李
里程查询
航班详情
下一步值机
返回
结束",BRT_0402
6830,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
040O020F
040O0210
040O0250
040O0210
040O0250
040O0293
040O0200
040O0264
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
行李交运
检索提取
里程查询
检索提取
里程查询
航班详情
下一步值机
值机接收
返回
结束",BRT_0402
6831,"16200100
16200101
16200101
16200101
042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","业务信息查询
业务信息查询
业务信息查询
业务信息查询
检索提取
下一步值机
下一步值机
选座接收
返回
结束",-
6832,"16200101
16200101
16200102
16200102
16200102
16200102
16200102
16200102
042E0115
040O0233
040O0211
042E0121
042E0115
040O0233
040O0211
040O0210
040O0250
040O0210
040O020B
040O0211
040O020F
040O0210
040O020F
042E0121
042E0117","业务信息查询
业务信息查询
业务信息查询
业务信息查询
业务信息查询
业务信息查询
业务信息查询
业务信息查询
检索提取
下一步值机
下一步值机
返回
检索提取
下一步值机
下一步值机
检索提取
里程查询
检索提取
选座接收
下一步值机
行李交运
检索提取
行李交运
返回
结束",-
6833,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
6834,"042E0115
042E0185
042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
里程查询
检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
6835,"16200101
042E0115
040O0233
040O0211
040O0250
040O0238
040O0238
042E0121
042E0117","业务信息查询
检索提取
下一步值机
下一步值机
里程查询
重打牌
重打牌
返回
结束",-
6836,"042E0115
040O0233
040O0211
040O0250
040O020B
040O0293
040O0200
040O0264
040O0250
042E0121
042E0117","检索提取
下一步值机
下一步值机
里程查询
选座接收
航班详情
下一步值机
值机接收
里程查询
返回
结束",BRT_0402
6837,"042E0115
040O0233
040O0211
040O0250
040O0238
040O0238
040O0293
040O0200
040O020F
040O0293
040O0200
040O0293
040O0200
040O0264
042E0121
042E0117","检索提取
下一步值机
下一步值机
里程查询
重打牌
重打牌
航班详情
下一步值机
行李交运
航班详情
下一步值机
航班详情
下一步值机
值机接收
返回
结束",BRT_0402
