路径编号,业务ID,业务组名称,路径编码
1071,"042E0115
042E0115
042E0118
042E0115
040O0233
040O0211
040O0270
042E0402
042E0402
040O0238
040O0238
040O0210
040O0211
040O020F
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
旅客详情
旅客详情
旅客详情
重打牌
重打牌
检索提取
下一步值机
行李交运
行李交运
返回
结束",BRT_0402
1072,"042E0115
042E0115
040O0233
040O0211
040O0270
042E0402
042E0401
040O0238
040O0238
040O0210
040O0211
040O020F
040O0210
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
下一步值机
下一步值机
旅客详情
旅客详情
旅客详情
重打牌
重打牌
检索提取
下一步值机
行李交运
检索提取
下一步值机
行李交运
返回
结束",BRT_0402
1073,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
返回
结束",BRT_0402
1074,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020B
040O0210
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
检索提取
下一步值机
行李交运
返回
结束",BRT_0402
1075,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020F
040O0211
040O020F
040O020F
042E0121
040O0233
040O0211
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
行李交运
下一步值机
行李交运
行李交运
返回
下一步值机
下一步值机
返回
结束",BRT_0402
1076,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1077,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
1078,"042E0115
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
结束",BRT_0402
1079,"042E0102
042E0118
042E0117","检索提取
检索提取
结束",BRT_0401
1080,"042E0115
040O0233
040O0211
040O020E
040O020E
042E0121
042E0117","检索提取
下一步值机
下一步值机
修改座位
修改座位
返回
结束",BRT_0402
1081,"042E0102
042E0118
042E0117","检索提取
检索提取
结束",BRT_0401
1082,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
040O0233
040O0211
040O020A
040O020A
040O0211
042E0121
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
042E0121
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
040O020F
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
返回
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
返回
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
行李交运
下一步值机
行李交运
返回
结束",BRT_0402
1083,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
结束",BRT_0402
1084,"042E0115
040O0233
040O0211
040O0270
040O0238
040O0238
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
旅客详情
重打牌
重打牌
下一步值机
行李交运
返回
结束",BRT_0402
1085,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
042E0121
042E0115
040O0233
040O0211
042E0121
040O0233
040O0211
040O0210
040O020A
040O020A
040O0211
040O0210
040O0210
040O0211
040O020B
040O0210
040O0211
040O020F
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
返回
检索提取
下一步值机
下一步值机
返回
下一步值机
下一步值机
检索提取
值机接收
值机接收
下一步值机
检索提取
检索提取
下一步值机
选座接收
检索提取
下一步值机
行李交运
结束",BRT_0402
1086,"042E0102
042E0118
042E0117","检索提取
检索提取
结束",BRT_0401
1087,"042E0115
042E0115
042E0118
040O0233
040O0211
040O0210
040O020B
040O020B
040O0211
042E0102
042E0118
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
选座接收
选座接收
下一步值机
检索提取
检索提取
结束",BRT_0402
1088,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0210
040O0211
040O020B
040O020B
040O020B
040O0210
040O020A
040O020A
040O0211
040O0210
040O0211
040O020F
040O0210
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
下一步值机
选座接收
选座接收
选座接收
检索提取
值机接收
值机接收
下一步值机
检索提取
下一步值机
行李交运
检索提取
下一步值机
行李交运
返回
结束",BRT_0402
1089,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
040O0233
040O0211
040O0210
040O0211
040O020E
040O020E
040O0210
040O0211
040O020E
040O020E
040O0270
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
下一步值机
修改座位
修改座位
检索提取
下一步值机
修改座位
修改座位
旅客详情
返回
结束",BRT_0402
1090,"042E0115
042E0115
042E0118
040O0233
040O0211
040O0270
042E0402
040O0238
040O0238
040O0210
040O0211
040O020F
040O0210
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
旅客详情
旅客详情
重打牌
重打牌
检索提取
下一步值机
行李交运
检索提取
下一步值机
行李交运
返回
结束",BRT_0402
1091,"042E0115
042E0117","检索提取
结束",BRT_0402
1092,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0270
042E0402
042E0402
042E0402
040O0238
040O0238
040O0210
040O0211
040O020F
040O0210
040O0211
040O020F
040O0210
040O0211
040O020F
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
旅客详情
旅客详情
旅客详情
旅客详情
重打牌
重打牌
检索提取
下一步值机
行李交运
检索提取
下一步值机
行李交运
检索提取
下一步值机
行李交运
下一步值机
行李交运
返回
结束",BRT_0402
1093,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
040O0233
040O0211
040O020B
040O0210
040O0211
040O020F
040O0225
040O020F
040O0210
040O0211
040O020F
040O0210
040O0211
040O020F
040O0210
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
检索提取
下一步值机
行李交运
值机接收
行李交运
检索提取
下一步值机
行李交运
检索提取
下一步值机
行李交运
检索提取
下一步值机
行李交运
返回
结束",BRT_0402
1094,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
返回
结束",BRT_0402
1095,"042E0115
042E0106
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0270
042E0402
042E0402
042E0402
040O0238
040O0238
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
旅客详情
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
旅客详情
旅客详情
旅客详情
旅客详情
重打牌
重打牌
返回
检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1096,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1097,"042E0115
042E0115
042E0118
040O0233
040O0211
nav","检索提取
检索提取
检索提取
下一步值机
下一步值机
结束",BRT_040Other
1098,"042E0115
042E0115
042E0118
040O0233
040O0211
042E0102
042E0118
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
检索提取
结束",BRT_0402
1099,"042E0115
042E0115
042E0118
042E0115
040O0233
040O0211
040O0210
040O020A
042E0102
042E0102
042E0121
042E0118
042E0150
042E0121
042E0170
040T0111
042E0121
040O0233
040O0211
042E0121
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
040O020F
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
值机接收
检索提取
检索提取
返回
检索提取
航班详情
返回
旅客升降舱
旅客升降舱
返回
下一步值机
下一步值机
返回
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
行李交运
下一步值机
行李交运
返回
结束",BRT_0402
1100,"042E0115
040O0233
040O0211
042E0121
042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
042E0121
042E0117","检索提取
下一步值机
下一步值机
返回
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
返回
结束",BRT_0402
1101,"042E0115
042E0115
042E0117","检索提取
检索提取
结束",BRT_0402
1102,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0210
040O0211
040O020B
040O020B
040O0211
040O0210
040O0211
040O020B
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
下一步值机
选座接收
选座接收
下一步值机
检索提取
下一步值机
选座接收
返回
结束",BRT_0402
1103,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0210
040O0210
040O020A
040O020A
040O0211
040O0210
040O0211
040O020B
040O0210
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
检索提取
值机接收
值机接收
下一步值机
检索提取
下一步值机
选座接收
检索提取
下一步值机
行李交运
返回
结束",BRT_0402
1104,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0270
040O0238
040O0238
040O0221
042E0121
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
040O020F
040O020F
042E0121
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
旅客详情
重打牌
重打牌
座位锁放
返回
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
行李交运
行李交运
返回
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1105,"042E0115
042E0117","检索提取
结束",BRT_0402
1106,"042E0115
042E0117","检索提取
结束",BRT_0402
1107,"042E0115
042E0115
042E0118
042E0115
040O0233
040O0211
040O020B
040O0211
040O020F
040O0211
040O020F
01010917","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
下一步值机
行李交运
结束",BRT_040A
1108,"042E0115
042E0115
042E0118
040O0233
040O0211
040O0211
040O020B
040O020B
040O0211
040O0210
040O0211
040O020E
040O0211
040O020F
040O0211
040O020F
01010917","检索提取
检索提取
检索提取
下一步值机
下一步值机
下一步值机
选座接收
选座接收
下一步值机
检索提取
下一步值机
修改座位
下一步值机
行李交运
下一步值机
行李交运
结束",BRT_040A
1109,"042E0115
042E0100
042E0115
042E0185
042E0146
042E0146
01010917","检索提取
检索提取
检索提取
里程查询
重打牌
重打牌
结束",BRT_040A
1110,"042E0115
042E0146
042E0117","检索提取
重打牌
结束",BRT_0402
1111,"042E0115
042E0185
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
里程查询
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
1112,"042E0115
042E0115
01010915","检索提取
检索提取
结束",BRT_0408
1113,"042E0115
01010915","检索提取
结束",BRT_0408
1114,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0210
040O0210
040O0210
040O0211
040O020B
040O0210
040O0210
040O0211
040O020B
040O0210
040O0211
040O020F
040O0211
040O020F
040O020F
040O0210
040O0290
040R0301
040O0200
042E0100
042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0238
040O0238
040O0262
040O0262
01010916","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
检索提取
检索提取
下一步值机
选座接收
检索提取
检索提取
下一步值机
选座接收
检索提取
下一步值机
行李交运
下一步值机
行李交运
行李交运
检索提取
行李合并
行李合并
下一步值机
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
值机接收
值机接收
结束",BRT_0409
1115,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
040O020F
040O0210
040O0250
040O0262
040O0262
01010915","检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
行李交运
检索提取
里程查询
值机接收
值机接收
结束",BRT_0408
1116,"042E0115
040O0233
040O0211
040O020B
040O0211
040O020F
040O0262
01010915","检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
值机接收
结束",BRT_0408
1117,"042E0115
040O0233
040O0211
040O0238
040O0238
040O0211
040O020F
040O0262
01010915","检索提取
下一步值机
下一步值机
重打牌
重打牌
下一步值机
行李交运
值机接收
结束",BRT_0408
1118,"042E0115
040O0233
040O0211
040O0238
040O0238
040O0211
040O020F
040O0262
01010915","检索提取
下一步值机
下一步值机
重打牌
重打牌
下一步值机
行李交运
值机接收
结束",BRT_0408
1119,"042E0115
040O0233
040O0211
040O0238
040O0238
040O0211
040O020F
040O0262
040O0262
040O0262
040O0262
040O0262
01010915","检索提取
下一步值机
下一步值机
重打牌
重打牌
下一步值机
行李交运
值机接收
值机接收
值机接收
值机接收
值机接收
结束",BRT_0408
1120,"042E0115
040O0233
040O0211
040O0238
040O0238
040O0211
040O020F
040O0262
040O0262
01010915","检索提取
下一步值机
下一步值机
重打牌
重打牌
下一步值机
行李交运
值机接收
值机接收
结束",BRT_0408
1121,"042E0115
042E0115
042E0118
040O0233
040O0211
040O0210
040O0210
040O0210
040O020B
040O020B
040O0211
040O020F
042E0121
042E0115
042E0118
040O0233
040O0211
040O0210
040O0262
040O0262
040O0262
040O0262
040O0211
040O020B
040O0210
040O0211
040O020F
040O0210
040O0211
040O020F
040O0262
040O0262
040O0262
01010915","检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
检索提取
检索提取
选座接收
选座接收
下一步值机
行李交运
返回
检索提取
检索提取
下一步值机
下一步值机
检索提取
值机接收
值机接收
值机接收
值机接收
下一步值机
选座接收
检索提取
下一步值机
行李交运
检索提取
下一步值机
行李交运
值机接收
值机接收
值机接收
结束",BRT_0408
1122,"042E0115
042E0115
042E0118
040O0233
040O0211
040O0210
040O020B
040O020B
040O0211
040O0210
040O0262
040O0262
040O0262
040O0262
040O0262
040O0211
040O020B
040O0262
040O0262
01010915","检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
选座接收
选座接收
下一步值机
检索提取
值机接收
值机接收
值机接收
值机接收
值机接收
下一步值机
选座接收
值机接收
值机接收
结束",BRT_0408
1123,"042E0115
042E0185
040O0233
040O0211
040O020F
040O0238
040O0238
042E0121
042E0115
042E0118
040O0233
040O0211
040O0210
040O0238
040O0238
040O0262
01010915","检索提取
里程查询
下一步值机
下一步值机
行李交运
重打牌
重打牌
返回
检索提取
检索提取
下一步值机
下一步值机
检索提取
重打牌
重打牌
值机接收
结束",BRT_0408
1124,"042E0115
01010915","检索提取
结束",BRT_0408
1125,"042E0115
01010915","检索提取
结束",BRT_0408
1126,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
042E0121
040O0233
040O0211
040O020E
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
返回
下一步值机
下一步值机
修改座位
返回
结束",BRT_0402
1127,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
结束",BRT_0402
1128,"042E0115
042E0106
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
旅客详情
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1129,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
1130,"042E0115
042E0115
040O0233
040O0211
040O020B
042E0121
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
下一步值机
下一步值机
选座接收
返回
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1131,"042E0115
040O0233
040O0211
040O020B
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
返回
结束",BRT_0402
1132,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
042E0121
040O0233
040O0211
040O020E
042E0121
040O0233
040O0211
040O020E
042E0121
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
042E0121
040O0233
040O0211
042E0121
040O0233
040O0211
042E0121
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
返回
下一步值机
下一步值机
修改座位
返回
下一步值机
下一步值机
修改座位
返回
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
返回
下一步值机
下一步值机
返回
下一步值机
下一步值机
返回
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1133,"042E0115
042E0115
040O0233
040O0211
040O020A
040O020A
040O0211
042E0121
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
返回
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1134,"042E0115
042E0115
040O0233
040O0211
042E0121
040O0233
040O0211
040O020E
042E0121
042E0118
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
040O0233
040O0211
040O020F
040O0211
040O020F
042E0121
162R0500
162R0501
01010916","检索提取
检索提取
下一步值机
下一步值机
返回
下一步值机
下一步值机
修改座位
返回
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
下一步值机
下一步值机
行李交运
下一步值机
行李交运
返回
值机员综合办理统计
值机员综合办理统计
结束",BRT_0409
1135,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020F
040O020F
042E0121
040O0233
040O0211
040O020A
040O020A
040O0211
042E0121
042E0118
040O0233
040O0211
042E0121
040O0233
040O0211
042E0121
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
040O020F
042E0121
042E0118
042E0137
042F0202
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
行李交运
行李交运
返回
下一步值机
下一步值机
值机接收
值机接收
下一步值机
返回
检索提取
下一步值机
下一步值机
返回
下一步值机
下一步值机
返回
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
行李交运
返回
检索提取
管理旅客备注
管理旅客备注
返回
结束",BRT_0402
1136,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0150
042E0121
162R0500
162R0501
01010916","检索提取
下一步值机
下一步值机
行李交运
返回
航班详情
返回
值机员综合办理统计
值机员综合办理统计
结束",BRT_0409
1137,"042E0115
042E0115
040O0233
040O0211
040O020B
040O020B
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
返回
检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1138,"042E0115
042E0117","检索提取
结束",BRT_0402
1139,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
042E0118
040O0233
040O0211
040O020F
01010903","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
检索提取
下一步值机
下一步值机
行李交运
结束",BRT_040I
1140,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0115
042E0118
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1141,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
042E0121
040O0233
040O0211
040O020E
040O020E
042E0121
042E0118
040O0233
040O0211
040O020B
040O020B
040O020B
042E0121
042E0118
040O0233
040O0211
040O020E
040O020E
042E0121
042E0118
040O0233
040O0211
042E0121
040O0233
040O0211
040O020E
040O020E
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
返回
下一步值机
下一步值机
修改座位
修改座位
返回
检索提取
下一步值机
下一步值机
选座接收
选座接收
选座接收
返回
检索提取
下一步值机
下一步值机
修改座位
修改座位
返回
检索提取
下一步值机
下一步值机
返回
下一步值机
下一步值机
修改座位
修改座位
返回
结束",BRT_0402
1142,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
040O0210
040O020F
162R0500
162R0501
01010916","检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
检索提取
行李交运
值机员综合办理统计
值机员综合办理统计
结束",BRT_0409
1143,"042E0102
042E0212
042E0212
042E0102
042E0151
042E0121
042E0102
042E0102
042E0102
042E0212
042E0150
042E0121
042E0102
042E0102
042E0150
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
座位锁放
返回
检索提取
检索提取
检索提取
检索提取
航班详情
返回
检索提取
检索提取
航班详情
返回
结束",BRT_0401
1144,"042E0102
042E0102
042E0102
042E0102
042E0117","检索提取
检索提取
检索提取
检索提取
结束",BRT_0401
1145,"042E0115
042E0115
042E0117","检索提取
检索提取
结束",BRT_0402
1146,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0118
042E0146
042E0146
040O0233
040O0211
040O020F
040O0210
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
下一步值机
下一步值机
行李交运
检索提取
行李交运
返回
结束",BRT_0402
1147,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0118
042E0146
042E0146
042E0106
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
旅客详情
结束",BRT_0402
1148,"042E0115
040O0233
040O0211
040O020F
042E0121
162R0500
162R0501
01010916","检索提取
下一步值机
下一步值机
行李交运
返回
值机员综合办理统计
值机员综合办理统计
结束",BRT_0409
1149,"042E0102
042E0151
042E0121
042E0102
042E0151
042E0121
042E0118
042E0106
042E0117","检索提取
座位锁放
返回
检索提取
座位锁放
返回
检索提取
旅客详情
结束",BRT_0401
1150,"042E0115
042E0115
042E0141
042E0121
042E0141
042E0121
042E0115
042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
检索提取
客票详情
返回
客票详情
返回
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
1151,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1152,"042E0115
042E0115
042E0118
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1153,"042E0115
040O0233
040O0211
040O020F
040O0270
040O0238
040O0238
042E0121
042E0115
042E0118
042E0146
042E0146
042E0117","检索提取
下一步值机
下一步值机
行李交运
旅客详情
重打牌
重打牌
返回
检索提取
检索提取
重打牌
重打牌
结束",BRT_0402
1154,"042E0115
040O0233
040O0211
040O020B
040O020F
042E0121
042E0115
042E0115
040O0233
040O0211
040O020B
01010903","检索提取
下一步值机
下一步值机
选座接收
行李交运
返回
检索提取
检索提取
下一步值机
下一步值机
选座接收
结束",BRT_040I
1155,"042E0115
042E0151
042E0121
040O0233
040O0211
040O020F
040O0239
040O0211
040O020F
042E0121
042E0117","检索提取
座位锁放
返回
下一步值机
下一步值机
行李交运
重打牌
下一步值机
行李交运
返回
结束",BRT_0402
1156,"042E0115
040O0233
040O0211
042E0121
042E0151
042E0121
203I1300
01010916","检索提取
下一步值机
下一步值机
返回
座位锁放
返回
None
结束",BRT_0409
1157,"042E0102
042E0117","检索提取
结束",BRT_0401
1158,"042E0115
042E0170
040T0111
042E0121
042E0170
040T0111
042E0121
042E0117","检索提取
旅客升降舱
旅客升降舱
返回
旅客升降舱
旅客升降舱
返回
结束",BRT_0402
1159,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1160,"042E0115
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1161,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
040O0210
040O0211
040O020F
040O0211
040O020F
040O0211
040O020F
040O020F
040O0278
042F0202
040O0200
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
检索提取
下一步值机
行李交运
下一步值机
行李交运
下一步值机
行李交运
行李交运
管理旅客备注
管理旅客备注
下一步值机
返回
结束",BRT_0402
1162,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
返回
结束",BRT_0402
1163,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
040O020B
040O020B
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
行李交运
返回
结束",BRT_0402
1164,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0118
042E0146
042E0146
042E0118
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
1165,"042E0115
042E0117","检索提取
结束",BRT_0402
1166,"042E0115
040O0233
040O0211
040O020F
040O0238
040O0238
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
重打牌
重打牌
返回
结束",BRT_0402
