路径编号,业务ID,业务组名称,路径编码
7625,"042E0115
040O0233
040O0211
040O020F
042E0121
01010916","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0409
7626,"042E0115
042E0146
042E0146
042E0106
042E0117","检索提取
重打牌
重打牌
旅客详情
结束",BRT_0402
7627,"042E0115
042E0146
042E0146
042E0117","检索提取
重打牌
重打牌
结束",BRT_0402
7628,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0115
042E0118
040O0233
040O0211
040O020F
01010916","检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
检索提取
下一步值机
下一步值机
行李交运
结束",BRT_0409
7629,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0238
040O0238
040O0210
040O020F
040O0210
040O020F
040O0210
040O020F
040O0210
040O020F
01010916","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
检索提取
行李交运
检索提取
行李交运
检索提取
行李交运
检索提取
行李交运
结束",BRT_0409
7630,"042E0115
042E0115
042E0118
040O0233
040O0211
040O0238
040O0238
042E0121
042E0106
042E0402
042E0118
040O0233
040O0211
040O020F
01010916","检索提取
检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
返回
旅客详情
旅客详情
检索提取
下一步值机
下一步值机
行李交运
结束",BRT_0409
7631,"042E0115
042E0112
040O0233
040O0211
040O020B
01010916","检索提取
检索提取
下一步值机
下一步值机
选座接收
结束",BRT_0409
7632,"042E0115
042E0115
042E0115
042E0115
042E0118
042E0115
042E0115
042E0118
040O0233
040O0211
040O0238
040O0238
040O0210
040O020F
040O0210
040O020F
040O0210
040O020F
01010916","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
检索提取
行李交运
检索提取
行李交运
检索提取
行李交运
结束",BRT_0409
7633,"042E0115
042E0115
042E0118
042E0118
042E0106
040O0233
040O0211
040O0270
043L0101
040O0270
043L0101
040O0270
042E0402
040O020A
040O0210
040O020F
040O020F
042E0121
042E0106
042E0402
042E0150
042E0121
040O0233
040O0211
040O0293
040O0200
01010916","检索提取
检索提取
检索提取
检索提取
旅客详情
下一步值机
下一步值机
旅客详情
旅客详情
旅客详情
旅客详情
旅客详情
旅客详情
值机接收
检索提取
行李交运
行李交运
返回
旅客详情
旅客详情
航班详情
返回
下一步值机
下一步值机
航班详情
下一步值机
结束",BRT_0409
7634,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0238
040O0238
040O0210
040O020F
01010916","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
重打牌
重打牌
检索提取
行李交运
结束",BRT_0409
7635,"042E0115
040O0233
040O0211
040O0293
040O0200
042E0121
042E0146
042E0146
01010916","检索提取
下一步值机
下一步值机
航班详情
下一步值机
返回
重打牌
重打牌
结束",BRT_0409
7636,"042E0115
042E0115
042E0118
040O0233
040O0211
040O0210
040O0211
040O020A
040O0210
040O0238
040O0238
040O020F
01010916","检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
下一步值机
值机接收
检索提取
重打牌
重打牌
行李交运
结束",BRT_0409
7637,"042E0115
042E0106
042E0146
042E0146
040O0233
040O0211
040O020F
01010916","检索提取
旅客详情
重打牌
重打牌
下一步值机
下一步值机
行李交运
结束",BRT_0409
7638,"042E0115
040O0233
040O0211
040O020B
01010916","检索提取
下一步值机
下一步值机
选座接收
结束",BRT_0409
7639,"042E0115
040O0233
040O0211
040O020B
040O020F
01010916","检索提取
下一步值机
下一步值机
选座接收
行李交运
结束",BRT_0409
7640,"042E0115
040O0233
040O0211
040O020B
040O020F
01010916","检索提取
下一步值机
下一步值机
选座接收
行李交运
结束",BRT_0409
7641,"042E0115
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
042E0121
162R0500
162R0501
162R0501
040O0233
040O0211
042E0121
040O0233
040O0211
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
返回
值机员综合办理统计
值机员综合办理统计
值机员综合办理统计
下一步值机
下一步值机
返回
下一步值机
下一步值机
返回
结束",BRT_0402
7642,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020B
042E0121
040O0233
040O0211
040O020F
040O020F
042E0121
042E0118
042E0175
040R0301
042E0121
042E0137
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
返回
下一步值机
下一步值机
行李交运
行李交运
返回
检索提取
行李合并
行李合并
返回
管理旅客备注
返回
结束",BRT_0402
7643,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0118
042E0146
042E0146
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
040O020F
042E0121
162R0501
162R0501
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
行李交运
返回
值机员综合办理统计
值机员综合办理统计
结束",BRT_0402
7644,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0262
040O0262
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
返回
结束",BRT_0402
7645,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
042E0121
042E0118
042E0146
042E0146
040O0233
040O0211
040O020B
042E0121
042E0153
042E0153
040O0233
040O0211
040O020B
040O0211
040O020F
042E0121
042E0152
042E0152
040O0233
040O0211
040O0262
040O0262
042E0121
042E0118
042E0106
042E0106
042E0118
042E0106
042E0118
042E0106
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
返回
检索提取
重打牌
重打牌
下一步值机
下一步值机
选座接收
返回
OP/CI航班
OP/CI航班
下一步值机
下一步值机
选座接收
下一步值机
行李交运
返回
OP/CI航班
OP/CI航班
下一步值机
下一步值机
值机接收
值机接收
返回
检索提取
旅客详情
旅客详情
检索提取
旅客详情
检索提取
旅客详情
结束",BRT_0402
7646,"042E0115
040O0233
040O0211
040O020B
040O0211
040O020F
042E0121
040O0233
040O0211
042E0121
162R0501
162R0501
162R0501
162R0501
040O0233
040O0211
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
返回
下一步值机
下一步值机
返回
值机员综合办理统计
值机员综合办理统计
值机员综合办理统计
值机员综合办理统计
下一步值机
下一步值机
返回
结束",BRT_0402
7647,"042E0115
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
162R0501
040O0233
040O0211
042E0121
162R0501
162R0501
162R0501
162R0501
162R0501
162R0501
162R0501
040O0233
040O0211
042E0121
042E0117","检索提取
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
值机员综合办理统计
下一步值机
下一步值机
返回
值机员综合办理统计
值机员综合办理统计
值机员综合办理统计
值机员综合办理统计
值机员综合办理统计
值机员综合办理统计
值机员综合办理统计
下一步值机
下一步值机
返回
结束",BRT_0402
7648,"042E0115
040O0233
040O0211
042E0121
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
042E0121
040O0233
040O0211
042E0121
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
042E0117","检索提取
下一步值机
下一步值机
返回
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
返回
下一步值机
下一步值机
返回
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
结束",BRT_0402
7649,"042E0115
040O0233
040O0211
040O020F
042E0121
162R0501
162R0501
162R0501
162R0501
040O0233
040O0211
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
值机员综合办理统计
值机员综合办理统计
值机员综合办理统计
值机员综合办理统计
下一步值机
下一步值机
返回
结束",BRT_0402
7650,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
7651,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0146
042E0146
042E0118
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
040O020F
042E0121
042E0133
042E0133
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
检索提取
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
行李交运
返回
检索提取
检索提取
结束",BRT_0402
7652,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
7653,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
042E0121
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
040O0233
040O0211
040O020B
040O0211
040O020F
042E0121
040O0233
040O0211
042E0121
162R0501
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
返回
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
下一步值机
下一步值机
选座接收
下一步值机
行李交运
返回
下一步值机
下一步值机
返回
值机员综合办理统计
结束",BRT_0402
7654,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
7655,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
7656,"042E0115
040O0233
040O0211
nav","检索提取
下一步值机
下一步值机
结束",BRT_040Other
7657,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
042E0121
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
042E0121
042E0118
042E0146
042E0146
040O0233
040O0211
042E0121
040O0233
040O0211
040O020F
040O020F
042E0121
040O0233
040O0211
040O020F
040O020F
042E0121
042E0118
042E0118
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
返回
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
返回
检索提取
重打牌
重打牌
下一步值机
下一步值机
返回
下一步值机
下一步值机
行李交运
行李交运
返回
下一步值机
下一步值机
行李交运
行李交运
返回
检索提取
检索提取
结束",BRT_0402
7658,"042E0115
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
162R0501
162R0501
162R0501
162R0501
162R0501
162R0501
040O0233
040O0211
042E0121
042E0117","检索提取
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
值机员综合办理统计
值机员综合办理统计
值机员综合办理统计
值机员综合办理统计
值机员综合办理统计
值机员综合办理统计
下一步值机
下一步值机
返回
结束",BRT_0402
7659,"042E0115
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
042E0121
042E0117","检索提取
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
返回
结束",BRT_0402
7660,"042E0115
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
16201100
162R0501
01010903","检索提取
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
业务信息查询
值机员综合办理统计
结束",BRT_040I
7661,"042E0115
040O0233
040O0211
040O020D
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收加行李
返回
结束",BRT_0402
7662,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
040O020C
040O020C
040O0211
040O0210
040O0211
040O020F
162R0500
162R0501
01010916","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
接收加行李
接收加行李
下一步值机
检索提取
下一步值机
行李交运
值机员综合办理统计
值机员综合办理统计
结束",BRT_0409
7663,"042E0115
040O0233
040O0211
040O020F
040O0270
042E0121
042E0146
042E0146
162R0500
162R0501
01010916","检索提取
下一步值机
下一步值机
行李交运
旅客详情
返回
重打牌
重打牌
值机员综合办理统计
值机员综合办理统计
结束",BRT_0409
7664,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
7665,"042E0115
040O0233
040O0211
040O020D
162R0500
162R0501
01010916","检索提取
下一步值机
下一步值机
选座接收加行李
值机员综合办理统计
值机员综合办理统计
结束",BRT_0409
7666,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
7667,"042E0102
042E0102
042E0102
042E0117","检索提取
检索提取
检索提取
结束",BRT_0401
7668,"042E0115
040O0233
040O0211
040O020F
040O0221
040O0200
040O0270
040O0238
040O0238
042E0102
042E0102
042E0102
042E0102
042E0102
042E0102
042E0102
042E0102
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
座位锁放
下一步值机
旅客详情
重打牌
重打牌
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
返回
结束",BRT_0402
7669,"042E0115
042E0112
040O0233
040O0211
040O0293
040O0200
040O0211
040O020B
040O0293
040O0200
042E0121
042E0117","检索提取
检索提取
下一步值机
下一步值机
航班详情
下一步值机
下一步值机
选座接收
航班详情
下一步值机
返回
结束",BRT_0402
7670,"042E0115
042E0112
042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
结束",BRT_0402
7671,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
7672,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
040O020C
040O0211
040O020F
040O0210
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
接收加行李
下一步值机
行李交运
检索提取
下一步值机
行李交运
返回
结束",BRT_0402
7673,"042E0115
040O0233
040O0211
040O020D
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收加行李
返回
结束",BRT_0402
7674,"042E0115
040O0233
040O0211
040O020F
040O0270
040O0238
040O0238
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
旅客详情
重打牌
重打牌
返回
结束",BRT_0402
7675,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
7676,"042E0115
042E0150
042E0121
042E0141
042E0121
042E0106
040O0233
040O0211
042E0121
042E0141
042E0121
042E0146
042E0171
042F0801
042F0812
040O0211
040O0212
040O020E
040O0212
040O020E
042F0800
042E0121
042E0150
040P0220
040P0221
040P0218
040P0217
042E0121
042E0146
042E0146
040O0233
040O0211
042E0121
042E0102
042E0118
042E0118
040O0233
040O0211
042E0121
042E0117","检索提取
航班详情
返回
客票详情
返回
旅客详情
下一步值机
下一步值机
返回
客票详情
返回
重打牌
证件校验
证件校验
证件校验
下一步值机
EDI联程值机
修改座位
EDI联程值机
修改座位
证件校验
返回
航班详情
航班详情
航班详情
航班详情
航班详情
返回
重打牌
重打牌
下一步值机
下一步值机
返回
检索提取
检索提取
检索提取
下一步值机
下一步值机
返回
结束",BRT_0402
7677,"042E0115
042E0115
042E0118
042E0118
040O0233
040O0211
040O020B
040O020B
040O0211
040O0293
040O0200
042E0121
01010915","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
航班详情
下一步值机
返回
结束",BRT_0408
7678,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
7679,"042E0102
040O0233
040O0211
040O020F
040O020F
042E0121
042E0151
042E0121
042E0151
042E0121
042E0137
042F0202
042E0121
042E0151
042E0121
042E0141
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
行李交运
返回
座位锁放
返回
座位锁放
返回
管理旅客备注
管理旅客备注
返回
座位锁放
返回
客票详情
返回
结束",BRT_0401
7680,"042E0115
040O0233
040O0211
040O0293
040O0200
040O0211
040O020H
040O020H
042E0121
01010903","检索提取
下一步值机
下一步值机
航班详情
下一步值机
下一步值机
改座加行李
改座加行李
返回
结束",BRT_040I
7681,"042E0115
042E0146
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
重打牌
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
7682,"042E0115
042E0117","检索提取
结束",BRT_0402
7683,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020B
040O0211
040O020F
040O0210
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
检索提取
下一步值机
行李交运
返回
结束",BRT_0402
7684,"042E0105
042E0117","办理历史
结束",BRT_040L
7685,"16200100
16200101
01010916","业务信息查询
业务信息查询
结束",BRT_0412
7686,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020B
040O0210
040O0211
040O020F
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
检索提取
下一步值机
行李交运
下一步值机
行李交运
返回
结束",BRT_0402
7687,"042E0115
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
7688,"042E0115
042E0115
042E0118
042E0146
042E0146
042E0146
040O0233
040O0211
040O020F
040O0210
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
重打牌
重打牌
重打牌
下一步值机
下一步值机
行李交运
检索提取
下一步值机
行李交运
返回
结束",BRT_0402
7689,"042E0115
042E0115
042E0118
042E0146
042E0146
042E0115
042E0146
042E0118
042E0146
042E0118
040O0233
040O0211
040O0210
040O0211
040O020F
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
重打牌
重打牌
检索提取
重打牌
检索提取
重打牌
检索提取
下一步值机
下一步值机
检索提取
下一步值机
行李交运
行李交运
返回
结束",BRT_0402
7690,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0146
042E0146
040O0233
040O0211
040O0210
040O0211
040O020F
040O0210
040O0211
040O020F
040O0210
040O0211
040O020E
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
下一步值机
下一步值机
检索提取
下一步值机
行李交运
检索提取
下一步值机
行李交运
检索提取
下一步值机
修改座位
返回
结束",BRT_0402
7691,"042E0115
042E0115
042E0118
042E0146
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
重打牌
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
7692,"042E0115
042E0115
042E0118
042E0146
042E0146
040O0233
040O0211
040O020F
040O0210
040O0211
040O020F
042E0121
040O0233
040O0211
042E0121
042E0117","检索提取
检索提取
检索提取
重打牌
重打牌
下一步值机
下一步值机
行李交运
检索提取
下一步值机
行李交运
返回
下一步值机
下一步值机
返回
结束",BRT_0402
7693,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
040O0210
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
检索提取
下一步值机
行李交运
返回
结束",BRT_0402
7694,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0146
042E0146
040O0233
040O0211
040O020F
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
下一步值机
下一步值机
行李交运
下一步值机
行李交运
返回
结束",BRT_0402
7695,"042E0115
042E0115
042E0118
042E0118
042E0146
042E0146
042E0118
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
7696,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
7697,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
7698,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
7699,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
7700,"042E0115
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
7701,"042E0115
042E0112
042E0146
042E0146
040O0233
040O0211
040O020F
040O0293
040O0200
040O0211
040O020E
040O0211
040O020E
042E0121
042E0117","检索提取
检索提取
重打牌
重打牌
下一步值机
下一步值机
行李交运
航班详情
下一步值机
下一步值机
修改座位
下一步值机
修改座位
返回
结束",BRT_0402
7702,"042E0115
040O0233
040O0211
040O020F
040O0270
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
旅客详情
返回
结束",BRT_0402
7703,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
7704,"042E0115
042E0117","检索提取
结束",BRT_0402
7705,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
返回
结束",BRT_0402
7706,"042E0115
042E0146
042E0146
040O0233
040O0211
040O0270
040O020F
042E0121
042E0117","检索提取
重打牌
重打牌
下一步值机
下一步值机
旅客详情
行李交运
返回
结束",BRT_0402
7707,"042E0115
042E0115
042E0118
042E0146
042E0146
040O0233
040O0211
040O020F
040O0211
040O020F
040O020F
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
重打牌
重打牌
下一步值机
下一步值机
行李交运
下一步值机
行李交运
行李交运
行李交运
返回
结束",BRT_0402
7708,"042E0115
040O0233
040O0211
042E0121
042E0115
042E0118
040O0233
040O0211
040O020F
040O020F
042E0121
042E0118
042E0175
040R0301
042E0121
042E0115
042E0118
042E0106
040O0240
042E0117","检索提取
下一步值机
下一步值机
返回
检索提取
检索提取
下一步值机
下一步值机
行李交运
行李交运
返回
检索提取
行李合并
行李合并
返回
检索提取
检索提取
旅客详情
检索提取
结束",BRT_0402
7709,"042E0102
042E0212
040O0240
042E0117","检索提取
检索提取
检索提取
结束",BRT_0401
7710,"042E0102
042E0212
042E0102
042E0117","检索提取
检索提取
检索提取
结束",BRT_0401
7711,"042E0115
042E0117","检索提取
结束",BRT_0402
7712,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
7713,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
042E0121
040O0233
040O0211
040O020F
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
返回
下一步值机
下一步值机
行李交运
返回
检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
7714,"042E0115
042E0115
042E0117","检索提取
检索提取
结束",BRT_0402
7715,"042E0115
042E0117","检索提取
结束",BRT_0402
7716,"042E0115
040O0233
040O0211
042E0121
042E0102
042E0118
042E0117","检索提取
下一步值机
下一步值机
返回
检索提取
检索提取
结束",BRT_0402
7717,"042E0115
042E0170
040T0111
042E0121
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
042E0121
042E0102
042E0117","检索提取
旅客升降舱
旅客升降舱
返回
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
返回
检索提取
结束",BRT_0402
7718,"042E0102
042E0117","检索提取
结束",BRT_0401
7719,"042E0115
042E0115
042E0150
042E0118
042E0121
042E0118
042E0106
042E0150
042E0121
040O0233
040O0211
042E0121
042E0118
042E0142
040V0204
042E0121
042E0150
042E0121
042E0117","检索提取
检索提取
航班详情
检索提取
返回
检索提取
旅客详情
航班详情
返回
下一步值机
下一步值机
返回
检索提取
座位处理
座位处理
返回
航班详情
返回
结束",BRT_0402
7720,"042E0115
040O0233
040O0211
042E0121
042E0102
042E0102
042E0102
042E0102
042E0102
042E0102
042E0117","检索提取
下一步值机
下一步值机
返回
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
结束",BRT_0402
7721,"042E0115
042E0170
042E0121
042E0102
042E0150
042E0121
042E0117","检索提取
旅客升降舱
返回
检索提取
航班详情
返回
结束",BRT_0402
7722,"042E0115
042E0170
042E0121
042E0170
040T0111
042E0121
042E0102
042E0102
042E0102
042E0102
042E0102
042E0118
042E0102
042E0117","检索提取
旅客升降舱
返回
旅客升降舱
旅客升降舱
返回
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
结束",BRT_0402
7723,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
042E0121
042E0118
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
040O020F
042E0121
042E0118
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
返回
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
检索提取
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
行李交运
返回
检索提取
结束",BRT_0402
7724,"042E0102
042E0117","检索提取
结束",BRT_0401
7725,"042E0102
042E0117","检索提取
结束",BRT_0401
7726,"042E0115
042E0115
042E0118
040O0233
040O0211
042E0121
042E0118
040O0233
040O0211
040O020B
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
返回
检索提取
下一步值机
下一步值机
选座接收
返回
检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
7727,"042E0115
040O0233
040O0211
040O020B
040O020B
042E0121
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
选座接收
返回
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
返回
结束",BRT_0402
