路径编号,业务ID,业务组名称,路径编码
14962,"042E0105
042E0105
042E0117","办理历史
办理历史
结束",BRT_040L
14963,"042E0115
040O0233
040O0211
040O020B
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
选座接收
返回
结束",BRT_0402
14964,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0210
040O0210
040O0210
040O0210
040O0270
042E0402
042E0402
040O0210
040O0210
040O0210
040O0210
040O0238
040O0238
040O0210
040O0211
040O020F
040O0210
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
检索提取
检索提取
检索提取
旅客详情
旅客详情
旅客详情
检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
检索提取
下一步值机
行李交运
检索提取
下一步值机
行李交运
返回
结束",BRT_0402
14965,"042E0115
040O0233
040O0211
040O0280
040O0200
040O0293
040P0200
040P0206
040P0200
040O0200
040O0280
040O0200
040O0211
040O020B
040O0212
040O020E
040O0211
040O020F
040O020F
040O0278
042F0202
042F0202
040O0200
042E0121
042E0117","检索提取
下一步值机
下一步值机
客票详情
下一步值机
航班详情
航班详情
座位锁放
航班详情
下一步值机
客票详情
下一步值机
下一步值机
选座接收
EDI联程值机
修改座位
下一步值机
行李交运
行李交运
管理旅客备注
管理旅客备注
管理旅客备注
下一步值机
返回
结束",BRT_0402
14966,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
040O0210
040O0210
040O0210
040O0210
040O0210
040O0270
042E0402
042E0402
042E0402
040O0238
040O0238
040O0210
040O0211
040O020F
040O0210
040O0211
040O020F
040O0210
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
检索提取
检索提取
检索提取
检索提取
旅客详情
旅客详情
旅客详情
旅客详情
重打牌
重打牌
检索提取
下一步值机
行李交运
检索提取
下一步值机
行李交运
检索提取
下一步值机
行李交运
返回
结束",BRT_0402
14967,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0210
040O0210
040O0210
040O0210
040O0210
040O0210
040O0210
040O0210
040O0270
042E0402
042E0402
042E0402
042E0402
040O0238
040O0238
040O0210
040O0210
040O0211
040O020F
040O020F
040O0210
040O0211
040O020F
040O0210
040O0278
040O0200
040O0290
040R0301
040O0200
042E0121
040O0233
040O0211
042E0100
042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
旅客详情
旅客详情
旅客详情
旅客详情
旅客详情
重打牌
重打牌
检索提取
检索提取
下一步值机
行李交运
行李交运
检索提取
下一步值机
行李交运
检索提取
管理旅客备注
下一步值机
行李合并
行李合并
下一步值机
返回
下一步值机
下一步值机
检索提取
检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
14968,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
14969,"042E0115
040O0233
040O0211
040O020E
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
修改座位
下一步值机
行李交运
返回
结束",BRT_0402
14970,"042E0115
042E0115
042E0118
040O0233
040O0211
040O0210
040O0210
040O0210
040O0210
040O0211
040O020F
040O0210
040O0270
040O0270
040O0238
040O0238
040O0210
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
检索提取
检索提取
检索提取
下一步值机
行李交运
检索提取
旅客详情
旅客详情
重打牌
重打牌
检索提取
下一步值机
行李交运
返回
结束",BRT_0402
14971,"042E0115
042E0115
042E0118
040O0233
040O0211
040O0210
040O0210
040O0210
040O0270
042E0402
040O0238
040O0238
040O0210
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
检索提取
检索提取
旅客详情
旅客详情
重打牌
重打牌
检索提取
下一步值机
行李交运
返回
结束",BRT_0402
14972,"042E0115
040O0233
040O0211
040O020A
042E0121
042E0117","检索提取
下一步值机
下一步值机
值机接收
返回
结束",BRT_0402
14973,"042E0115
040O0233
040O0211
040O020B
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
返回
结束",BRT_0402
14974,"042E0115
040O0233
040O0211
040O020E
042E0121
042E0117","检索提取
下一步值机
下一步值机
修改座位
返回
结束",BRT_0402
14975,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0210
040O0210
040O0210
040O020A
040O020A
040O0211
040O0210
040O0211
040O020B
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
检索提取
检索提取
值机接收
值机接收
下一步值机
检索提取
下一步值机
选座接收
返回
结束",BRT_0402
14976,"042E0115
042E0115
040O0233
040O0211
040O020F
040O0201
042E0121
040O0233
040O0211
040O020F
040O0201
042E0121
042E0117","检索提取
检索提取
下一步值机
下一步值机
行李交运
值机接收
返回
下一步值机
下一步值机
行李交运
值机接收
返回
结束",BRT_0402
14977,"16200100
16200101
01010916","业务信息查询
业务信息查询
结束",BRT_0412
14978,"042E0115
040O0233
040O0211
042E0121
042E0150
042E0121
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
返回
航班详情
返回
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
14979,"042E0115
040O0233
040O0211
040O0238
040O0238
040O0238
040O0211
040O020F
040O0201
040O0270
042E0121
042E0117","检索提取
下一步值机
下一步值机
重打牌
重打牌
重打牌
下一步值机
行李交运
值机接收
旅客详情
返回
结束",BRT_0402
14980,"042E0115
141R0100
16290102
01010916","检索提取
客票查询
客票查询
结束",BRT_0409
14981,"042E0115
042E0117","检索提取
结束",BRT_0402
14982,"042E0115
042E0115
042E0117","检索提取
检索提取
结束",BRT_0402
14983,"042E0115
040O0233
040O0211
040O020F
040O020F
040O020F
040O0201
042E0121
040O0240
042E0106
042E0118
042E0117","检索提取
下一步值机
下一步值机
行李交运
行李交运
行李交运
值机接收
返回
检索提取
旅客详情
检索提取
结束",BRT_0402
14984,"042E0115
nav","检索提取
结束",BRT_040Other
14985,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020B
040O020B
040O0211
040O0221
040O0200
040O0211
040O020F
040O0201
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
座位锁放
下一步值机
下一步值机
行李交运
值机接收
返回
结束",BRT_0402
14986,"042E0105
042E0105
042E0102
042E0118
042E0106
162R0500
162R0501
01010916","办理历史
办理历史
检索提取
检索提取
旅客详情
值机员综合办理统计
值机员综合办理统计
结束",BRT_040O
14987,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
14988,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020B
042E0121
040O0233
040O0211
040O020F
040O0211
040O020F
040O0201
040O0202
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
返回
下一步值机
下一步值机
行李交运
下一步值机
行李交运
值机接收
值机接收
返回
结束",BRT_0402
14989,"16200100
16200101
01010916","业务信息查询
业务信息查询
结束",BRT_0412
14990,"042E0115
141R0100
01010916","检索提取
客票查询
结束",BRT_0409
14991,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0106
042E0118
042E0402
042E0402
040O0233
040O0211
040O020B
040O0211
040O020F
040O0201
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
旅客详情
检索提取
旅客详情
旅客详情
下一步值机
下一步值机
选座接收
下一步值机
行李交运
值机接收
下一步值机
行李交运
返回
结束",BRT_0402
14992,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020B
040O0211
040O020F
040O0201
040O0211
040O020F
040O0211
040O020F
040O0210
040O0211
040O020F
040O0211
040O020F
040O0202
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
值机接收
下一步值机
行李交运
下一步值机
行李交运
检索提取
下一步值机
行李交运
下一步值机
行李交运
值机接收
返回
结束",BRT_0402
14993,"042E0115
040O0233
040O0211
040O020F
040O0201
040O0221
040O0200
040O0202
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
值机接收
座位锁放
下一步值机
值机接收
返回
结束",BRT_0402
14994,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020B
162R0500
162R0501
01010903","检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
值机员综合办理统计
值机员综合办理统计
结束",BRT_040I
14995,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0115
042E0118
040O0233
040O0211
042E0121
042E0115
040O0233
040O0211
040O020F
042E0121
042E0118
040O0233
040O0211
040O020B
042E0121
040O0233
040O0211
040O020E
042E0121
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
检索提取
下一步值机
下一步值机
返回
检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
下一步值机
下一步值机
选座接收
返回
下一步值机
下一步值机
修改座位
返回
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
14996,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020B
040O0210
040O0211
040O020F
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
检索提取
下一步值机
行李交运
下一步值机
行李交运
返回
结束",BRT_0402
14997,"042E0115
042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
14998,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
042E0121
040O0233
040O0211
042E0121
040O0233
040O0211
042E0121
040O0233
040O0211
040O020B
040O020B
040O0211
040O0293
040O0200
042E0121
042E0118
040O0233
040O0211
040O020E
040O020E
042E0121
042E0118
042E0146
042E0146
040O0233
040O0211
040O020F
040O0211
040O020F
040O020F
042E0121
042E0150
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
返回
下一步值机
下一步值机
返回
下一步值机
下一步值机
返回
下一步值机
下一步值机
选座接收
选座接收
下一步值机
航班详情
下一步值机
返回
检索提取
下一步值机
下一步值机
修改座位
修改座位
返回
检索提取
重打牌
重打牌
下一步值机
下一步值机
行李交运
下一步值机
行李交运
行李交运
返回
航班详情
返回
结束",BRT_0402
14999,"042E0115
042E0115
042E0118
040O0233
040O0211
040O0293
040O0200
040O0210
040O0293
040O0200
040O0211
040O020B
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
航班详情
下一步值机
检索提取
航班详情
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
15000,"042E0115
042E0115
042E0118
042E0118
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
15001,"16200100
16200101
16200101
16200101
01010916","业务信息查询
业务信息查询
业务信息查询
业务信息查询
结束",BRT_0412
15002,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
042E0121
042E0102
042E0118
042E0102
042E0118
042E0102
042E0102
042E0118
042E0151
042E0121
042E0102
042E0118
042E0151
042E0121
042E0118
040O0233
040O0211
040O020B
040O0210
040O0211
040O020E
042E0121
040O0233
040O0211
042E0121
040O0233
040O0211
040O020B
042E0121
040O0233
040O0211
040O020B
042E0121
040O0233
040O0211
040O020F
040O020F
042E0121
040O0233
040O0211
042E0121
040O0233
040O0211
040O020F
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
返回
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
座位锁放
返回
检索提取
检索提取
座位锁放
返回
检索提取
下一步值机
下一步值机
选座接收
检索提取
下一步值机
修改座位
返回
下一步值机
下一步值机
返回
下一步值机
下一步值机
选座接收
返回
下一步值机
下一步值机
选座接收
返回
下一步值机
下一步值机
行李交运
行李交运
返回
下一步值机
下一步值机
返回
下一步值机
下一步值机
行李交运
行李交运
返回
结束",BRT_0402
15003,"042E0115
040O0233
040O0211
040O020B
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
返回
结束",BRT_0402
15004,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020B
040O020B
040O0211
040O0211
040O020F
040O0293
040O0200
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
下一步值机
行李交运
航班详情
下一步值机
返回
结束",BRT_0402
15005,"042E0105
042E0105
042E0117","办理历史
办理历史
结束",BRT_040L
15006,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
042E0121
042E0102
042E0118
042E0106
042E0142
040V0204
042E0121
040O0233
040O0211
040O020B
040O020B
040O0211
040O020F
042E0121
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
返回
检索提取
检索提取
旅客详情
座位处理
座位处理
返回
下一步值机
下一步值机
选座接收
选座接收
下一步值机
行李交运
返回
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
15007,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
040O0233
040O0211
042E0121
042E0118
042E0142
040V0204
042E0121
042E0102
042E0142
042E0118
040V0204
042E0121
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
040O0233
040O0211
040O020B
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
返回
检索提取
座位处理
座位处理
返回
检索提取
座位处理
检索提取
座位处理
返回
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
下一步值机
下一步值机
选座接收
下一步值机
行李交运
返回
结束",BRT_0402
15008,"042E0105
042E0105
040O0240
042E0117","办理历史
办理历史
检索提取
结束",BRT_040L
15009,"042E0115
040O0233
040O0211
040O020B
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
返回
结束",BRT_0402
15010,"042E0115
042E0115
042E0118
042E0146
042E0146
042E0117","检索提取
检索提取
检索提取
重打牌
重打牌
结束",BRT_0402
15011,"042E0115
042E0115
042E0118
042E0115
040O0233
040O0211
040O0210
040O0211
040O020B
040O0210
040O0211
040O020B
040O0211
040O020F
01010903","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
下一步值机
选座接收
检索提取
下一步值机
选座接收
下一步值机
行李交运
结束",BRT_040I
15012,"042E0115
040O0233
040O0211
040O020B
040O0293
040O0200
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
航班详情
下一步值机
返回
结束",BRT_0402
15013,"042E0115
040O0233
040O0211
040O020B
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
返回
结束",BRT_0402
15014,"042E0115
040O0233
040O0211
040O020B
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
返回
结束",BRT_0402
15015,"042E0115
042E0106
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
旅客详情
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
15016,"042E0115
042E0106
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
旅客详情
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
15017,"042E0115
042E0117","检索提取
结束",BRT_0402
15018,"042E0115
042E0106
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
旅客详情
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
15019,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
15020,"042E0115
042E0115
042E0118
040O0233
040O0211
040O0211
040O020E
042E0121
042E0115
040O0233
040O0211
040O020E
042E0121
042E0150
042E0121
040O0233
040O0211
040O0262
040O0211
040O020E
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
下一步值机
修改座位
返回
检索提取
下一步值机
下一步值机
修改座位
返回
航班详情
返回
下一步值机
下一步值机
值机接收
下一步值机
修改座位
返回
检索提取
下一步值机
下一步值机
行李交运
返回
检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
15021,"042E0115
040O0233
040O0211
040O0270
040O0238
040O0238
042E0121
042E0117","检索提取
下一步值机
下一步值机
旅客详情
重打牌
重打牌
返回
结束",BRT_0402
15022,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
15023,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
15024,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
15025,"042E0115
042E0106
042E0146
042E0146
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
旅客详情
重打牌
重打牌
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
15026,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
15027,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0210
040O020A
040O020A
040O0211
040O0210
040O0211
040O020E
040O020E
040O0210
040O020B
040O0210
040O0210
040O0211
040O020B
040O0210
040O0211
040O020F
040O020F
040O0210
040O0211
040O020F
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
检索提取
值机接收
值机接收
下一步值机
检索提取
下一步值机
修改座位
修改座位
检索提取
选座接收
检索提取
检索提取
下一步值机
选座接收
检索提取
下一步值机
行李交运
行李交运
检索提取
下一步值机
行李交运
返回
结束",BRT_0402
15028,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
15029,"042E0115
040O0233
040O0211
040O0293
040O0200
040O0293
040O0200
040O0293
040O0200
040O0221
07161400
040O0200
040O0293
040O0200
040O0262
040O0293
040O0200
040O0293
040O0200
040O0221
040O0200
040O0293
040O0200
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0262
040O0293
040O0200
040O0293
040O0200
040O0293
040O0200
042E0121
042E0117","检索提取
下一步值机
下一步值机
航班详情
下一步值机
航班详情
下一步值机
航班详情
下一步值机
座位锁放
座位与旅客控制
下一步值机
航班详情
下一步值机
值机接收
航班详情
下一步值机
航班详情
下一步值机
座位锁放
下一步值机
航班详情
下一步值机
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
值机接收
航班详情
下一步值机
航班详情
下一步值机
航班详情
下一步值机
返回
结束",BRT_0402
15030,"042E0115
040O0233
040O0211
040O0293
040O0200
040O0282
040T0111
040O0200
040O0293
040P0218
040O0200
042E0121
042E0117","检索提取
下一步值机
下一步值机
航班详情
下一步值机
旅客升降舱
旅客升降舱
下一步值机
航班详情
航班详情
下一步值机
返回
结束",BRT_0402
15031,"042E0115
040O0233
040O0211
042E0121
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
042E0117","检索提取
下一步值机
下一步值机
返回
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
结束",BRT_0402
15032,"042E0115
040O0233
040O0211
040O020B
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
返回
结束",BRT_0402
15033,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
15034,"042E0115
040O0233
040O0211
040O020F
040O0288
040R0104
040O0200
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
行李交运
行李交运
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
15035,"042E0115
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
15036,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020B
040O020B
040O0211
040O0293
040O0200
01010903","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
航班详情
下一步值机
结束",BRT_040I
15037,"042E0115
042E0115
040O0233
040O0211
042E0121
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
检索提取
下一步值机
下一步值机
返回
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
下一步值机
下一步值机
选座接收
返回
结束",BRT_0402
15038,"16200100
16200101
nav","业务信息查询
业务信息查询
结束",BRT_040Other
15039,"042E0115
042E0115
042E0118
042E0115
040O0233
040O0211
042E0121
040O0233
040O0211
040O0293
040O0200
042E0121
040O0233
040O0211
040O020B
040O020B
040O0211
040O0211
040O020F
040O0201
040O0293
040O0200
040O0280
040O0200
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
返回
下一步值机
下一步值机
航班详情
下一步值机
返回
下一步值机
下一步值机
选座接收
选座接收
下一步值机
下一步值机
行李交运
值机接收
航班详情
下一步值机
客票详情
下一步值机
返回
结束",BRT_0402
15040,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0106
042E0151
042E0121
040O0233
040O0211
042E0121
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
042E0118
042E0146
042E0146
042E0146
042E0106
042E0402
042E0402
042E0402
042E0402
042E0402
042E0402
040O0233
040O0211
040O020F
040O0201
040O0211
040O020F
040O0211
040O020F
040O020F
040O0211
040O020F
040O020F
040O0211
040O020F
040O020F
042E0121
042E0137
042F0202
042E0121
040O0233
040O0211
040O020F
040O020F
040O020F
040O0211
040O020F
040O020F
040O020F
040O0201
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
旅客详情
座位锁放
返回
下一步值机
下一步值机
返回
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
重打牌
重打牌
重打牌
旅客详情
旅客详情
旅客详情
旅客详情
旅客详情
旅客详情
旅客详情
下一步值机
下一步值机
行李交运
值机接收
下一步值机
行李交运
下一步值机
行李交运
行李交运
下一步值机
行李交运
行李交运
下一步值机
行李交运
行李交运
返回
管理旅客备注
管理旅客备注
返回
下一步值机
下一步值机
行李交运
行李交运
行李交运
下一步值机
行李交运
行李交运
行李交运
值机接收
返回
结束",BRT_0402
15041,"042E0115
042E0115
042E0118
042E0115
042E0146
042E0118
042E0146
042E0146
040O0233
040O0211
042E0121
040O0233
040O0211
040O020F
040O0201
042E0121
042E0105
042E0105
042E0118
042E0102
042E0118
042E0102
042E0118
042E0102
042E0118
042E0102
042E0118
042E0117","检索提取
检索提取
检索提取
检索提取
重打牌
检索提取
重打牌
重打牌
下一步值机
下一步值机
返回
下一步值机
下一步值机
行李交运
值机接收
返回
办理历史
办理历史
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
结束",BRT_0402
15042,"042E0115
040O0233
040O0211
042E0121
042E0102
042E0118
042E0151
042E0121
042E0151
042E0121
042E0117","检索提取
下一步值机
下一步值机
返回
检索提取
检索提取
座位锁放
返回
座位锁放
返回
结束",BRT_0402
15043,"042E0115
042E0170
040T0111
040T0111
042E0121
042E0150
040P0202
042E0121
043L0202
07161201
042E0170
040T0111
042E0121
042E0102
042E0151
042E0121
042E0150
042E0121
042E0117","检索提取
旅客升降舱
旅客升降舱
旅客升降舱
返回
航班详情
航班详情
返回
GS限额
GS限额
旅客升降舱
旅客升降舱
返回
检索提取
座位锁放
返回
航班详情
返回
结束",BRT_0402
15044,"042E0115
040O0233
040O0211
040O020B
040O0211
040O020F
040O0201
040O0202
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
值机接收
值机接收
返回
结束",BRT_0402
15045,"042E0115
042E0115
042E0118
042E0117","检索提取
检索提取
检索提取
结束",BRT_0402
15046,"042E0115
040O0233
040O0211
040O020B
040O0211
040O020F
040O0201
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
下一步值机
行李交运
值机接收
返回
结束",BRT_0402
15047,"042E0115
042E0117","检索提取
结束",BRT_0402
15048,"042E0115
042E0115
042E0115
042E0115
042E0117","检索提取
检索提取
检索提取
检索提取
结束",BRT_0402
15049,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020E
040O020E
040O0221
040O0200
040O0270
042E0402
042E0401
040O0262
042E0121
042E0133
042E0133
042E0102
042E0102
042E0118
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
修改座位
修改座位
座位锁放
下一步值机
旅客详情
旅客详情
旅客详情
值机接收
返回
检索提取
检索提取
检索提取
检索提取
检索提取
结束",BRT_0402
15050,"042E0102
042E0106
042E0102
042E0118
042E0106
043L0101
042E0102
042E0118
042E0106
042E0102
042E0118
042E0106
043L0101
042E0117","检索提取
旅客详情
检索提取
检索提取
旅客详情
旅客详情
检索提取
检索提取
旅客详情
检索提取
检索提取
旅客详情
旅客详情
结束",BRT_0401
15051,"042E0115
042E0115
042E0118
042E0150
042E0121
042E0115
042E0118
042E0118
042E0106
042E0402
042E0402
042E0146
042E0146
042E0106
042E0402
042E0402
040O0233
040O0211
040O0270
042E0402
042E0402
042E0121
042E0117","检索提取
检索提取
检索提取
航班详情
返回
检索提取
检索提取
检索提取
旅客详情
旅客详情
旅客详情
重打牌
重打牌
旅客详情
旅客详情
旅客详情
下一步值机
下一步值机
旅客详情
旅客详情
旅客详情
返回
结束",BRT_0402
15052,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
040O0293
040O0200
040O0270
042E0121
042E0118
040O0233
040O0211
040O020F
042E0121
040O0233
040O0211
042E0121
042E0118
040O0233
040O0211
040O0201
042E0121
042E0150
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
航班详情
下一步值机
旅客详情
返回
检索提取
下一步值机
下一步值机
行李交运
返回
下一步值机
下一步值机
返回
检索提取
下一步值机
下一步值机
值机接收
返回
航班详情
返回
结束",BRT_0402
15053,"042E0102
042E0102
042E0100
042E0102
nav","检索提取
检索提取
检索提取
检索提取
结束",BRT_040Other
