路径编号,业务ID,业务组名称,路径编码
5658,"042E0102
042E0133
042E0117","检索提取
检索提取
结束",BRT_0401
5659,"042E0115
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
042E0102
042E0118
042E0117","检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
检索提取
检索提取
结束",BRT_0402
5660,"042E0102
042E0117","检索提取
结束",BRT_0401
5661,"042E0102
042E0117","检索提取
结束",BRT_0401
5662,"042E0102
042E0117","检索提取
结束",BRT_0401
5663,"042E0102
042E0106
042E0106
043L0101
043L0201
042E0106
043L0201
042E0100
042E0115
042E0112
042E0143
042E0106
043L0201
042E0115
042E0115
040O0233
040O0211
040O020F
040O0211
040O020F
040O020F
042E0106
042E0145
040R0106
042E0121
01010916","检索提取
旅客详情
旅客详情
旅客详情
查询联系方式
旅客详情
查询联系方式
检索提取
检索提取
检索提取
旅客拉下
旅客详情
查询联系方式
检索提取
检索提取
下一步值机
下一步值机
行李交运
下一步值机
行李交运
行李交运
旅客详情
行李交运
行李交运
返回
结束",BRT_0406
5664,"042E0115
040O0240
042E0106
042E0118
042E0106
040O0239
042E0106
042E0106
042E0106
042E0106
042E0115
040O0233
040O0211
040O020B
040O020B
040O0211
040O0280
040O0200
01010916","检索提取
检索提取
旅客详情
检索提取
旅客详情
重打牌
旅客详情
旅客详情
旅客详情
旅客详情
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
客票详情
下一步值机
结束",BRT_0409
5665,"042E0102
040O0240
042E0100
042E0102
042E0150
042E0121
042E0115
042E0150
042E0121
042E0151
043L1201
043L1201
07161400
042E0121
042E0150
042E0121
042E0150
042E0121
042E0150
042E0121
042E0118
042E0106
042E0100
042E0115
042E0102
042E0150
042E0121
042E0150
042E0121
01010916","检索提取
检索提取
检索提取
检索提取
航班详情
返回
检索提取
航班详情
返回
座位锁放
座位锁放
座位锁放
座位与旅客控制
返回
航班详情
返回
航班详情
返回
航班详情
返回
检索提取
旅客详情
检索提取
检索提取
检索提取
航班详情
返回
航班详情
返回
结束",BRT_0406
5666,"042E0115
042E0115
042E0118
042E0115
042E0118
042E0118
040O0233
040O0211
040O020A
040O0211
01010903","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
下一步值机
结束",BRT_040I
5667,"042E0115
040O0233
040O0211
042E0121
042E0138
042F0401
042E0121
042E0117","检索提取
下一步值机
下一步值机
返回
管理特服
管理特服
返回
结束",BRT_0402
5668,"042E0115
040O0233
040O0211
040O020F
040O0211
040O020F
040O0211
040O020F
040O020F
040O0211
040O020F
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
下一步值机
行李交运
下一步值机
行李交运
行李交运
下一步值机
行李交运
行李交运
返回
结束",BRT_0402
5669,"042E0102
042E0150
042E0121
042E0115
042E0118
042E0115
042E0118
042E0117","检索提取
航班详情
返回
检索提取
检索提取
检索提取
检索提取
结束",BRT_0401
5670,"042E0102
042E0102
042E0102
042E0102
042E0102
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
结束",BRT_0401
5671,"042E0102
042E0150
042E0121
042E0155
043L0701
07161201
040Q0114
040Q0103
040Q0105
040Q0103
040Q0105
040Q0105
040O0211
040O020F
040O0278
042F0202
040O0200
042E0102
042E0118
042E0133
042E0133
042E0133
01010916","检索提取
航班详情
返回
添加无订座
None
GS限额
添加无订座
添加无订座
添加无订座
添加无订座
添加无订座
添加无订座
下一步值机
行李交运
管理旅客备注
管理旅客备注
下一步值机
检索提取
检索提取
检索提取
检索提取
检索提取
结束",BRT_0406
5672,"042E0102
042E0102
042E0102
042E0118
042E0141
042E0121
042E0141
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
客票详情
返回
客票详情
返回
结束",BRT_0401
5673,"042E0102
042E0118
01010914
16200800
16200801
01010910
042E0106
042E0151
042E0121
01010910
01010916","检索提取
检索提取
结束
AV查询
AV查询
框架公共功能
旅客详情
座位锁放
返回
框架公共功能
结束",BRT_0406
5674,"042E0115
042E0106
01010916","检索提取
旅客详情
结束",BRT_0409
5675,"042E0115
042E0141
042E0121
042E0141
042E0121
042E0117","检索提取
客票详情
返回
客票详情
返回
结束",BRT_0402
5676,"042E0115
042E0102
042E0118
042E0143
042E0118
042E0143
040O0233
040O0211
040O020A
040O0262
040O0223
040O0223
040O020A
040O0222
040O0222
042E0121
042E0117","检索提取
检索提取
检索提取
旅客拉下
检索提取
旅客拉下
下一步值机
下一步值机
值机接收
值机接收
OP/CI航班
OP/CI航班
值机接收
OP/CI航班
OP/CI航班
返回
结束",BRT_0402
5677,"042E0102
040O0239
042E0106
042E0145
040R0104
042E0121
042E0117","检索提取
重打牌
旅客详情
行李交运
行李交运
返回
结束",BRT_0401
5678,"042E0115
042E0117","检索提取
结束",BRT_0402
5679,"042E0115
042E0115
042E0118
040O0233
040O0211
040O020A
040O020A
040O0211
040O020F
040O0210
040O0211
040O020F
040O0210
040O0211
040O020F
040O020F
040O0278
042F0202
040O0200
040O0270
043L0101
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
值机接收
值机接收
下一步值机
行李交运
检索提取
下一步值机
行李交运
检索提取
下一步值机
行李交运
行李交运
管理旅客备注
管理旅客备注
下一步值机
旅客详情
旅客详情
返回
结束",BRT_0402
5680,"042E0102
040O0239
042E0117","检索提取
重打牌
结束",BRT_0401
5681,"042E0102
042E0102
042E0150
042E0121
043L0202
07161201
042E0155
040Q0114
040Q0106
040O0211
042E0100
042E0115
01010916","检索提取
检索提取
航班详情
返回
GS限额
GS限额
添加无订座
添加无订座
添加无订座
下一步值机
检索提取
检索提取
结束",BRT_0406
5682,"042E0102
042E0117","检索提取
结束",BRT_0401
5683,"042E0102
01010916","检索提取
结束",BRT_0406
5684,"042E0102
042E0117","检索提取
结束",BRT_0401
5685,"042E0102
040O0233
040O0211
042E0121
042E0117","检索提取
下一步值机
下一步值机
返回
结束",BRT_0401
5686,"042E0102
042E0102
042E0117","检索提取
检索提取
结束",BRT_0401
5687,"042E0102
042E0150
042E0121
042E0117","检索提取
航班详情
返回
结束",BRT_0401
5688,"042E0102
042E0150
042E0121
042E0102
042E0151
042E0121
042E0117","检索提取
航班详情
返回
检索提取
座位锁放
返回
结束",BRT_0401
5689,"16200100
16200101
16200101
01010916","业务信息查询
业务信息查询
业务信息查询
结束",BRT_0412
5690,"042E0102
042E0102
042E0102
042E0118
042E0118
042E0142
040V0204
042E0121
042E0118
042E0106
040O0233
040O0211
042E0121
042E0118
042E0142
042E0121
042E0142
040V0204
042E0121
042E0118
040O0233
040O0211
040O020E
040O0278
042F0202
040O0200
01010916","检索提取
检索提取
检索提取
检索提取
检索提取
座位处理
座位处理
返回
检索提取
旅客详情
下一步值机
下一步值机
返回
检索提取
座位处理
返回
座位处理
座位处理
返回
检索提取
下一步值机
下一步值机
修改座位
管理旅客备注
管理旅客备注
下一步值机
结束",BRT_0406
5691,"042E0102
042E0150
042E0121
042E0117","检索提取
航班详情
返回
结束",BRT_0401
5692,"042E0115
042E0102
042E0102
042E0151
042E0121
042E0150
042E0121
042E0133
042E0133
042E0133
042E0133
042E0150
042E0121
042E0133
042E0133
042E0118
042E0133
042E0133
042E0133
042E0133
01010916","检索提取
检索提取
检索提取
座位锁放
返回
航班详情
返回
检索提取
检索提取
检索提取
检索提取
航班详情
返回
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
结束",BRT_0409
5693,"042E0102
042E0102
042E0151
042E0121
042E0150
042E0121
042E0117","检索提取
检索提取
座位锁放
返回
航班详情
返回
结束",BRT_0401
5694,"042E0102
042E0212
042E0102
042E0112
01010916","检索提取
检索提取
检索提取
检索提取
结束",BRT_0406
5695,"042E0102
042E0117","检索提取
结束",BRT_0401
5696,"042E0102
042E0102
042E0133
042E0133
042E0141
042E0121
042E0133
042E0133
042E0133
042E0133
042E0133
042E0133
042E0133
042E0133
042E0117","检索提取
检索提取
检索提取
检索提取
客票详情
返回
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
结束",BRT_0401
5697,"042E0102
042E0150
042E0121
042E0117","检索提取
航班详情
返回
结束",BRT_0401
5698,"042E0102
042E0117","检索提取
结束",BRT_0401
5699,"042E0102
042E0151
042E0121
042E0102
042E0133
042E0133
042E0151
042E0121
042E0133
141R0100
141R0101
042E0133
042E0133
042E0102
042E0102
042E0102
042E0102
042E0102
042E0102
042E0102
040O0240
042E0102
042E0133
042E0150
01010916","检索提取
座位锁放
返回
检索提取
检索提取
检索提取
座位锁放
返回
检索提取
客票查询
客票查询
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
航班详情
结束",BRT_0406
5700,"042E0102
042E0118
042E0151
042E0121
042E0151
042E0121
042E0151
042E0121
01010916","检索提取
检索提取
座位锁放
返回
座位锁放
返回
座位锁放
返回
结束",BRT_0406
5701,"042E0102
042E0117","检索提取
结束",BRT_0401
5702,"042E0102
042E0102
042E0117","检索提取
检索提取
结束",BRT_0401
5703,"042E0102
042E0102
01010903","检索提取
检索提取
结束",BRT_040H
5704,"042E0102
042E0151
042E0121
042E0118
042E0153
042E0153
042E0155
040Q0114
040Q0103
040Q0114
040Q0103
040Q0105
040Q0103
040Q0105
040Q0103
043L0701
07161201
040Q0105
040O0211
040O020F
040O0222
040O0222
040O0278
042F0202
040O0200
040O0210
040O0210
040O0291
042F0502
040O0200
040O0291
042F0502
01010916","检索提取
座位锁放
返回
检索提取
OP/CI航班
OP/CI航班
添加无订座
添加无订座
添加无订座
添加无订座
添加无订座
添加无订座
添加无订座
添加无订座
添加无订座
None
GS限额
添加无订座
下一步值机
行李交运
OP/CI航班
OP/CI航班
管理旅客备注
管理旅客备注
下一步值机
检索提取
检索提取
修改性别/类型
修改性别/类型
下一步值机
修改性别/类型
修改性别/类型
结束",BRT_0406
5705,"042E0102
042E0133
042E0117","检索提取
检索提取
结束",BRT_0401
5706,"042E0102
042E0117","检索提取
结束",BRT_0401
5707,"042E0102
042E0212
042E0142
040V0204
042E0121
042E0137
042F0202
042E0121
042E0142
042E0121
042E0117","检索提取
检索提取
座位处理
座位处理
返回
管理旅客备注
管理旅客备注
返回
座位处理
返回
结束",BRT_0401
5708,"042E0102
042E0118
042E0106
042E0141
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042E0121
042E0102
042E0102
042E0118
042E0141
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042G0102
042E0121
060Z0100
060Z0101
060Z0101
01010916","检索提取
检索提取
旅客详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
返回
检索提取
检索提取
检索提取
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
客票详情
返回
None
None
None
结束",BRT_0406
5709,"042E0102
042E0102
042E0102
042E0141
042E0121
042E0102
042E0102
141R0100
141R0101
01010916","检索提取
检索提取
检索提取
客票详情
返回
检索提取
检索提取
客票查询
客票查询
结束",BRT_0406
5710,"042E0102
042E0117","检索提取
结束",BRT_0401
5711,"042E0102
042E0138
042F0401
042E0121
nav","检索提取
管理特服
管理特服
返回
结束",BRT_040Other
5712,"042E0102
042E0117","检索提取
结束",BRT_0401
5713,"042E0102
042E0102
042E0117","检索提取
检索提取
结束",BRT_0401
5714,"042E0115
040O0233
040O0211
040O020F
040O0288
040R0104
040O0200
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
行李交运
行李交运
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
5715,"042E0102
042E0102
042E0102
042E0102
01010910
043L0806
07161201
043L0806
07161201
01010916","检索提取
检索提取
检索提取
检索提取
框架公共功能
GS限额
GS限额
GS限额
GS限额
结束",BRT_0406
5716,"042E0115
040O0233
040O0211
040O020D
040O0289
040O0200
040O0289
040R0201
040O0200
042E0121
042E0150
040P0212
040Q0114
040Q0109
040Q0106
040O0211
043L0302
07161201
040O0233
040O0211
040O020B
040O0278
042F0202
040O0200
040O0262
040Q0100
01010916","检索提取
下一步值机
下一步值机
选座接收加行李
管理逾重
下一步值机
管理逾重
管理逾重
下一步值机
返回
航班详情
添加无订座
添加无订座
添加无订座
添加无订座
下一步值机
GS限额
GS限额
下一步值机
下一步值机
选座接收
管理旅客备注
管理旅客备注
下一步值机
值机接收
添加无订座
结束",BRT_0409
5717,"042E0102
042E0102
042E0106
042E0102
042E0102
042E0102
042E0106
042E0133
040O0233
040O0211
040O020E
040O0239
042E0121
042E0117","检索提取
检索提取
旅客详情
检索提取
检索提取
检索提取
旅客详情
检索提取
下一步值机
下一步值机
修改座位
重打牌
返回
结束",BRT_0401
5718,"042E0115
042E0133
042E0117","检索提取
检索提取
结束",BRT_0402
5719,"042E0115
040O0233
040O0211
040O020B
040O020B
040O0211
042E0121
042E0102
042E0118
042E0117","检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
返回
检索提取
检索提取
结束",BRT_0402
5720,"042E0102
042E0106
042E0133
042E0133
042E0133
042E0117","检索提取
旅客详情
检索提取
检索提取
检索提取
结束",BRT_0401
5721,"042E0102
01010916","检索提取
结束",BRT_0406
5722,"042E0102
042E0151
042E0121
042E0117","检索提取
座位锁放
返回
结束",BRT_0401
5723,"042E0115
042E0117","检索提取
结束",BRT_0402
5724,"042E0102
042E0150
042E0121
042E0117","检索提取
航班详情
返回
结束",BRT_0401
5725,"042E0102
042E0102
042E0150
042E0121
042E0151
042E0121
042E0117","检索提取
检索提取
航班详情
返回
座位锁放
返回
结束",BRT_0401
5726,"042E0102
042E0137
043L0401
042E0121
042E0137
043L0401
042E0121
042E0137
042E0121
042E0117","检索提取
管理旅客备注
管理旅客备注
返回
管理旅客备注
管理旅客备注
返回
管理旅客备注
返回
结束",BRT_0401
5727,"042E0102
042E0117","检索提取
结束",BRT_0401
5728,"042E0115
042E0145
040R0104
042E0121
042E0143
042E0117","检索提取
行李交运
行李交运
返回
旅客拉下
结束",BRT_0402
5729,"042E0115
040O0233
040O0211
040O020F
042E0121
01010916","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0409
5730,"042E0102
042E0150
042E0121
042E0102
042E0117","检索提取
航班详情
返回
检索提取
结束",BRT_0401
5731,"042E0102
042E0115
042E0118
01010916","检索提取
检索提取
检索提取
结束",BRT_0406
5732,"042E0115
042E0115
042E0118
042E0115
042E0118
040O0233
040O0211
040O0211
040O020B
040O0210
040O020A
040O020A
040O0211
040O0210
040O0278
042F0202
040O0200
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
下一步值机
选座接收
检索提取
值机接收
值机接收
下一步值机
检索提取
管理旅客备注
管理旅客备注
下一步值机
返回
结束",BRT_0402
5733,"042E0102
01010916","检索提取
结束",BRT_0406
5734,"042E0102
042E0212
042E0117","检索提取
检索提取
结束",BRT_0401
5735,"042E0102
042E0102
042E0117","检索提取
检索提取
结束",BRT_0401
5736,"042E0102
042E0212
042E0102
040O0233
040O0211
040O020B
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
返回
结束",BRT_0401
5737,"042E0102
042E0118
042E0142
040V0204
042E0121
01010916","检索提取
检索提取
座位处理
座位处理
返回
结束",BRT_0406
5738,"042E0102
042E0212
042E0137
042F0202
042E0121
042E0117","检索提取
检索提取
管理旅客备注
管理旅客备注
返回
结束",BRT_0401
5739,"042E0102
042E0150
nav","检索提取
航班详情
结束",BRT_040Other
5740,"042E0102
040O0233
040O0211
040O020B
042E0121
042E0137
042F0202
042E0121
042E0117","检索提取
下一步值机
下一步值机
选座接收
返回
管理旅客备注
管理旅客备注
返回
结束",BRT_0401
5741,"042E0102
042E0150
042E0121
042E0117","检索提取
航班详情
返回
结束",BRT_0401
5742,"042E0102
042E0150
042E0121
042E0117","检索提取
航班详情
返回
结束",BRT_0401
5743,"042E0102
042E0150
042E0121
042E0117","检索提取
航班详情
返回
结束",BRT_0401
5744,"042E0115
042E0102
042E0150
nav","检索提取
检索提取
航班详情
结束",BRT_040Other
5745,"042E0102
042E0102
042E0102
042E0118
042E0117","检索提取
检索提取
检索提取
检索提取
结束",BRT_0401
5746,"042E0102
042E0117","检索提取
结束",BRT_0401
5747,"042E0102
01010916","检索提取
结束",BRT_0406
5748,"042E0115
042E0143
042E0133
042E0133
042E0133
042E0133
042E0133
042E0133
042E0133
042E0133
042E0133
042E0133
042E0133
042E0133
042E0133
042E0133
042E0133
042E0133
042E0133
042E0133
042E0133
042E0133
042E0133
042E0117","检索提取
旅客拉下
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
结束",BRT_0402
5749,"042E0102
042E0151
042E0121
042E0150
042E0121
040O0240
042E0117","检索提取
座位锁放
返回
航班详情
返回
检索提取
结束",BRT_0401
5750,"042E0102
042E0133
042E0133
042E0117","检索提取
检索提取
检索提取
结束",BRT_0401
5751,"042E0115
040O0233
040O0211
040O020B
01010916","检索提取
下一步值机
下一步值机
选座接收
结束",BRT_0409
5752,"042E0102
042E0150
01010903","检索提取
航班详情
结束",BRT_040H
5753,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
5754,"042E0102
042E0151
040P0701
042E0100
042E0102
042E0151
042E0121
01010916","检索提取
座位锁放
座位图旅客处理
检索提取
检索提取
座位锁放
返回
结束",BRT_0406
5755,"042E0102
042E0150
042E0121
042E0102
042E0102
042E0133
042E0133
042E0133
042E0150
042E0121
042E0133
042E0150
042E0118
040P0202
040P0202
040P0202
040P0202
042E0121
042E0102
042E0102
042E0151
042E0121
042E0102
042E0100
042E0102
042E0141
042E0121
042E0117","检索提取
航班详情
返回
检索提取
检索提取
检索提取
检索提取
检索提取
航班详情
返回
检索提取
航班详情
检索提取
航班详情
航班详情
航班详情
航班详情
返回
检索提取
检索提取
座位锁放
返回
检索提取
检索提取
检索提取
客票详情
返回
结束",BRT_0401
5756,"042E0115
040O0233
040O0211
040O020F
040O0270
01010916","检索提取
下一步值机
下一步值机
行李交运
旅客详情
结束",BRT_0409
5757,"042E0102
042E0102
040O0233
040O0211
042E0121
042E0102
042E0151
042E0121
040O0240
042E0102
042E0118
040O0240
040O0233
040O0211
042E0121
042E0102
040O0240
042E0118
042E0100
042E0102
042E0102
042E0102
042E0118
042E0118
042E0118
042E0118
042E0102
042E0102
042E0118
040O0240
042E0106
043L0101
042E0102
042E0100
042E0115
040O0233
040O0211
040O020B
040O020B
040O0211
040O020F
042E0100
042E0115
040O0233
040O0211
040O020F
01010916","检索提取
检索提取
下一步值机
下一步值机
返回
检索提取
座位锁放
返回
检索提取
检索提取
检索提取
检索提取
下一步值机
下一步值机
返回
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
旅客详情
旅客详情
检索提取
检索提取
检索提取
下一步值机
下一步值机
选座接收
选座接收
下一步值机
行李交运
检索提取
检索提取
下一步值机
下一步值机
行李交运
结束",BRT_0406
5758,"042E0102
040O0240
042E0106
043L0101
042E0118
042E0106
043L0101
042E0106
042E0102
042E0118
040O0240
042E0106
043L0101
042E0106
042E0102
042E0106
040O0240
042E0102
042E0118
040O0240
nav","检索提取
检索提取
旅客详情
旅客详情
检索提取
旅客详情
旅客详情
旅客详情
检索提取
检索提取
检索提取
旅客详情
旅客详情
旅客详情
检索提取
旅客详情
检索提取
检索提取
检索提取
检索提取
结束",BRT_040Other
5759,"042E0102
042E0212
040O0240
042E0118
042E0118
042E0142
040V0204
042E0121
042E0137
042F0202
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
座位处理
座位处理
返回
管理旅客备注
管理旅客备注
返回
结束",BRT_0401
5760,"042E0102
042E0102
042E0100
042E0115
042E0145
040R0104
01010916","检索提取
检索提取
检索提取
检索提取
行李交运
行李交运
结束",BRT_0406
5761,"042E0102
042E0150
042E0121
042E0155
042E0118
141R0100
16290102
141R0101
01010916","检索提取
航班详情
返回
添加无订座
检索提取
客票查询
客票查询
客票查询
结束",BRT_0406
5762,"042E0102
042E0117","检索提取
结束",BRT_0401
5763,"042E0102
042E0102
042E0102
042E0100
042E0102
042E0106
01010916","检索提取
检索提取
检索提取
检索提取
检索提取
旅客详情
结束",BRT_0406
5764,"042E0102
042E0158
111J0203
01010916","检索提取
速运
速运
结束",BRT_0406
5765,"042E0102
042E0117","检索提取
结束",BRT_0401
5766,"16200100
16200101
16200101
nav","业务信息查询
业务信息查询
业务信息查询
结束",BRT_040Other
5767,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
5768,"042E0102
042E0102
042E0212
042E0102
040O0240
042E0118
042E0142
040V0204
042E0121
042E0137
042F0202
042E0121
042E0142
042E0121
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
座位处理
座位处理
返回
管理旅客备注
管理旅客备注
返回
座位处理
返回
结束",BRT_0401
5769,"042E0102
042E0150
042E0121
042E0117","检索提取
航班详情
返回
结束",BRT_0401
5770,"042E0102
042E0117","检索提取
结束",BRT_0401
5771,"042E0102
042E0150
nav","检索提取
航班详情
结束",BRT_040Other
5772,"042E0102
042E0151
042E0121
042E0102
042E0141
042E0121
042E0118
042E0141
042E0121
042E0118
042E0141
042E0121
042E0118
042E0141
042E0121
042E0117","检索提取
座位锁放
返回
检索提取
客票详情
返回
检索提取
客票详情
返回
检索提取
客票详情
返回
检索提取
客票详情
返回
结束",BRT_0401
5773,"042E0115
042E0115
042E0137
043L0401
042E0121
042E0117","检索提取
检索提取
管理旅客备注
管理旅客备注
返回
结束",BRT_0402
5774,"042E0102
042E0212
040O0240
042E0151
042E0121
042E0117","检索提取
检索提取
检索提取
座位锁放
返回
结束",BRT_0401
5775,"042E0102
042E0117","检索提取
结束",BRT_0401
5776,"042E0102
042E0117","检索提取
结束",BRT_0401
5777,"042E0102
042E0117","检索提取
结束",BRT_0401
5778,"042E0102
042E0117","检索提取
结束",BRT_0401
5779,"042E0102
042E0118
042E0141
042E0121
042E0102
042E0118
040O0240
042E0141
042E0121
042E0117","检索提取
检索提取
客票详情
返回
检索提取
检索提取
检索提取
客票详情
返回
结束",BRT_0401
5780,"042E0102
042E0151
042E0121
043L0202
07161201
042E0170
040T0101
042E0121
042E0150
042E0121
042E0117","检索提取
座位锁放
返回
GS限额
GS限额
旅客升降舱
旅客升降舱
返回
航班详情
返回
结束",BRT_0401
5781,"042E0102
042E0150
nav","检索提取
航班详情
结束",BRT_040Other
5782,"042E0102
042E0100
042E0115
01010916","检索提取
检索提取
检索提取
结束",BRT_0406
5783,"042E0102
042E0151
01010916","检索提取
座位锁放
结束",BRT_0406
5784,"042E0102
042E0151
042E0121
042E0118
042E0118
042E0118
042E0118
042E0151
042E0121
042E0150
042E0121
042E0117","检索提取
座位锁放
返回
检索提取
检索提取
检索提取
检索提取
座位锁放
返回
航班详情
返回
结束",BRT_0401
5785,"042E0102
042E0212
042E0118
040O0233
040O0211
042E0121
040O0240
042E0151
042E0121
042E0151
042E0121
042E0117","检索提取
检索提取
检索提取
下一步值机
下一步值机
返回
检索提取
座位锁放
返回
座位锁放
返回
结束",BRT_0401
5786,"042E0102
042E0106
043L0101
042E0154
042F0301
042E0121
042E0143
042E0106
042E0137
042F0202
042E0121
16200100
16200101
16200101
042E0106
042E0117","检索提取
旅客详情
旅客详情
管理提醒拦截
管理提醒拦截
返回
旅客拉下
旅客详情
管理旅客备注
管理旅客备注
返回
业务信息查询
业务信息查询
业务信息查询
旅客详情
结束",BRT_0401
5787,"042E0102
043L0202
07161201
042E0155
01010915","检索提取
GS限额
GS限额
添加无订座
结束",BRT_0405
5788,"042E0115
042E0115
042E0115
042E0115
042E0117","检索提取
检索提取
检索提取
检索提取
结束",BRT_0402
5789,"042E0102
042E0155
040Q0114
040Q0103
040Q0114
040Q0103
040Q0114
040Q0103
040Q0114
040Q0103
040Q0105
040O0211
042E0100
042E0102
042E0170
042E0121
043L0202
042E0118
07161201
042E0102
042E0170
040T0101
042E0121
01010916","检索提取
添加无订座
添加无订座
添加无订座
添加无订座
添加无订座
添加无订座
添加无订座
添加无订座
添加无订座
添加无订座
下一步值机
检索提取
检索提取
旅客升降舱
返回
GS限额
检索提取
GS限额
检索提取
旅客升降舱
旅客升降舱
返回
结束",BRT_0406
5790,"042E0102
042E0102
042E0145
040R0103
042E0121
042E0102
042E0145
040R0103
042E0121
01010916","检索提取
检索提取
行李交运
行李交运
返回
检索提取
行李交运
行李交运
返回
结束",BRT_0406
5791,"042E0102
043L0202
07161201
042E0151
042E0121
042E0117","检索提取
GS限额
GS限额
座位锁放
返回
结束",BRT_0401
5792,"042E0102
042E0145
040R0104
042E0121
042E0102
042E0118
042E0118
042E0145
040R0103
040R0104
040R0103
042E0121
042E0133
042E0133
042E0133
042E0133
042E0133
042E0133
042E0133
042E0133
01010903","检索提取
行李交运
行李交运
返回
检索提取
检索提取
检索提取
行李交运
行李交运
行李交运
行李交运
返回
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
结束",BRT_040H
5793,"042E0102
042E0102
042E0102
042E0102
042E0118
042E0106
042E0145
040R0104
042E0121
042E0180
undefined
042E0301
042E0102
042E0102
042E0102
042E0102
042E0102
042E0102
042E0102
042E0102
undefined
042E0301
042E0102
042E0151
042E0121
042E0102
undefined
undefined
042E0180
undefined
undefined
01010916","检索提取
检索提取
检索提取
检索提取
检索提取
旅客详情
行李交运
行李交运
返回
已/未登机查询
已/未登机查询
已/未登机查询
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
已/未登机查询
已/未登机查询
检索提取
座位锁放
返回
检索提取
已/未登机查询
已/未登机查询
已/未登机查询
已/未登机查询
已/未登机查询
结束",BRT_0406
5794,"042E0102
042E0102
042E0102
042E0102
042E0180
undefined
undefined
01010916","检索提取
检索提取
检索提取
检索提取
已/未登机查询
已/未登机查询
已/未登机查询
结束",BRT_0406
5795,"042E0102
042E0151
042E0121
042E0102
042E0102
043L0202
07161201
01010916","检索提取
座位锁放
返回
检索提取
检索提取
GS限额
GS限额
结束",BRT_0406
5796,"042E0102
042E0102
042E0102
042E0102
042E0102
042E0102
042E0102
042E0152
042E0152
042E0150
042E0121
042E0102
042E0102
042E0152
042E0152
042E0150
undefined
undefined
042E0305
undefined
042E0301
042E0121
042E0100
042E0117","检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
检索提取
OP/CI航班
OP/CI航班
航班详情
返回
检索提取
检索提取
OP/CI航班
OP/CI航班
航班详情
已/未登机查询
已/未登机查询
已/未登机查询
已/未登机查询
已/未登机查询
返回
检索提取
结束",BRT_0401
5797,"042E0115
040O0233
040O0211
040O020F
042E0121
042E0117","检索提取
下一步值机
下一步值机
行李交运
返回
结束",BRT_0402
