business_id,business_label,BP,KC,PG,BT,DIST,SUB,business_class,class_name
042E0115,1,04,16,01,15,2.0,6.097,02,检索提取
042E0115,1,04,16,01,15,0.0,37.598,02,检索提取
042E0141,0,04,16,01,41,26.0,8.352,15,客票详情
042E0121,0,04,16,01,21,20.0,2.378,79,返回
040O0200,0,04,24,02,00,22.4944,0.823,04,值机接收
040O0211,0,04,24,02,11,11.0,0.462,04,值机接收
040O0204,0,04,24,02,04,7.0,4.629,04,值机接收
042E0121,0,04,16,01,21,18.8149,12.173,79,返回
040O0200,0,04,24,02,00,22.4944,8.893,04,值机接收
040O0211,0,04,24,02,11,11.0,0.453,04,值机接收
040O0204,0,04,24,02,04,7.0,8.555,04,值机接收
040O0204,0,04,24,02,04,0.0,0.809,04,值机接收
042E0121,0,04,16,01,21,18.8149,19.388,79,返回
042E0115,1,04,16,01,15,6.0,3.711,02,检索提取
042E0118,0,04,16,01,18,3.0,1.584,02,检索提取
040O0200,0,04,24,02,00,19.7231,10.065,04,值机接收
040O0211,0,04,24,02,11,11.0,0.405,04,值机接收
040O0204,0,04,24,02,04,7.0,3.277,04,值机接收
01010917,-1,01,1,09,17,27.4955,15.277,05,结束
042E0115,1,04,16,01,15,17.3781,32.489,02,检索提取
042E0188,0,04,16,01,88,73.0,2.13,02,检索提取
042E0115,1,04,16,01,15,73.0,3.105,02,检索提取
042E0118,0,04,16,01,18,3.0,1.31,02,检索提取
042E0115,1,04,16,01,15,3.0,1.424,02,检索提取
042E0118,0,04,16,01,18,3.0,1.418,02,检索提取
042E0115,1,04,16,01,15,3.0,7.745,02,检索提取
042E0118,0,04,16,01,18,3.0,1.325,02,检索提取
042E0118,0,04,16,01,18,0.0,1.364,02,检索提取
040O0200,0,04,24,02,00,19.7231,0.636,04,值机接收
040O0211,0,04,24,02,11,11.0,0.525,04,值机接收
040O0262,0,04,24,02,62,51.0,15.233,04,值机接收
040O0204,0,04,24,02,04,58.0,10.817,04,值机接收
040O0204,0,04,24,02,04,0.0,0.791,04,值机接收
040O0210,0,04,24,02,10,6.0,4.447,04,值机接收
040O0204,0,04,24,02,04,6.0,3.372,04,值机接收
040O0204,0,04,24,02,04,0.0,24.561,04,值机接收
040O0239,0,04,24,02,39,35.0,38.374,09,重打牌
01010917,-1,01,1,09,17,32.7261,56.342,05,结束
042E0115,1,04,16,01,15,17.3781,6.64,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.425,04,值机接收
040O0211,0,04,24,02,11,11.0,0.475,04,值机接收
040O0204,0,04,24,02,04,7.0,1.765,04,值机接收
01010917,-1,01,1,09,17,27.4955,13.584,05,结束
042E0115,1,04,16,01,15,17.3781,2.955,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.378,04,值机接收
040O0211,0,04,24,02,11,11.0,0.62,04,值机接收
040O0204,0,04,24,02,04,7.0,2.824,04,值机接收
01010917,-1,01,1,09,17,27.4955,5.357,05,结束
042E0115,1,04,16,01,15,17.3781,6.024,02,检索提取
040O0200,0,04,24,02,00,17.0294,3.926,04,值机接收
040O0211,0,04,24,02,11,11.0,0.385,04,值机接收
040O0204,0,04,24,02,04,7.0,9.679,04,值机接收
040O0204,0,04,24,02,04,0.0,3.765,04,值机接收
01010917,-1,01,1,09,17,27.4955,55.539,05,结束
042E0115,1,04,16,01,15,17.3781,4.03,02,检索提取
042E0146,0,04,16,01,46,31.0,2.162,09,重打牌
042E0146,0,04,16,01,46,0.0,1.077,09,重打牌
040O0200,0,04,24,02,00,46.7012,0.984,04,值机接收
040O0211,0,04,24,02,11,11.0,0.44,04,值机接收
040O0204,0,04,24,02,04,7.0,2.201,04,值机接收
01010917,-1,01,1,09,17,27.4955,23.453,05,结束
042E0117,-1,04,16,01,17,17.2627,0.404,05,结束
162R0300,1,16,29,03,00,24.6171,9.5,72,值机员综合办理统计
162R0501,0,16,29,05,01,2.2361,0.701,72,值机员综合办理统计
162R0501,0,16,29,05,01,0.0,6.275,72,值机员综合办理统计
01010915,-1,01,1,09,15,34.9428,8.703,05,结束
042E0115,1,04,16,01,15,17.2627,6.117,02,检索提取
040O0200,0,04,24,02,00,17.0294,2.334,04,值机接收
040O0211,0,04,24,02,11,11.0,0.616,04,值机接收
040O0204,0,04,24,02,04,7.0,7.189,04,值机接收
040O0204,0,04,24,02,04,0.0,0.619,04,值机接收
162R0300,1,16,29,03,00,13.6382,17.686,72,值机员综合办理统计
162R0501,0,16,29,05,01,2.2361,2.063,72,值机员综合办理统计
01010915,-1,01,1,09,15,34.9428,4.916,05,结束
01010903,-1,01,1,09,03,12.0,17.857,05,结束
01010102,0,01,1,01,02,8.0623,26.462,01,登录
042E0100,0,04,16,01,00,15.4272,5.341,02,检索提取
042E0115,1,04,16,01,15,15.0,2.542,02,检索提取
040O0200,0,04,24,02,00,17.0294,4.26,04,值机接收
040O0204,0,04,24,02,04,4.0,0.399,04,值机接收
040O0211,0,04,24,02,11,7.0,0.777,04,值机接收
040O0204,0,04,24,02,04,7.0,2.52,04,值机接收
040O0204,0,04,24,02,04,0.0,9.209,04,值机接收
042E0121,0,04,16,01,21,18.8149,29.368,79,返回
042E0117,-1,04,16,01,17,4.0,0.376,05,结束
042E0117,-1,04,16,01,17,0.0,0.23,05,结束
042E0117,-1,04,16,01,17,0.0,0.207,05,结束
042E0115,1,04,16,01,15,2.0,3.804,02,检索提取
042E0115,1,04,16,01,15,0.0,3.055,02,检索提取
042E0118,0,04,16,01,18,3.0,1.329,02,检索提取
040O0200,0,04,24,02,00,19.7231,0.66,04,值机接收
040O0211,0,04,24,02,11,11.0,0.571,04,值机接收
040O0204,0,04,24,02,04,7.0,0.381,04,值机接收
040O0204,0,04,24,02,04,0.0,4.331,04,值机接收
162R0300,1,16,29,03,00,13.6382,13.487,72,值机员综合办理统计
162R0501,0,16,29,05,01,2.2361,0.684,72,值机员综合办理统计
040O0210,0,04,24,02,10,16.0935,9.822,04,值机接收
040O0204,0,04,24,02,04,6.0,3.96,04,值机接收
040O0204,0,04,24,02,04,0.0,1.362,04,值机接收
042E0121,0,04,16,01,21,18.8149,1.05,79,返回
042E0117,-1,04,16,01,17,4.0,0.416,05,结束
042E0117,-1,04,16,01,17,0.0,0.273,05,结束
042E0117,-1,04,16,01,17,0.0,16.013,05,结束
042E0117,-1,04,16,01,17,0.0,0.529,05,结束
042E0117,-1,04,16,01,17,0.0,0.263,05,结束
042E0115,1,04,16,01,15,2.0,4.786,02,检索提取
042E0146,0,04,16,01,46,31.0,4.874,09,重打牌
042E0146,0,04,16,01,46,0.0,0.472,09,重打牌
040O0200,0,04,24,02,00,46.7012,6.167,04,值机接收
040O0211,0,04,24,02,11,11.0,0.523,04,值机接收
040O0204,0,04,24,02,04,7.0,5.878,04,值机接收
040O0204,0,04,24,02,04,0.0,0.135,04,值机接收
042E0121,0,04,16,01,21,18.8149,16.201,79,返回
042E0117,-1,04,16,01,17,4.0,0.404,05,结束
042E0117,-1,04,16,01,17,0.0,0.316,05,结束
042E0117,-1,04,16,01,17,0.0,0.209,05,结束
042E0117,-1,04,16,01,17,0.0,0.207,05,结束
042E0115,1,04,16,01,15,2.0,18.129,02,检索提取
042E0146,0,04,16,01,46,31.0,1.695,09,重打牌
042E0146,0,04,16,01,46,0.0,0.474,09,重打牌
042E0117,-1,04,16,01,17,29.0,6.594,05,结束
042E0117,-1,04,16,01,17,0.0,0.532,05,结束
042E0117,-1,04,16,01,17,0.0,0.272,05,结束
042E0115,1,04,16,01,15,2.0,5.525,02,检索提取
042E0115,1,04,16,01,15,0.0,2.721,02,检索提取
042E0118,0,04,16,01,18,3.0,1.356,02,检索提取
042E0115,1,04,16,01,15,3.0,1.34,02,检索提取
042E0118,0,04,16,01,18,3.0,1.348,02,检索提取
040O0200,0,04,24,02,00,19.7231,1.035,04,值机接收
040O0211,0,04,24,02,11,11.0,0.654,04,值机接收
040O0204,0,04,24,02,04,7.0,2.501,04,值机接收
040O0204,0,04,24,02,04,0.0,3.663,04,值机接收
040O0210,0,04,24,02,10,6.0,55.177,04,值机接收
040O0238,0,04,24,02,38,28.0,0.424,09,重打牌
040O0238,0,04,24,02,38,0.0,1.795,09,重打牌
042E0121,0,04,16,01,21,18.8149,8.645,79,返回
042E0117,-1,04,16,01,17,4.0,0.644,05,结束
042E0115,1,04,16,01,15,2.0,5.46,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.551,04,值机接收
040O0211,0,04,24,02,11,11.0,0.391,04,值机接收
040O0204,0,04,24,02,04,7.0,4.029,04,值机接收
040O0204,0,04,24,02,04,0.0,13.166,04,值机接收
040O0238,0,04,24,02,38,34.0,12.927,09,重打牌
040O0238,0,04,24,02,38,0.0,0.505,09,重打牌
042E0121,0,04,16,01,21,18.8149,11.44,79,返回
042E0117,-1,04,16,01,17,4.0,0.357,05,结束
042E0117,-1,04,16,01,17,0.0,0.254,05,结束
042E0117,-1,04,16,01,17,0.0,0.193,05,结束
042E0115,1,04,16,01,15,2.0,4.136,02,检索提取
042E0146,0,04,16,01,46,31.0,2.071,09,重打牌
042E0146,0,04,16,01,46,0.0,0.571,09,重打牌
040O0200,0,04,24,02,00,46.7012,0.999,04,值机接收
040O0211,0,04,24,02,11,11.0,0.469,04,值机接收
040O0204,0,04,24,02,04,7.0,5.967,04,值机接收
040O0204,0,04,24,02,04,0.0,2.836,04,值机接收
042E0121,0,04,16,01,21,18.8149,28.277,79,返回
042E0117,-1,04,16,01,17,4.0,0.578,05,结束
042E0117,-1,04,16,01,17,0.0,0.305,05,结束
042E0115,1,04,16,01,15,2.0,8.214,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.883,04,值机接收
040O0211,0,04,24,02,11,11.0,0.581,04,值机接收
040O0204,0,04,24,02,04,7.0,2.671,04,值机接收
040O0204,0,04,24,02,04,0.0,10.924,04,值机接收
042E0121,0,04,16,01,21,18.8149,16.419,79,返回
042E0117,-1,04,16,01,17,4.0,0.387,05,结束
042E0117,-1,04,16,01,17,0.0,0.25,05,结束
042E0117,-1,04,16,01,17,0.0,1.393,05,结束
042E0115,1,04,16,01,15,2.0,4.634,02,检索提取
040O0200,0,04,24,02,00,17.0294,0.998,04,值机接收
040O0211,0,04,24,02,11,11.0,0.465,04,值机接收
040O0204,0,04,24,02,04,7.0,2.369,04,值机接收
042E0121,0,04,16,01,21,18.8149,23.195,79,返回
042E0117,-1,04,16,01,17,4.0,0.288,05,结束
042E0117,-1,04,16,01,17,0.0,0.255,05,结束
042E0115,1,04,16,01,15,2.0,1.651,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.248,04,值机接收
040O0211,0,04,24,02,11,11.0,0.345,04,值机接收
040O0204,0,04,24,02,04,7.0,3.062,04,值机接收
040O0204,0,04,24,02,04,0.0,0.392,04,值机接收
042E0121,0,04,16,01,21,18.8149,6.829,79,返回
042E0117,-1,04,16,01,17,4.0,0.572,05,结束
042E0115,1,04,16,01,15,2.0,1.548,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.272,04,值机接收
040O0211,0,04,24,02,11,11.0,0.432,04,值机接收
040O0204,0,04,24,02,04,7.0,2.863,04,值机接收
042E0121,0,04,16,01,21,18.8149,12.441,79,返回
042E0117,-1,04,16,01,17,4.0,0.981,05,结束
042E0115,1,04,16,01,15,2.0,4.356,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.325,04,值机接收
040O0211,0,04,24,02,11,11.0,0.589,04,值机接收
040O0204,0,04,24,02,04,7.0,7.056,04,值机接收
040O0204,0,04,24,02,04,0.0,21.905,04,值机接收
042E0121,0,04,16,01,21,18.8149,19.549,79,返回
042E0117,-1,04,16,01,17,4.0,0.355,05,结束
042E0117,-1,04,16,01,17,0.0,0.256,05,结束
042E0115,1,04,16,01,15,2.0,2.328,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.993,04,值机接收
040O0211,0,04,24,02,11,11.0,0.582,04,值机接收
040O0204,0,04,24,02,04,7.0,18.841,04,值机接收
042E0121,0,04,16,01,21,18.8149,14.502,79,返回
042E0117,-1,04,16,01,17,4.0,0.248,05,结束
042E0117,-1,04,16,01,17,0.0,0.304,05,结束
042E0117,-1,04,16,01,17,0.0,0.208,05,结束
01010903,-1,01,1,09,03,22.2261,15.037,05,结束
01010102,0,01,1,01,02,8.0623,14.679,01,登录
042E0100,0,04,16,01,00,15.4272,2.591,02,检索提取
042E0115,1,04,16,01,15,15.0,5.737,02,检索提取
040O0200,0,04,24,02,00,17.0294,2.172,04,值机接收
040O0211,0,04,24,02,11,11.0,0.759,04,值机接收
040O0204,0,04,24,02,04,7.0,11.831,04,值机接收
040O0204,0,04,24,02,04,0.0,4.238,04,值机接收
01010917,-1,01,1,09,17,27.4955,32.512,05,结束
042E0115,1,04,16,01,15,17.3781,8.022,02,检索提取
042E0115,1,04,16,01,15,0.0,13.447,02,检索提取
042E0118,0,04,16,01,18,3.0,1.473,02,检索提取
042E0115,1,04,16,01,15,3.0,9.647,02,检索提取
042E0118,0,04,16,01,18,3.0,1.438,02,检索提取
042E0115,1,04,16,01,15,3.0,3.497,02,检索提取
042E0118,0,04,16,01,18,3.0,1.312,02,检索提取
040O0200,0,04,24,02,00,19.7231,0.808,04,值机接收
040O0211,0,04,24,02,11,11.0,0.638,04,值机接收
040O0204,0,04,24,02,04,7.0,5.411,04,值机接收
040O0204,0,04,24,02,04,0.0,2.958,04,值机接收
040O0204,0,04,24,02,04,0.0,23.749,04,值机接收
040O0204,0,04,24,02,04,0.0,0.616,04,值机接收
040O0204,0,04,24,02,04,0.0,26.151,04,值机接收
040O0204,0,04,24,02,04,0.0,0.728,04,值机接收
01010917,-1,01,1,09,17,27.4955,19.737,05,结束
042E0115,1,04,16,01,15,17.3781,11.006,02,检索提取
042E0146,0,04,16,01,46,31.0,1.568,09,重打牌
042E0146,0,04,16,01,46,0.0,0.618,09,重打牌
01010917,-1,01,1,09,17,33.7491,5.687,05,结束
042E0115,1,04,16,01,15,17.3781,4.778,02,检索提取
042E0146,0,04,16,01,46,31.0,1.959,09,重打牌
042E0146,0,04,16,01,46,0.0,0.648,09,重打牌
01010917,-1,01,1,09,17,33.7491,16.548,05,结束
042E0115,1,04,16,01,15,17.3781,5.574,02,检索提取
042E0115,1,04,16,01,15,0.0,4.908,02,检索提取
042E0118,0,04,16,01,18,3.0,1.302,02,检索提取
042E0118,0,04,16,01,18,0.0,1.618,02,检索提取
040O0200,0,04,24,02,00,19.7231,0.746,04,值机接收
040O0211,0,04,24,02,11,11.0,0.544,04,值机接收
040O0204,0,04,24,02,04,7.0,9.286,04,值机接收
040O0204,0,04,24,02,04,0.0,2.874,04,值机接收
01010917,-1,01,1,09,17,27.4955,25.916,05,结束
042E0117,-1,04,16,01,17,17.2627,0.384,05,结束
042E0115,1,04,16,01,15,2.0,1.917,02,检索提取
01010917,-1,01,1,09,17,17.3781,7.765,05,结束
042E0117,-1,04,16,01,17,17.2627,0.462,05,结束
042E0115,1,04,16,01,15,2.0,7.243,02,检索提取
042E0141,0,04,16,01,41,26.0,5.525,15,客票详情
042E0121,0,04,16,01,21,20.0,1.938,79,返回
040O0200,0,04,24,02,00,22.4944,0.721,04,值机接收
040O0211,0,04,24,02,11,11.0,0.487,04,值机接收
040O0204,0,04,24,02,04,7.0,4.695,04,值机接收
040O0211,0,04,24,02,11,7.0,1.816,04,值机接收
01010917,-1,01,1,09,17,24.96,8.182,05,结束
042E0115,1,04,16,01,15,17.3781,5.74,02,检索提取
042E0146,0,04,16,01,46,31.0,1.746,09,重打牌
042E0146,0,04,16,01,46,0.0,0.506,09,重打牌
040O0200,0,04,24,02,00,46.7012,0.968,04,值机接收
040O0211,0,04,24,02,11,11.0,0.498,04,值机接收
040O0204,0,04,24,02,04,7.0,1.853,04,值机接收
01010917,-1,01,1,09,17,27.4955,17.15,05,结束
042E0115,1,04,16,01,15,17.3781,5.669,02,检索提取
042E0188,0,04,16,01,88,73.0,1.733,02,检索提取
042E0115,1,04,16,01,15,73.0,3.007,02,检索提取
042E0118,0,04,16,01,18,3.0,1.326,02,检索提取
040O0200,0,04,24,02,00,19.7231,1.342,04,值机接收
040O0211,0,04,24,02,11,11.0,0.436,04,值机接收
040O0204,0,04,24,02,04,7.0,9.804,04,值机接收
040O0204,0,04,24,02,04,0.0,4.575,04,值机接收
040O0204,0,04,24,02,04,0.0,29.119,04,值机接收
040O0204,0,04,24,02,04,0.0,0.76,04,值机接收
01010917,-1,01,1,09,17,27.4955,38.744,05,结束
042E0115,1,04,16,01,15,17.3781,1.881,02,检索提取
042E0115,1,04,16,01,15,0.0,4.892,02,检索提取
042E0118,0,04,16,01,18,3.0,1.342,02,检索提取
042E0115,1,04,16,01,15,3.0,1.358,02,检索提取
042E0118,0,04,16,01,18,3.0,1.318,02,检索提取
042E0115,1,04,16,01,15,3.0,3.605,02,检索提取
042E0118,0,04,16,01,18,3.0,1.303,02,检索提取
040O0200,0,04,24,02,00,19.7231,1.179,04,值机接收
040O0211,0,04,24,02,11,11.0,0.692,04,值机接收
040O0204,0,04,24,02,04,7.0,1.537,04,值机接收
01010917,-1,01,1,09,17,27.4955,17.34,05,结束
042E0115,1,04,16,01,15,17.3781,5.091,02,检索提取
040O0200,0,04,24,02,00,17.0294,4.687,04,值机接收
040O0211,0,04,24,02,11,11.0,0.629,04,值机接收
040O0204,0,04,24,02,04,7.0,13.189,04,值机接收
040O0204,0,04,24,02,04,0.0,2.61,04,值机接收
042E0121,0,04,16,01,21,18.8149,19.989,79,返回
042E0115,1,04,16,01,15,6.0,3.121,02,检索提取
042E0118,0,04,16,01,18,3.0,1.449,02,检索提取
040O0200,0,04,24,02,00,19.7231,1.411,04,值机接收
040O0211,0,04,24,02,11,11.0,0.428,04,值机接收
040O0204,0,04,24,02,04,7.0,2.228,04,值机接收
040O0204,0,04,24,02,04,0.0,5.394,04,值机接收
01010917,-1,01,1,09,17,27.4955,20.559,05,结束
042E0115,1,04,16,01,15,17.3781,10.886,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.322,04,值机接收
040O0211,0,04,24,02,11,11.0,0.484,04,值机接收
040O0204,0,04,24,02,04,7.0,6.908,04,值机接收
01010917,-1,01,1,09,17,27.4955,19.906,05,结束
042E0115,1,04,16,01,15,17.3781,4.661,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.545,04,值机接收
040O0211,0,04,24,02,11,11.0,0.613,04,值机接收
040O0204,0,04,24,02,04,7.0,2.623,04,值机接收
040O0204,0,04,24,02,04,0.0,3.628,04,值机接收
01010917,-1,01,1,09,17,27.4955,23.791,05,结束
042E0115,1,04,16,01,15,17.3781,3.102,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.411,04,值机接收
040O0211,0,04,24,02,11,11.0,0.585,04,值机接收
040O0204,0,04,24,02,04,7.0,4.215,04,值机接收
040O0204,0,04,24,02,04,0.0,22.706,04,值机接收
040O0204,0,04,24,02,04,0.0,0.76,04,值机接收
01010917,-1,01,1,09,17,27.4955,7.606,05,结束
042E0117,-1,04,16,01,17,17.2627,0.385,05,结束
042E0115,1,04,16,01,15,2.0,6.879,02,检索提取
042E0115,1,04,16,01,15,0.0,23.773,02,检索提取
042E0115,1,04,16,01,15,0.0,7.0,02,检索提取
042E0118,0,04,16,01,18,3.0,1.429,02,检索提取
040O0200,0,04,24,02,00,19.7231,1.227,04,值机接收
040O0211,0,04,24,02,11,11.0,0.561,04,值机接收
040O0204,0,04,24,02,04,7.0,4.192,04,值机接收
040O0204,0,04,24,02,04,0.0,5.088,04,值机接收
040O0204,0,04,24,02,04,0.0,0.551,04,值机接收
040O0211,0,04,24,02,11,7.0,16.72,04,值机接收
040O0204,0,04,24,02,04,7.0,5.221,04,值机接收
040O0204,0,04,24,02,04,0.0,0.186,04,值机接收
01010917,-1,01,1,09,17,27.4955,17.029,05,结束
042E0115,1,04,16,01,15,17.3781,3.118,02,检索提取
040O0200,0,04,24,02,00,17.0294,2.003,04,值机接收
040O0211,0,04,24,02,11,11.0,0.422,04,值机接收
040O0204,0,04,24,02,04,7.0,11.068,04,值机接收
040O0204,0,04,24,02,04,0.0,12.832,04,值机接收
01010917,-1,01,1,09,17,27.4955,13.391,05,结束
042E0115,1,04,16,01,15,17.3781,9.077,02,检索提取
042E0141,0,04,16,01,41,26.0,7.423,15,客票详情
042E0121,0,04,16,01,21,20.0,2.011,79,返回
040O0200,0,04,24,02,00,22.4944,1.173,04,值机接收
040O0211,0,04,24,02,11,11.0,0.44,04,值机接收
040O0238,0,04,24,02,38,27.0,0.874,09,重打牌
040O0238,0,04,24,02,38,0.0,0.662,09,重打牌
040O0204,0,04,24,02,04,34.0,3.333,04,值机接收
040O0204,0,04,24,02,04,0.0,0.507,04,值机接收
040O0239,0,04,24,02,39,35.0,8.148,09,重打牌
040O0204,0,04,24,02,04,35.0,41.255,04,值机接收
040O0204,0,04,24,02,04,0.0,0.179,04,值机接收
01010917,-1,01,1,09,17,27.4955,18.522,05,结束
042E0115,1,04,16,01,15,17.3781,5.248,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.489,04,值机接收
040O0211,0,04,24,02,11,11.0,0.448,04,值机接收
040O0204,0,04,24,02,04,7.0,35.855,04,值机接收
01010917,-1,01,1,09,17,27.4955,22.177,05,结束
042E0117,-1,04,16,01,17,17.2627,0.319,05,结束
042E0115,1,04,16,01,15,2.0,10.113,02,检索提取
042E0188,0,04,16,01,88,73.0,2.265,02,检索提取
042E0146,0,04,16,01,46,42.0,1.415,09,重打牌
042E0146,0,04,16,01,46,0.0,0.649,09,重打牌
040O0200,0,04,24,02,00,46.7012,0.757,04,值机接收
040O0211,0,04,24,02,11,11.0,0.465,04,值机接收
040O0204,0,04,24,02,04,7.0,1.824,04,值机接收
042E0121,0,04,16,01,21,18.8149,28.097,79,返回
042E0115,1,04,16,01,15,6.0,6.218,02,检索提取
042E0118,0,04,16,01,18,3.0,1.44,02,检索提取
040O0200,0,04,24,02,00,19.7231,0.47,04,值机接收
040O0211,0,04,24,02,11,11.0,0.476,04,值机接收
040O0204,0,04,24,02,04,7.0,1.706,04,值机接收
040O0238,0,04,24,02,38,34.0,1.341,09,重打牌
040O0238,0,04,24,02,38,0.0,0.695,09,重打牌
01010917,-1,01,1,09,17,32.0624,28.198,05,结束
042E0115,1,04,16,01,15,17.3781,2.807,02,检索提取
040O0200,0,04,24,02,00,17.0294,2.923,04,值机接收
040O0211,0,04,24,02,11,11.0,0.434,04,值机接收
040O0204,0,04,24,02,04,7.0,19.408,04,值机接收
01010917,-1,01,1,09,17,27.4955,12.285,05,结束
042E0115,1,04,16,01,15,17.3781,5.21,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.509,04,值机接收
040O0211,0,04,24,02,11,11.0,0.658,04,值机接收
040O0204,0,04,24,02,04,7.0,9.647,04,值机接收
040O0204,0,04,24,02,04,0.0,4.495,04,值机接收
01010917,-1,01,1,09,17,27.4955,36.913,05,结束
042E0115,1,04,16,01,15,17.3781,4.529,02,检索提取
042E0115,1,04,16,01,15,0.0,3.017,02,检索提取
042E0118,0,04,16,01,18,3.0,1.314,02,检索提取
040O0200,0,04,24,02,00,19.7231,1.379,04,值机接收
040O0211,0,04,24,02,11,11.0,0.442,04,值机接收
040O0204,0,04,24,02,04,7.0,4.963,04,值机接收
040O0210,0,04,24,02,10,6.0,6.551,04,值机接收
040O0204,0,04,24,02,04,6.0,15.276,04,值机接收
040O0204,0,04,24,02,04,0.0,0.647,04,值机接收
040O0210,0,04,24,02,10,6.0,5.983,04,值机接收
01010917,-1,01,1,09,17,25.219,23.163,05,结束
042E0115,1,04,16,01,15,17.3781,2.276,02,检索提取
040O0200,0,04,24,02,00,17.0294,3.019,04,值机接收
040O0211,0,04,24,02,11,11.0,0.481,04,值机接收
040O0204,0,04,24,02,04,7.0,2.849,04,值机接收
040O0204,0,04,24,02,04,0.0,7.582,04,值机接收
040O0204,0,04,24,02,04,0.0,2.338,04,值机接收
01010917,-1,01,1,09,17,27.4955,14.797,05,结束
042E0117,-1,04,16,01,17,17.2627,0.352,05,结束
042E0115,1,04,16,01,15,2.0,4.371,02,检索提取
040O0200,0,04,24,02,00,17.0294,1.582,04,值机接收
040O0211,0,04,24,02,11,11.0,0.41,04,值机接收
040O0262,0,04,24,02,62,51.0,6.824,04,值机接收
040O0262,0,04,24,02,62,0.0,3.709,04,值机接收
040O0262,0,04,24,02,62,0.0,2.132,04,值机接收
040O0262,0,04,24,02,62,0.0,1.452,04,值机接收
040O0204,0,04,24,02,04,58.0,5.264,04,值机接收
01010917,-1,01,1,09,17,27.4955,16.512,05,结束
042E0115,1,04,16,01,15,17.3781,2.259,02,检索提取
042E0115,1,04,16,01,15,0.0,7.41,02,检索提取
042E0118,0,04,16,01,18,3.0,1.282,02,检索提取
040O0240,0,04,24,02,40,23.4307,5.307,04,值机接收
042E0118,0,04,16,01,18,23.4307,14.779,02,检索提取
040O0200,0,04,24,02,00,19.7231,0.626,04,值机接收
040O0211,0,04,24,02,11,11.0,0.473,04,值机接收
040O0262,0,04,24,02,62,51.0,7.115,04,值机接收
040O0262,0,04,24,02,62,0.0,6.944,04,值机接收
040O0262,0,04,24,02,62,0.0,2.223,04,值机接收
040O0204,0,04,24,02,04,58.0,4.768,04,值机接收
040O0204,0,04,24,02,04,0.0,0.76,04,值机接收
040O0211,0,04,24,02,11,7.0,1.895,04,值机接收
040O0204,0,04,24,02,04,7.0,4.64,04,值机接收
042E0121,0,04,16,01,21,18.8149,25.292,79,返回
042E0117,-1,04,16,01,17,4.0,0.657,05,结束
01010917,-1,01,1,09,17,17.2627,1.587,05,结束
042E0115,1,04,16,01,15,17.3781,14.05,02,检索提取
042E0115,1,04,16,01,15,0.0,9.6,02,检索提取
042E0118,0,04,16,01,18,3.0,1.296,02,检索提取
040O0200,0,04,24,02,00,19.7231,7.372,04,值机接收
040O0211,0,04,24,02,11,11.0,0.422,04,值机接收
040O0204,0,04,24,02,04,7.0,10.857,04,值机接收
040O0204,0,04,24,02,04,0.0,5.953,04,值机接收
040O0204,0,04,24,02,04,0.0,0.601,04,值机接收
01010903,-1,01,1,09,03,24.2487,27.256,05,结束
01010102,0,01,1,01,02,8.0623,50.641,01,登录
042E0100,0,04,16,01,00,15.4272,2.318,02,检索提取
042E0117,-1,04,16,01,17,17.0,2.998,05,结束
042E0117,-1,04,16,01,17,0.0,0.281,05,结束
042E0200,1,04,16,02,00,17.0294,5.554,02,检索提取
042E0112,0,04,16,01,12,12.0416,2.639,02,检索提取
042E0112,0,04,16,01,12,0.0,2.27,02,检索提取
040O0211,0,04,24,02,11,8.124,1.002,04,值机接收
040O0280,0,04,24,02,80,69.0,2.299,15,客票详情
040O0200,0,04,24,02,00,80.0,1.632,04,值机接收
040O0204,0,04,24,02,04,4.0,1.073,04,值机接收
040O0204,0,04,24,02,04,0.0,5.986,04,值机接收
040O0204,0,04,24,02,04,0.0,0.246,04,值机接收
040O0204,0,04,24,02,04,0.0,42.151,04,值机接收
040O0204,0,04,24,02,04,0.0,0.247,04,值机接收
042E0200,1,04,16,02,00,8.9443,28.597,02,检索提取
042E0112,0,04,16,01,12,12.0416,0.208,02,检索提取
042E0200,1,04,16,02,00,12.0416,1.962,02,检索提取
042E0214,0,04,16,02,14,14.0,1.455,02,检索提取
042E0112,0,04,16,01,12,2.2361,0.379,02,检索提取
040O0211,0,04,24,02,11,8.124,2.949,04,值机接收
040O0238,0,04,24,02,38,27.0,1.61,09,重打牌
040O0238,0,04,24,02,38,0.0,0.621,09,重打牌
040O0238,0,04,24,02,38,0.0,0.11,09,重打牌
040O0204,0,04,24,02,04,34.0,5.365,04,值机接收
040O0204,0,04,24,02,04,0.0,0.201,04,值机接收
042E0200,1,04,16,02,00,8.9443,31.965,02,检索提取
