business_id,BP,KC,PG,BT,DIST,SUB,business_class,class_name,target
040O0262,4,24,2,62,51.0,14.484,4,值机接收,2
040O0262,4,24,2,62,0.0,1.86,4,值机接收,0
040O0262,4,24,2,62,0.0,1.566,4,值机接收,0
040O0204,4,24,2,4,58.0,4.894,4,值机接收,2
040O0204,4,24,2,4,0.0,0.749,4,值机接收,0
040O0211,4,24,2,11,7.0,1.658,4,值机接收,0
040O0204,4,24,2,4,7.0,2.106,4,值机接收,0
01010903,1,1,9,3,24.2487,19.651,5,结束,3
01010102,1,1,1,2,8.0623,42.062,1,登录,4
042E0100,4,214,1,0,213.0305,3.934,2,检索提取,1
042E0115,4,214,1,15,15.0,16.116,2,检索提取,4
042E0146,4,214,1,46,31.0,1.939,9,重打牌,3
042E0146,4,214,1,46,0.0,0.645,9,重打牌,0
040O0200,4,24,2,0,195.4917,0.743,4,值机接收,1
040O0211,4,24,2,11,11.0,0.653,4,值机接收,0
040O0204,4,24,2,4,7.0,2.114,4,值机接收,0
01010917,1,1,9,17,27.4955,27.841,5,结束,4
042E0115,4,214,1,15,213.1807,10.651,2,检索提取,1
042E0146,4,214,1,46,31.0,3.046,9,重打牌,3
042E0146,4,214,1,46,0.0,0.729,9,重打牌,0
040O0200,4,24,2,0,195.4917,0.775,4,值机接收,1
040O0211,4,24,2,11,11.0,0.523,4,值机接收,0
040O0204,4,24,2,4,7.0,1.971,4,值机接收,0
042E0121,4,214,1,21,190.7616,17.36,5,结束,1
042E0115,4,214,1,15,6.0,4.913,2,检索提取,0
042E0118,4,214,1,18,3.0,1.603,2,检索提取,0
042E0146,4,214,1,46,28.0,1.277,9,重打牌,3
042E0146,4,214,1,46,0.0,0.682,9,重打牌,0
040O0200,4,24,2,0,195.4917,0.981,4,值机接收,1
040O0211,4,24,2,11,11.0,0.47,4,值机接收,0
040O0204,4,24,2,4,7.0,1.964,4,值机接收,0
040O0204,4,24,2,4,0.0,1.127,4,值机接收,0
01010917,1,1,9,17,27.4955,27.53,5,结束,4
042E0115,4,214,1,15,213.1807,1.998,2,检索提取,1
042E0146,4,214,1,46,31.0,2.768,9,重打牌,3
042E0146,4,214,1,46,0.0,1.049,9,重打牌,0
01010917,1,1,9,17,215.1348,11.256,5,结束,1
042E0115,4,214,1,15,213.1807,5.236,2,检索提取,1
040O0200,4,24,2,0,190.5938,1.707,4,值机接收,1
040O0211,4,24,2,11,11.0,0.697,4,值机接收,0
040O0204,4,24,2,4,7.0,16.756,4,值机接收,4
01010917,1,1,9,17,27.4955,26.84,5,结束,4
042E0117,4,214,1,17,213.1713,0.347,5,结束,1
042E0115,4,214,1,15,2.0,6.213,2,检索提取,0
040O0200,4,24,2,0,190.5938,1.868,4,值机接收,1
040O0211,4,24,2,11,11.0,0.414,4,值机接收,0
040O0293,4,24,2,93,82.0,5.043,32,航班详情,2
040O0200,4,24,2,0,93.0,1.881,4,值机接收,2
040O0204,4,24,2,4,4.0,4.214,4,值机接收,0
01010917,1,1,9,17,27.4955,8.399,5,结束,3
042E0115,4,214,1,15,213.1807,5.337,2,检索提取,1
042E0146,4,214,1,46,31.0,2.086,9,重打牌,3
042E0146,4,214,1,46,0.0,0.873,9,重打牌,0
040O0200,4,24,2,0,195.4917,1.766,4,值机接收,1
040O0211,4,24,2,11,11.0,0.575,4,值机接收,0
040O0212,4,24,2,12,1.0,0.924,4,值机接收,0
040O0204,4,24,2,4,8.0,0.696,4,值机接收,0
01010917,1,1,9,17,27.4955,11.729,5,结束,3
042E0115,4,214,1,15,213.1807,3.726,2,检索提取,1
042E0115,4,214,1,15,0.0,22.536,2,检索提取,4
040O0200,4,24,2,0,190.5938,1.768,4,值机接收,1
040O0211,4,24,2,11,11.0,0.514,4,值机接收,0
040O0204,4,24,2,4,7.0,2.475,4,值机接收,0
040O0204,4,24,2,4,0.0,1.851,4,值机接收,0
01010917,1,1,9,17,27.4955,29.369,5,结束,4
042E0115,4,214,1,15,213.1807,3.3,2,检索提取,1
042E0141,4,214,1,41,26.0,5.903,15,客票详情,3
042E0121,4,214,1,21,20.0,2.661,5,结束,3
042E0171,4,214,1,71,50.0,0.939,22,证件校验,3
042F0801,4,215,8,1,70.3562,4.383,22,证件校验,2
042F0812,4,215,8,12,11.0,2.201,22,证件校验,0
040O0211,4,24,2,11,191.0968,0.575,4,值机接收,1
040O0204,4,24,2,4,7.0,10.618,4,值机接收,0
040O0204,4,24,2,4,0.0,2.8,4,值机接收,0
01010917,1,1,9,17,27.4955,54.671,5,结束,4
042E0115,4,214,1,15,213.1807,9.791,2,检索提取,1
042E0188,4,214,1,88,73.0,4.425,2,检索提取,2
042E0115,4,214,1,15,73.0,4.516,2,检索提取,2
042E0118,4,214,1,18,3.0,1.415,2,检索提取,0
042E0118,4,214,1,18,0.0,5.269,2,检索提取,0
040O0200,4,24,2,0,190.8533,0.809,4,值机接收,1
040O0211,4,24,2,11,11.0,0.885,4,值机接收,0
040O0262,4,24,2,62,51.0,7.742,4,值机接收,2
040O0293,4,24,2,93,31.0,1.405,32,航班详情,3
040O0200,4,24,2,0,93.0,1.604,4,值机接收,2
040O0262,4,24,2,62,62.0,8.492,4,值机接收,2
040O0262,4,24,2,62,0.0,10.22,4,值机接收,0
040O0262,4,24,2,62,0.0,2.819,4,值机接收,0
040O0204,4,24,2,4,58.0,6.589,4,值机接收,2
01010917,1,1,9,17,27.4955,17.935,5,结束,3
042E0117,4,214,1,17,213.1713,0.644,5,结束,1
042E0115,4,214,1,15,2.0,7.145,2,检索提取,0
042E0115,4,214,1,15,0.0,7.097,2,检索提取,0
042E0189,4,214,1,89,74.0,1.533,2,检索提取,2
042E0115,4,214,1,15,74.0,3.689,2,检索提取,2
042E0118,4,214,1,18,3.0,1.367,2,检索提取,0
040O0200,4,24,2,0,190.8533,1.007,4,值机接收,1
040O0211,4,24,2,11,11.0,0.473,4,值机接收,0
040O0210,4,24,2,10,1.0,20.709,4,值机接收,4
040O0204,4,24,2,4,6.0,15.84,4,值机接收,4
040O0210,4,24,2,10,6.0,3.462,4,值机接收,0
040O0204,4,24,2,4,6.0,9.664,4,值机接收,0
040T0101,4,29,1,1,5.9161,7.839,24,旅客升降舱,0
040O0200,4,24,2,0,5.1962,2.047,4,值机接收,0
040O0210,4,24,2,10,10.0,2.479,4,值机接收,0
040O0204,4,24,2,4,6.0,1.602,4,值机接收,0
040O0204,4,24,2,4,0.0,0.699,4,值机接收,0
040O0211,4,24,2,11,7.0,1.432,4,值机接收,0
040O0210,4,24,2,10,1.0,2.154,4,值机接收,0
040O0204,4,24,2,4,6.0,2.467,4,值机接收,0
01010917,1,1,9,17,27.4955,9.2,5,结束,3
042E0115,4,214,1,15,213.1807,4.809,2,检索提取,1
040O0200,4,24,2,0,190.5938,2.709,4,值机接收,1
040O0211,4,24,2,11,11.0,0.531,4,值机接收,0
040O0204,4,24,2,4,7.0,0.879,4,值机接收,0
042E0121,4,214,1,21,190.7616,5.701,5,结束,1
01010917,1,1,9,17,213.2088,0.888,5,结束,1
042E0115,4,214,1,15,213.1807,3.293,2,检索提取,1
040O0200,4,24,2,0,190.5938,2.326,4,值机接收,1
040O0211,4,24,2,11,11.0,0.462,4,值机接收,0
040O0204,4,24,2,4,7.0,1.059,4,值机接收,0
040O0282,4,24,2,82,78.0,1.661,24,旅客升降舱,2
040T0101,4,29,1,1,81.1603,4.754,24,旅客升降舱,2
040O0200,4,24,2,0,5.1962,0.169,4,值机接收,0
042E0121,4,214,1,21,191.1596,9.7,5,结束,1
042E0115,4,214,1,15,6.0,2.661,2,检索提取,0
040O0200,4,24,2,0,190.5938,1.212,4,值机接收,1
040O0211,4,24,2,11,11.0,0.35,4,值机接收,0
040O0204,4,24,2,4,7.0,1.03,4,值机接收,0
040O0204,4,24,2,4,0.0,0.761,4,值机接收,0
040O0211,4,24,2,11,7.0,2.323,4,值机接收,0
01010917,1,1,9,17,24.96,20.064,5,结束,3
042E0117,4,214,1,17,213.1713,0.478,5,结束,1
042E0115,4,214,1,15,2.0,4.384,2,检索提取,0
040O0200,4,24,2,0,190.5938,3.503,4,值机接收,1
040O0211,4,24,2,11,11.0,0.47,4,值机接收,0
040O0204,4,24,2,4,7.0,2.656,4,值机接收,0
01010917,1,1,9,17,27.4955,18.67,5,结束,3
042E0115,4,214,1,15,213.1807,3.638,2,检索提取,1
042E0146,4,214,1,46,31.0,2.042,9,重打牌,3
042E0146,4,214,1,46,0.0,2.33,9,重打牌,0
040O0200,4,24,2,0,195.4917,0.982,4,值机接收,1
040O0211,4,24,2,11,11.0,0.463,4,值机接收,0
040O0204,4,24,2,4,7.0,2.69,4,值机接收,0
01010917,1,1,9,17,27.4955,12.412,5,结束,3
042E0115,4,214,1,15,213.1807,3.98,2,检索提取,1
042E0171,4,214,1,71,56.0,2.615,22,证件校验,2
042E0121,4,214,1,21,50.0,1.228,5,结束,3
042E0146,4,214,1,46,25.0,0.752,9,重打牌,3
042E0146,4,214,1,46,0.0,0.587,9,重打牌,0
040O0200,4,24,2,0,195.4917,0.665,4,值机接收,1
040O0211,4,24,2,11,11.0,0.534,4,值机接收,0
040O0204,4,24,2,4,7.0,1.751,4,值机接收,0
042E0121,4,214,1,21,190.7616,39.027,5,结束,1
042E0105,4,214,1,5,16.0,1.234,61,办理历史,0
042E0105,4,214,1,5,0.0,2.055,61,办理历史,0
01010917,1,1,9,17,213.5088,6.306,5,结束,1
042E0115,4,214,1,15,213.1807,3.184,2,检索提取,1
040O0200,4,24,2,0,190.5938,1.781,4,值机接收,1
040O0211,4,24,2,11,11.0,0.561,4,值机接收,0
040O0204,4,24,2,4,7.0,1.838,4,值机接收,0
01010917,1,1,9,17,27.4955,17.36,5,结束,3
042E0115,4,214,1,15,213.1807,5.238,2,检索提取,1
042E0146,4,214,1,46,31.0,1.72,9,重打牌,3
042E0146,4,214,1,46,0.0,0.557,9,重打牌,0
040O0200,4,24,2,0,195.4917,6.054,4,值机接收,1
040O0211,4,24,2,11,11.0,0.486,4,值机接收,0
01010917,1,1,9,17,24.96,17.977,5,结束,3
042E0117,4,214,1,17,213.1713,0.382,5,结束,1
042E0115,4,214,1,15,2.0,4.147,2,检索提取,0
040O0200,4,24,2,0,190.5938,2.044,4,值机接收,1
040O0211,4,24,2,11,11.0,0.427,4,值机接收,0
040O0293,4,24,2,93,82.0,2.585,32,航班详情,2
040O0200,4,24,2,0,93.0,1.52,4,值机接收,2
042E0121,4,214,1,21,191.1596,1.458,5,结束,1
042E0102,4,214,1,2,19.0,1.795,2,检索提取,3
042E0118,4,214,1,18,16.0,3.241,2,检索提取,0
01010917,1,1,9,17,213.1736,5.362,5,结束,1
042E0115,4,214,1,15,213.1807,6.649,2,检索提取,1
040O0200,4,24,2,0,190.5938,3.001,4,值机接收,1
040O0211,4,24,2,11,11.0,0.424,4,值机接收,0
040O0293,4,24,2,93,82.0,5.291,32,航班详情,2
040O0200,4,24,2,0,93.0,3.198,4,值机接收,2
042E0121,4,214,1,21,191.1596,2.972,5,结束,1
042E0102,4,214,1,2,19.0,2.948,2,检索提取,3
01010917,1,1,9,17,213.6984,2.491,5,结束,1
042E0115,4,214,1,15,213.1807,2.387,2,检索提取,1
040O0200,4,24,2,0,190.5938,1.518,4,值机接收,1
040O0211,4,24,2,11,11.0,0.379,4,值机接收,0
040O0282,4,24,2,82,71.0,1.399,24,旅客升降舱,2
040T0111,4,29,1,11,71.1829,12.501,24,旅客升降舱,2
040O0200,4,24,2,0,12.1244,0.334,4,值机接收,0
01010917,1,1,9,17,29.5973,16.109,5,结束,3
042E0117,4,214,1,17,213.1713,0.401,5,结束,1
042E0115,4,214,1,15,2.0,7.579,2,检索提取,0
040O0200,4,24,2,0,190.5938,1.828,4,值机接收,1
040O0211,4,24,2,11,11.0,0.468,4,值机接收,0
040O0262,4,24,2,62,51.0,13.901,4,值机接收,2
040O0262,4,24,2,62,0.0,1.887,4,值机接收,0
040O0262,4,24,2,62,0.0,1.519,4,值机接收,0
040O0262,4,24,2,62,0.0,2.302,4,值机接收,0
040O0204,4,24,2,4,58.0,2.323,4,值机接收,2
040O0204,4,24,2,4,0.0,2.733,4,值机接收,0
01010917,1,1,9,17,27.4955,16.643,5,结束,3
042E0115,4,214,1,15,213.1807,5.474,2,检索提取,1
040O0200,4,24,2,0,190.5938,1.521,4,值机接收,1
040O0211,4,24,2,11,11.0,0.497,4,值机接收,0
040O0282,4,24,2,82,71.0,3.326,24,旅客升降舱,2
040T0111,4,29,1,11,71.1829,4.312,24,旅客升降舱,2
040O0200,4,24,2,0,12.1244,0.167,4,值机接收,0
01010917,1,1,9,17,29.5973,12.863,5,结束,3
042E0117,4,214,1,17,213.1713,0.48,5,结束,1
042E0115,4,214,1,15,2.0,6.113,2,检索提取,0
040O0200,4,24,2,0,190.5938,3.053,4,值机接收,1
040O0211,4,24,2,11,11.0,0.47,4,值机接收,0
040O0262,4,24,2,62,51.0,16.315,4,值机接收,2
040O0262,4,24,2,62,0.0,1.567,4,值机接收,0
040O0262,4,24,2,62,0.0,1.933,4,值机接收,0
040O0262,4,24,2,62,0.0,2.72,4,值机接收,0
040O0204,4,24,2,4,58.0,1.782,4,值机接收,2
01010917,1,1,9,17,27.4955,7.485,5,结束,3
042E0115,4,214,1,15,213.1807,7.075,2,检索提取,1
042E0146,4,214,1,46,31.0,2.251,9,重打牌,3
042E0146,4,214,1,46,0.0,0.699,9,重打牌,0
042E0115,4,214,1,15,31.0,4.465,2,检索提取,3
042E0118,4,214,1,18,3.0,1.332,2,检索提取,0
042E0146,4,214,1,46,28.0,0.435,9,重打牌,3
042E0146,4,214,1,46,0.0,0.681,9,重打牌,0
040O0200,4,24,2,0,195.4917,1.161,4,值机接收,1
040O0211,4,24,2,11,11.0,0.566,4,值机接收,0
040O0204,4,24,2,4,7.0,1.899,4,值机接收,0
042E0121,4,214,1,21,190.7616,15.814,5,结束,1
042E0115,4,214,1,15,6.0,1.032,2,检索提取,0
042E0118,4,214,1,18,3.0,1.433,2,检索提取,0
042E0146,4,214,1,46,28.0,0.453,9,重打牌,3
042E0146,4,214,1,46,0.0,0.762,9,重打牌,0
01010917,1,1,9,17,215.1348,8.932,5,结束,1
042E0115,4,214,1,15,213.1807,6.622,2,检索提取,1
042E0146,4,214,1,46,31.0,2.962,9,重打牌,3
042E0146,4,214,1,46,0.0,0.604,9,重打牌,0
040O0200,4,24,2,0,195.4917,1.751,4,值机接收,1
040O0211,4,24,2,11,11.0,0.56,4,值机接收,0
040O0204,4,24,2,4,7.0,3.01,4,值机接收,0
042E0121,4,214,1,21,190.7616,15.645,5,结束,1
042E0115,4,214,1,15,6.0,2.25,2,检索提取,0
040O0200,4,24,2,0,190.5938,1.32,4,值机接收,1
040O0211,4,24,2,11,11.0,0.502,4,值机接收,0
040O0204,4,24,2,4,7.0,1.838,4,值机接收,0
040O0238,4,24,2,38,34.0,1.036,9,重打牌,3
040O0238,4,24,2,38,0.0,0.503,9,重打牌,0
01010917,1,1,9,17,32.0624,16.647,5,结束,3
042E0117,4,214,1,17,213.1713,0.333,5,结束,1
042E0115,4,214,1,15,2.0,6.786,2,检索提取,0
042E0150,4,214,1,50,35.0,1.62,32,航班详情,3
042E0121,4,214,1,21,29.0,2.405,5,结束,3
01010917,1,1,9,17,213.2088,5.735,5,结束,1
042E0117,4,214,1,17,213.1713,1.156,5,结束,1
042E0115,4,214,1,15,2.0,6.097,2,检索提取,0
042E0115,4,214,1,15,0.0,37.598,2,检索提取,4
042E0141,4,214,1,41,26.0,8.352,15,客票详情,3
042E0121,4,214,1,21,20.0,2.378,5,结束,3
040O0200,4,24,2,0,191.1596,0.823,4,值机接收,1
040O0211,4,24,2,11,11.0,0.462,4,值机接收,0
040O0204,4,24,2,4,7.0,4.629,4,值机接收,0
042E0121,4,214,1,21,190.7616,12.173,5,结束,1
040O0200,4,24,2,0,191.1596,8.893,4,值机接收,1
040O0211,4,24,2,11,11.0,0.453,4,值机接收,0
040O0204,4,24,2,4,7.0,8.555,4,值机接收,0
040O0204,4,24,2,4,0.0,0.809,4,值机接收,0
042E0121,4,214,1,21,190.7616,19.388,5,结束,1
042E0115,4,214,1,15,6.0,3.711,2,检索提取,0
042E0118,4,214,1,18,3.0,1.584,2,检索提取,0
040O0200,4,24,2,0,190.8533,10.065,4,值机接收,1
040O0211,4,24,2,11,11.0,0.405,4,值机接收,0
040O0204,4,24,2,4,7.0,3.277,4,值机接收,0
01010917,1,1,9,17,27.4955,15.277,5,结束,3
042E0115,4,214,1,15,213.1807,32.489,2,检索提取,1
042E0188,4,214,1,88,73.0,2.13,2,检索提取,2
042E0115,4,214,1,15,73.0,3.105,2,检索提取,2
042E0118,4,214,1,18,3.0,1.31,2,检索提取,0
042E0115,4,214,1,15,3.0,1.424,2,检索提取,0
042E0118,4,214,1,18,3.0,1.418,2,检索提取,0
042E0115,4,214,1,15,3.0,7.745,2,检索提取,0
042E0118,4,214,1,18,3.0,1.325,2,检索提取,0
042E0118,4,214,1,18,0.0,1.364,2,检索提取,0
040O0200,4,24,2,0,190.8533,0.636,4,值机接收,1
040O0211,4,24,2,11,11.0,0.525,4,值机接收,0
040O0262,4,24,2,62,51.0,15.233,4,值机接收,2
040O0204,4,24,2,4,58.0,10.817,4,值机接收,2
040O0204,4,24,2,4,0.0,0.791,4,值机接收,0
040O0210,4,24,2,10,6.0,4.447,4,值机接收,0
040O0204,4,24,2,4,6.0,3.372,4,值机接收,0
040O0204,4,24,2,4,0.0,24.561,4,值机接收,4
040O0239,4,24,2,39,35.0,38.374,9,重打牌,4
01010917,1,1,9,17,32.7261,56.342,5,结束,4
042E0115,4,214,1,15,213.1807,6.64,2,检索提取,1
040O0200,4,24,2,0,190.5938,1.425,4,值机接收,1
040O0211,4,24,2,11,11.0,0.475,4,值机接收,0
040O0204,4,24,2,4,7.0,1.765,4,值机接收,0
01010917,1,1,9,17,27.4955,13.584,5,结束,3
042E0115,4,214,1,15,213.1807,2.955,2,检索提取,1
040O0200,4,24,2,0,190.5938,1.378,4,值机接收,1
040O0211,4,24,2,11,11.0,0.62,4,值机接收,0
040O0204,4,24,2,4,7.0,2.824,4,值机接收,0
01010917,1,1,9,17,27.4955,5.357,5,结束,3
042E0115,4,214,1,15,213.1807,6.024,2,检索提取,1
040O0200,4,24,2,0,190.5938,3.926,4,值机接收,1
040O0211,4,24,2,11,11.0,0.385,4,值机接收,0
040O0204,4,24,2,4,7.0,9.679,4,值机接收,0
040O0204,4,24,2,4,0.0,3.765,4,值机接收,0
01010917,1,1,9,17,27.4955,55.539,5,结束,4
042E0115,4,214,1,15,213.1807,4.03,2,检索提取,1
042E0146,4,214,1,46,31.0,2.162,9,重打牌,3
042E0146,4,214,1,46,0.0,1.077,9,重打牌,0
040O0200,4,24,2,0,195.4917,0.984,4,值机接收,1
040O0211,4,24,2,11,11.0,0.44,4,值机接收,0
040O0204,4,24,2,4,7.0,2.201,4,值机接收,0
01010917,1,1,9,17,27.4955,23.453,5,结束,3
042E0117,4,214,1,17,213.1713,0.404,5,结束,1
162R0300,16,227,3,0,24.6171,9.5,72,值机员综合办理统计,3
162R0501,16,227,5,1,2.2361,0.701,72,值机员综合办理统计,0
162R0501,16,227,5,1,0.0,6.275,72,值机员综合办理统计,0
01010915,1,1,9,15,226.9648,8.703,5,结束,1
042E0115,4,214,1,15,213.1713,6.117,2,检索提取,1
040O0200,4,24,2,0,190.5938,2.334,4,值机接收,1
040O0211,4,24,2,11,11.0,0.616,4,值机接收,0
040O0204,4,24,2,4,7.0,7.189,4,值机接收,0
040O0204,4,24,2,4,0.0,0.619,4,值机接收,0
162R0300,16,227,3,0,203.3962,17.686,72,值机员综合办理统计,1
162R0501,16,227,5,1,2.2361,2.063,72,值机员综合办理统计,0
01010915,1,1,9,15,226.9648,4.916,5,结束,1
01010903,1,1,9,3,12.0,17.857,5,结束,4
01010102,1,1,1,2,8.0623,26.462,1,登录,4
042E0100,4,214,1,0,213.0305,5.341,2,检索提取,1
042E0115,4,214,1,15,15.0,2.542,2,检索提取,0
040O0200,4,24,2,0,190.5938,4.26,4,值机接收,1
040O0204,4,24,2,4,4.0,0.399,4,值机接收,0
040O0211,4,24,2,11,7.0,0.777,4,值机接收,0
040O0204,4,24,2,4,7.0,2.52,4,值机接收,0
040O0204,4,24,2,4,0.0,9.209,4,值机接收,0
042E0121,4,214,1,21,190.7616,29.368,5,结束,1
042E0117,4,214,1,17,4.0,0.376,5,结束,0
042E0117,4,214,1,17,0.0,0.23,5,结束,0
042E0117,4,214,1,17,0.0,0.207,5,结束,0
042E0115,4,214,1,15,2.0,3.804,2,检索提取,0
042E0115,4,214,1,15,0.0,3.055,2,检索提取,0
042E0118,4,214,1,18,3.0,1.329,2,检索提取,0
040O0200,4,24,2,0,190.8533,0.66,4,值机接收,1
040O0211,4,24,2,11,11.0,0.571,4,值机接收,0
040O0204,4,24,2,4,7.0,0.381,4,值机接收,0
040O0204,4,24,2,4,0.0,4.331,4,值机接收,0
162R0300,16,227,3,0,203.3962,13.487,72,值机员综合办理统计,1
162R0501,16,227,5,1,2.2361,0.684,72,值机员综合办理统计,0
040O0210,4,24,2,10,203.5755,9.822,4,值机接收,1
040O0204,4,24,2,4,6.0,3.96,4,值机接收,0
040O0204,4,24,2,4,0.0,1.362,4,值机接收,0
042E0121,4,214,1,21,190.7616,1.05,5,结束,1
042E0117,4,214,1,17,4.0,0.416,5,结束,0
042E0117,4,214,1,17,0.0,0.273,5,结束,0
042E0117,4,214,1,17,0.0,16.013,5,结束,0
042E0117,4,214,1,17,0.0,0.529,5,结束,0
042E0117,4,214,1,17,0.0,0.263,5,结束,0
042E0115,4,214,1,15,2.0,4.786,2,检索提取,0
042E0146,4,214,1,46,31.0,4.874,9,重打牌,3
042E0146,4,214,1,46,0.0,0.472,9,重打牌,0
040O0200,4,24,2,0,195.4917,6.167,4,值机接收,1
040O0211,4,24,2,11,11.0,0.523,4,值机接收,0
040O0204,4,24,2,4,7.0,5.878,4,值机接收,0
040O0204,4,24,2,4,0.0,0.135,4,值机接收,0
042E0121,4,214,1,21,190.7616,16.201,5,结束,1
042E0117,4,214,1,17,4.0,0.404,5,结束,0
042E0117,4,214,1,17,0.0,0.316,5,结束,0
042E0117,4,214,1,17,0.0,0.209,5,结束,0
042E0117,4,214,1,17,0.0,0.207,5,结束,0
042E0115,4,214,1,15,2.0,18.129,2,检索提取,4
042E0146,4,214,1,46,31.0,1.695,9,重打牌,3
042E0146,4,214,1,46,0.0,0.474,9,重打牌,0
042E0117,4,214,1,17,29.0,6.594,5,结束,3
042E0117,4,214,1,17,0.0,0.532,5,结束,0
042E0117,4,214,1,17,0.0,0.272,5,结束,0
042E0115,4,214,1,15,2.0,5.525,2,检索提取,0
042E0115,4,214,1,15,0.0,2.721,2,检索提取,0
042E0118,4,214,1,18,3.0,1.356,2,检索提取,0
042E0115,4,214,1,15,3.0,1.34,2,检索提取,0
042E0118,4,214,1,18,3.0,1.348,2,检索提取,0
040O0200,4,24,2,0,190.8533,1.035,4,值机接收,1
040O0211,4,24,2,11,11.0,0.654,4,值机接收,0
040O0204,4,24,2,4,7.0,2.501,4,值机接收,0
040O0204,4,24,2,4,0.0,3.663,4,值机接收,0
040O0210,4,24,2,10,6.0,55.177,4,值机接收,4
040O0238,4,24,2,38,28.0,0.424,9,重打牌,3
040O0238,4,24,2,38,0.0,1.795,9,重打牌,0
042E0121,4,214,1,21,190.7616,8.645,5,结束,1
042E0117,4,214,1,17,4.0,0.644,5,结束,0
042E0115,4,214,1,15,2.0,5.46,2,检索提取,0
040O0200,4,24,2,0,190.5938,1.551,4,值机接收,1
040O0211,4,24,2,11,11.0,0.391,4,值机接收,0
040O0204,4,24,2,4,7.0,4.029,4,值机接收,0
040O0204,4,24,2,4,0.0,13.166,4,值机接收,0
040O0238,4,24,2,38,34.0,12.927,9,重打牌,3
040O0238,4,24,2,38,0.0,0.505,9,重打牌,0
042E0121,4,214,1,21,190.7616,11.44,5,结束,1
042E0117,4,214,1,17,4.0,0.357,5,结束,0
042E0117,4,214,1,17,0.0,0.254,5,结束,0
042E0117,4,214,1,17,0.0,0.193,5,结束,0
042E0115,4,214,1,15,2.0,4.136,2,检索提取,0
042E0146,4,214,1,46,31.0,2.071,9,重打牌,3
042E0146,4,214,1,46,0.0,0.571,9,重打牌,0
040O0200,4,24,2,0,195.4917,0.999,4,值机接收,1
040O0211,4,24,2,11,11.0,0.469,4,值机接收,0
040O0204,4,24,2,4,7.0,5.967,4,值机接收,0
040O0204,4,24,2,4,0.0,2.836,4,值机接收,0
042E0121,4,214,1,21,190.7616,28.277,5,结束,1
042E0117,4,214,1,17,4.0,0.578,5,结束,0
042E0117,4,214,1,17,0.0,0.305,5,结束,0
042E0115,4,214,1,15,2.0,8.214,2,检索提取,0
040O0200,4,24,2,0,190.5938,1.883,4,值机接收,1
040O0211,4,24,2,11,11.0,0.581,4,值机接收,0
040O0204,4,24,2,4,7.0,2.671,4,值机接收,0
040O0204,4,24,2,4,0.0,10.924,4,值机接收,0
042E0121,4,214,1,21,190.7616,16.419,5,结束,1
042E0117,4,214,1,17,4.0,0.387,5,结束,0
042E0117,4,214,1,17,0.0,0.25,5,结束,0
042E0117,4,214,1,17,0.0,1.393,5,结束,0
042E0115,4,214,1,15,2.0,4.634,2,检索提取,0
040O0200,4,24,2,0,190.5938,0.998,4,值机接收,1
040O0211,4,24,2,11,11.0,0.465,4,值机接收,0
040O0204,4,24,2,4,7.0,2.369,4,值机接收,0
042E0121,4,214,1,21,190.7616,23.195,5,结束,1
042E0117,4,214,1,17,4.0,0.288,5,结束,0
042E0117,4,214,1,17,0.0,0.255,5,结束,0
042E0115,4,214,1,15,2.0,1.651,2,检索提取,0
040O0200,4,24,2,0,190.5938,1.248,4,值机接收,1
040O0211,4,24,2,11,11.0,0.345,4,值机接收,0
040O0204,4,24,2,4,7.0,3.062,4,值机接收,0
040O0204,4,24,2,4,0.0,0.392,4,值机接收,0
042E0121,4,214,1,21,190.7616,6.829,5,结束,1
042E0117,4,214,1,17,4.0,0.572,5,结束,0
042E0115,4,214,1,15,2.0,1.548,2,检索提取,0
040O0200,4,24,2,0,190.5938,1.272,4,值机接收,1
040O0211,4,24,2,11,11.0,0.432,4,值机接收,0
040O0204,4,24,2,4,7.0,2.863,4,值机接收,0
042E0121,4,214,1,21,190.7616,12.441,5,结束,1
042E0117,4,214,1,17,4.0,0.981,5,结束,0
042E0115,4,214,1,15,2.0,4.356,2,检索提取,0
040O0200,4,24,2,0,190.5938,1.325,4,值机接收,1
040O0211,4,24,2,11,11.0,0.589,4,值机接收,0
040O0204,4,24,2,4,7.0,7.056,4,值机接收,0
040O0204,4,24,2,4,0.0,21.905,4,值机接收,4
042E0121,4,214,1,21,190.7616,19.549,5,结束,1
042E0117,4,214,1,17,4.0,0.355,5,结束,0
042E0117,4,214,1,17,0.0,0.256,5,结束,0
042E0115,4,214,1,15,2.0,2.328,2,检索提取,0
040O0200,4,24,2,0,190.5938,1.993,4,值机接收,1
040O0211,4,24,2,11,11.0,0.582,4,值机接收,0
040O0204,4,24,2,4,7.0,18.841,4,值机接收,4
042E0121,4,214,1,21,190.7616,14.502,5,结束,1
042E0117,4,214,1,17,4.0,0.248,5,结束,0
042E0117,4,214,1,17,0.0,0.304,5,结束,0
042E0117,4,214,1,17,0.0,0.208,5,结束,0
01010903,1,1,9,3,213.6305,15.037,5,结束,1
01010102,1,1,1,2,8.0623,14.679,1,登录,0
042E0100,4,214,1,0,213.0305,2.591,2,检索提取,1
042E0115,4,214,1,15,15.0,5.737,2,检索提取,0
040O0200,4,24,2,0,190.5938,2.172,4,值机接收,1
040O0211,4,24,2,11,11.0,0.759,4,值机接收,0
