business_id,business_time,business_label,business_class,class_name,time_interval,time_splitting
040O0211,2024-03-31 12:01:54.254,0,4,值机接收,6.127,b
040O0204,2024-03-31 12:01:57.852,0,4,值机接收,3.598,b
040O0204,2024-03-31 12:02:00.974,0,4,值机接收,3.122,b
040O0204,2024-03-31 12:02:01.205,0,4,值机接收,0.231,b
040O0204,2024-03-31 12:02:23.918,0,4,值机接收,22.713,s
040O0204,2024-03-31 12:02:24.164,0,4,值机接收,0.246,b
042E0200,2024-03-31 12:02:47.626,1,2,检索提取,23.462,s
042E0112,2024-03-31 12:02:47.807,0,2,检索提取,0.181,b
042E0224,2024-03-31 12:02:47.993,-1,5,结束,0.186,b
042E0200,2024-03-31 12:02:51.798,1,2,检索提取,3.805,b
042E0112,2024-03-31 12:02:52.520,0,2,检索提取,0.722,b
040O0211,2024-03-31 12:02:55.210,0,4,值机接收,2.69,b
040O0238,2024-03-31 12:02:55.628,0,9,重打牌,0.418,b
040O0238,2024-03-31 12:02:56.371,0,9,重打牌,0.743,b
042E0200,2024-03-31 12:03:10.506,1,2,检索提取,14.135,s
042E0112,2024-03-31 12:03:10.679,0,2,检索提取,0.173,b
042E0224,2024-03-31 12:03:10.876,-1,5,结束,0.197,b
042E0200,2024-03-31 12:03:12.335,1,2,检索提取,1.459,b
042E0112,2024-03-31 12:03:12.856,0,2,检索提取,0.521,b
040O0211,2024-03-31 12:03:14.133,0,4,值机接收,1.277,b
040O0204,2024-03-31 12:03:17.277,0,4,值机接收,3.144,b
040O0238,2024-03-31 12:03:22.189,0,9,重打牌,4.912,b
040O0238,2024-03-31 12:03:22.564,0,9,重打牌,0.375,b
042E0200,2024-03-31 12:03:44.096,1,2,检索提取,21.532,s
042E0112,2024-03-31 12:03:44.219,0,2,检索提取,0.123,b
042E0224,2024-03-31 12:03:44.410,-1,5,结束,0.191,b
042E0200,2024-03-31 12:03:54.755,1,2,检索提取,10.345,s
042E0112,2024-03-31 12:03:56.290,0,2,检索提取,1.535,b
040O0211,2024-03-31 12:03:57.231,0,4,值机接收,0.941,b
040O0204,2024-03-31 12:03:59.839,0,4,值机接收,2.608,b
042E0200,2024-03-31 12:04:10.019,1,2,检索提取,10.18,s
042E0112,2024-03-31 12:04:10.152,0,2,检索提取,0.133,b
042E0224,2024-03-31 12:04:10.329,-1,5,结束,0.177,b
042E0105,2024-03-31 12:04:18.343,1,61,办理历史,8.014,b
042E0105,2024-03-31 12:04:20.087,1,61,办理历史,1.744,b
042E0223,2024-03-31 12:04:20.190,-1,5,结束,0.103,b
042E0219,2024-03-31 12:04:25.398,1,2,检索提取,5.208,b
042E0219,2024-03-31 12:04:26.442,1,2,检索提取,1.044,b
040O0211,2024-03-31 12:04:27.300,0,4,值机接收,0.858,b
040O0204,2024-03-31 12:04:29.436,0,4,值机接收,2.136,b
042E0224,2024-03-31 12:04:50.716,-1,5,结束,21.28,s
042E0201,2024-03-31 12:04:52.619,1,2,检索提取,1.903,b
042E0112,2024-03-31 12:04:53.496,0,2,检索提取,0.877,b
042E0224,2024-03-31 12:05:06.893,-1,5,结束,13.397,s
042E0200,2024-03-31 12:05:08.775,1,2,检索提取,1.882,b
042E0112,2024-03-31 12:05:09.272,0,2,检索提取,0.497,b
040O0211,2024-03-31 12:05:10.595,0,4,值机接收,1.323,b
040O0204,2024-03-31 12:05:14.460,0,4,值机接收,3.865,b
040O0204,2024-03-31 12:05:48.508,0,4,值机接收,34.048,s
040O0204,2024-03-31 12:05:48.771,0,4,值机接收,0.263,b
042E0200,2024-03-31 12:06:19.783,1,2,检索提取,31.012,s
042E0112,2024-03-31 12:06:19.903,0,2,检索提取,0.12,b
042E0224,2024-03-31 12:06:22.332,-1,5,结束,2.429,b
042E0200,2024-03-31 12:06:25.948,1,2,检索提取,3.616,b
042E0112,2024-03-31 12:06:26.495,0,2,检索提取,0.547,b
040O0211,2024-03-31 12:06:27.798,0,4,值机接收,1.303,b
040O0204,2024-03-31 12:06:31.438,0,4,值机接收,3.64,b
042E0200,2024-03-31 12:06:49.705,1,2,检索提取,18.267,s
042E0112,2024-03-31 12:06:49.813,0,2,检索提取,0.108,b
042E0224,2024-03-31 12:06:50.042,-1,5,结束,0.229,b
042E0200,2024-03-31 12:07:01.803,1,2,检索提取,11.761,s
042E0112,2024-03-31 12:07:02.388,0,2,检索提取,0.585,b
040O0211,2024-03-31 12:07:03.759,0,4,值机接收,1.371,b
040O0204,2024-03-31 12:07:05.120,0,4,值机接收,1.361,b
042E0200,2024-03-31 12:07:12.024,1,2,检索提取,6.904,b
042E0112,2024-03-31 12:07:12.197,0,2,检索提取,0.173,b
042E0224,2024-03-31 12:07:12.378,-1,5,结束,0.181,b
042E0200,2024-03-31 12:07:20.275,1,2,检索提取,7.897,b
042E0112,2024-03-31 12:07:20.827,0,2,检索提取,0.552,b
040O0211,2024-03-31 12:07:21.951,0,4,值机接收,1.124,b
040O0204,2024-03-31 12:07:27.085,0,4,值机接收,5.134,b
042E0200,2024-03-31 12:07:39.345,1,2,检索提取,12.26,s
042E0112,2024-03-31 12:07:39.481,0,2,检索提取,0.136,b
042E0200,2024-03-31 12:07:40.864,1,2,检索提取,1.383,b
042E0214,2024-03-31 12:07:42.212,0,2,检索提取,1.348,b
042E0112,2024-03-31 12:07:42.468,0,2,检索提取,0.256,b
040O0211,2024-03-31 12:07:43.737,0,4,值机接收,1.269,b
040O0238,2024-03-31 12:07:44.361,0,9,重打牌,0.624,b
040O0238,2024-03-31 12:07:44.761,0,9,重打牌,0.4,b
040O0238,2024-03-31 12:07:45.030,0,9,重打牌,0.269,b
040O0204,2024-03-31 12:07:49.627,0,4,值机接收,4.597,b
042E0200,2024-03-31 12:08:10.526,1,2,检索提取,20.899,s
042E0112,2024-03-31 12:08:10.642,0,2,检索提取,0.116,b
042E0224,2024-03-31 12:08:10.765,-1,5,结束,0.123,b
042E0200,2024-03-31 12:08:12.024,1,2,检索提取,1.259,b
042E0112,2024-03-31 12:08:12.545,0,2,检索提取,0.521,b
042E0112,2024-03-31 12:08:17.211,0,2,检索提取,4.666,b
040O0211,2024-03-31 12:08:18.027,0,4,值机接收,0.816,b
040O0204,2024-03-31 12:08:21.931,0,4,值机接收,3.904,b
040O0204,2024-03-31 12:08:41.709,0,4,值机接收,19.778,s
042E0200,2024-03-31 12:09:06.267,1,2,检索提取,24.558,s
042E0112,2024-03-31 12:09:06.401,0,2,检索提取,0.134,b
042E0224,2024-03-31 12:09:09.869,-1,5,结束,3.468,b
042E0200,2024-03-31 12:09:14.205,1,2,检索提取,4.336,b
042E0112,2024-03-31 12:09:14.703,0,2,检索提取,0.498,b
040O0211,2024-03-31 12:09:16.343,0,4,值机接收,1.64,b
040O0204,2024-03-31 12:09:21.135,0,4,值机接收,4.792,b
042E0224,2024-03-31 12:09:47.387,-1,5,结束,26.252,s
042E0200,2024-03-31 12:09:52.249,1,2,检索提取,4.862,b
042E0112,2024-03-31 12:09:55.043,0,2,检索提取,2.794,b
040O0211,2024-03-31 12:09:59.680,0,4,值机接收,4.637,b
040O0293,2024-03-31 12:10:09.374,0,32,航班详情,9.694,b
040O0200,2024-03-31 12:10:11.713,0,4,值机接收,2.339,b
040O0262,2024-03-31 12:10:20.125,0,4,值机接收,8.412,b
040O0262,2024-03-31 12:10:22.250,0,4,值机接收,2.125,b
040O0204,2024-03-31 12:10:28.189,0,4,值机接收,5.939,b
040O0204,2024-03-31 12:10:28.455,0,4,值机接收,0.266,b
040O0204,2024-03-31 12:10:32.026,0,4,值机接收,3.571,b
042E0200,2024-03-31 12:10:55.961,1,2,检索提取,23.935,s
042E0224,2024-03-31 12:10:56.061,-1,5,结束,0.1,b
042E0112,2024-03-31 12:10:56.110,0,2,检索提取,0.049,b
042E0200,2024-03-31 12:11:00.354,1,2,检索提取,4.244,b
042E0112,2024-03-31 12:11:00.844,0,2,检索提取,0.49,b
040O0211,2024-03-31 12:11:02.116,0,4,值机接收,1.272,b
040O0204,2024-03-31 12:11:05.071,0,4,值机接收,2.955,b
040O0204,2024-03-31 12:11:15.899,0,4,值机接收,10.828,s
042E0200,2024-03-31 12:11:32.930,1,2,检索提取,17.031,s
042E0112,2024-03-31 12:11:33.058,0,2,检索提取,0.128,b
042E0224,2024-03-31 12:11:33.293,-1,5,结束,0.235,b
042E0200,2024-03-31 12:11:40.596,1,2,检索提取,7.303,b
042E0112,2024-03-31 12:11:41.876,0,2,检索提取,1.28,b
042E0112,2024-03-31 12:11:42.959,0,2,检索提取,1.083,b
040O0211,2024-03-31 12:11:43.573,0,4,值机接收,0.614,b
040O0204,2024-03-31 12:11:46.505,0,4,值机接收,2.932,b
040O0204,2024-03-31 12:11:49.259,0,4,值机接收,2.754,b
042E0200,2024-03-31 12:12:08.506,1,2,检索提取,19.247,s
042E0112,2024-03-31 12:12:08.658,0,2,检索提取,0.152,b
042E0224,2024-03-31 12:12:08.891,-1,5,结束,0.233,b
042E0200,2024-03-31 12:12:14.202,1,2,检索提取,5.311,b
042E0112,2024-03-31 12:12:14.734,0,2,检索提取,0.532,b
040O0211,2024-03-31 12:12:15.962,0,4,值机接收,1.228,b
040O0204,2024-03-31 12:12:18.923,0,4,值机接收,2.961,b
040O0204,2024-03-31 12:12:21.997,0,4,值机接收,3.074,b
040O0204,2024-03-31 12:12:22.237,0,4,值机接收,0.24,b
042E0200,2024-03-31 12:12:46.308,1,2,检索提取,24.071,s
042E0112,2024-03-31 12:12:46.438,0,2,检索提取,0.13,b
042E0224,2024-03-31 12:12:46.620,-1,5,结束,0.182,b
042E0200,2024-03-31 12:12:47.903,1,2,检索提取,1.283,b
042E0112,2024-03-31 12:12:48.423,0,2,检索提取,0.52,b
040O0211,2024-03-31 12:12:49.887,0,4,值机接收,1.464,b
040O0204,2024-03-31 12:12:51.865,0,4,值机接收,1.978,b
040O0204,2024-03-31 12:12:56.620,0,4,值机接收,4.755,b
040O0204,2024-03-31 12:12:56.866,0,4,值机接收,0.246,b
042E0200,2024-03-31 12:13:24.566,1,2,检索提取,27.7,s
042E0112,2024-03-31 12:13:24.705,0,2,检索提取,0.139,b
042E0224,2024-03-31 12:13:24.909,-1,5,结束,0.204,b
042E0200,2024-03-31 12:13:28.124,1,2,检索提取,3.215,b
042E0112,2024-03-31 12:13:28.656,0,2,检索提取,0.532,b
040O0211,2024-03-31 12:13:29.807,0,4,值机接收,1.151,b
040O0204,2024-03-31 12:13:30.492,0,4,值机接收,0.685,b
040O0204,2024-03-31 12:13:32.764,0,4,值机接收,2.272,b
040O0204,2024-03-31 12:13:40.952,0,4,值机接收,8.188,b
040O0204,2024-03-31 12:13:41.209,0,4,值机接收,0.257,b
042E0200,2024-03-31 12:14:04.222,1,2,检索提取,23.013,s
042E0112,2024-03-31 12:14:04.359,0,2,检索提取,0.137,b
042E0224,2024-03-31 12:14:04.554,-1,5,结束,0.195,b
042E0200,2024-03-31 12:14:06.182,1,2,检索提取,1.628,b
042E0112,2024-03-31 12:14:06.682,0,2,检索提取,0.5,b
040O0211,2024-03-31 12:14:08.187,0,4,值机接收,1.505,b
040O0204,2024-03-31 12:14:11.997,0,4,值机接收,3.81,b
042E0200,2024-03-31 12:14:27.994,1,2,检索提取,15.997,s
042E0112,2024-03-31 12:14:28.126,0,2,检索提取,0.132,b
042E0224,2024-03-31 12:14:28.540,-1,5,结束,0.414,b
042E0200,2024-03-31 12:14:39.860,1,2,检索提取,11.32,s
042E0112,2024-03-31 12:14:40.374,0,2,检索提取,0.514,b
040O0211,2024-03-31 12:14:42.035,0,4,值机接收,1.661,b
040O0204,2024-03-31 12:14:45.724,0,4,值机接收,3.689,b
040O0204,2024-03-31 12:14:55.434,0,4,值机接收,9.71,b
042E0200,2024-03-31 12:15:11.906,1,2,检索提取,16.472,s
042E0224,2024-03-31 12:15:12.029,-1,5,结束,0.123,b
042E0112,2024-03-31 12:15:12.055,0,2,检索提取,0.026,b
042E0200,2024-03-31 12:15:17.901,1,2,检索提取,5.846,b
042E0112,2024-03-31 12:15:20.705,0,2,检索提取,2.804,b
042E0200,2024-03-31 12:15:26.670,1,2,检索提取,5.965,b
042E0112,2024-03-31 12:15:30.794,0,2,检索提取,4.124,b
042E0200,2024-03-31 12:15:35.715,1,2,检索提取,4.921,b
042E0112,2024-03-31 12:15:36.919,0,2,检索提取,1.204,b
040O0211,2024-03-31 12:15:40.886,0,4,值机接收,3.967,b
040O0212,2024-03-31 12:15:43.816,0,4,值机接收,2.93,b
040O0211,2024-03-31 12:15:47.968,0,4,值机接收,4.152,b
040O0210,2024-03-31 12:15:56.504,0,4,值机接收,8.536,b
040O0210,2024-03-31 12:15:59.130,0,4,值机接收,2.626,b
040O0212,2024-03-31 12:16:02.595,0,4,值机接收,3.465,b
040O0204,2024-03-31 12:16:05.390,0,4,值机接收,2.795,b
040O0204,2024-03-31 12:16:08.560,0,4,值机接收,3.17,b
040O0204,2024-03-31 12:16:19.937,0,4,值机接收,11.377,s
040O0204,2024-03-31 12:16:20.756,0,4,值机接收,0.819,b
040O0204,2024-03-31 12:16:50.236,0,4,值机接收,29.48,s
040O0204,2024-03-31 12:16:54.004,0,4,值机接收,3.768,b
042E0200,2024-03-31 12:17:19.120,1,2,检索提取,25.116,s
042E0112,2024-03-31 12:17:19.255,0,2,检索提取,0.135,b
042E0224,2024-03-31 12:17:19.483,-1,5,结束,0.228,b
042E0200,2024-03-31 12:17:28.106,1,2,检索提取,8.623,b
042E0112,2024-03-31 12:17:28.740,0,2,检索提取,0.634,b
040O0211,2024-03-31 12:17:31.451,0,4,值机接收,2.711,b
040O0204,2024-03-31 12:17:33.098,0,4,值机接收,1.647,b
042E0200,2024-03-31 12:18:21.085,1,2,检索提取,47.987,s
042E0112,2024-03-31 12:18:21.285,0,2,检索提取,0.2,b
042E0224,2024-03-31 12:18:23.955,-1,5,结束,2.67,b
042E0200,2024-03-31 12:18:25.511,1,2,检索提取,1.556,b
042E0112,2024-03-31 12:18:27.084,0,2,检索提取,1.573,b
042E0112,2024-03-31 12:18:29.815,0,2,检索提取,2.731,b
040O0211,2024-03-31 12:18:30.681,0,4,值机接收,0.866,b
040O0262,2024-03-31 12:18:48.841,0,4,值机接收,18.16,s
040O0204,2024-03-31 12:18:53.772,0,4,值机接收,4.931,b
040O0204,2024-03-31 12:18:54.010,0,4,值机接收,0.238,b
040O0204,2024-03-31 12:19:07.951,0,4,值机接收,13.941,s
040O0204,2024-03-31 12:19:37.789,0,4,值机接收,29.838,s
040O0204,2024-03-31 12:19:57.003,0,4,值机接收,19.214,s
042E0200,2024-03-31 12:20:21.216,1,2,检索提取,24.213,s
042E0112,2024-03-31 12:20:21.382,0,2,检索提取,0.166,b
042E0224,2024-03-31 12:20:21.532,-1,5,结束,0.15,b
042E0200,2024-03-31 12:20:35.158,1,2,检索提取,13.626,s
042E0112,2024-03-31 12:20:35.848,0,2,检索提取,0.69,b
040O0211,2024-03-31 12:20:36.887,0,4,值机接收,1.039,b
040O0204,2024-03-31 12:20:38.506,0,4,值机接收,1.619,b
042E0200,2024-03-31 12:20:55.605,1,2,检索提取,17.099,s
042E0112,2024-03-31 12:20:55.731,0,2,检索提取,0.126,b
042E0224,2024-03-31 12:20:55.961,-1,5,结束,0.23,b
042E0200,2024-03-31 12:21:02.203,1,2,检索提取,6.242,b
042E0112,2024-03-31 12:21:02.697,0,2,检索提取,0.494,b
040O0211,2024-03-31 12:21:03.906,0,4,值机接收,1.209,b
040O0204,2024-03-31 12:21:06.430,0,4,值机接收,2.524,b
040O0204,2024-03-31 12:21:09.404,0,4,值机接收,2.974,b
042E0200,2024-03-31 12:21:29.618,1,2,检索提取,20.214,s
042E0112,2024-03-31 12:21:29.848,0,2,检索提取,0.23,b
042E0224,2024-03-31 12:21:30.026,-1,5,结束,0.178,b
042E0200,2024-03-31 12:21:31.446,1,2,检索提取,1.42,b
042E0112,2024-03-31 12:21:33.133,0,2,检索提取,1.687,b
042E0112,2024-03-31 12:21:34.190,0,2,检索提取,1.057,b
040O0211,2024-03-31 12:21:35.290,0,4,值机接收,1.1,b
040O0204,2024-03-31 12:21:41.625,0,4,值机接收,6.335,b
040O0204,2024-03-31 12:21:45.930,0,4,值机接收,4.305,b
040O0204,2024-03-31 12:21:46.038,0,4,值机接收,0.108,b
040O0280,2024-03-31 12:21:47.820,0,15,客票详情,1.782,b
040O0200,2024-03-31 12:22:34.635,0,4,值机接收,46.815,s
040O0238,2024-03-31 12:22:40.430,0,9,重打牌,5.795,b
040O0238,2024-03-31 12:22:41.079,0,9,重打牌,0.649,b
040O0204,2024-03-31 12:22:45.082,0,4,值机接收,4.003,b
040O0204,2024-03-31 12:22:47.523,0,4,值机接收,2.441,b
042E0200,2024-03-31 12:23:10.672,1,2,检索提取,23.149,s
042E0112,2024-03-31 12:23:10.810,0,2,检索提取,0.138,b
042E0224,2024-03-31 12:23:11.019,-1,5,结束,0.209,b
042E0200,2024-03-31 12:23:12.854,1,2,检索提取,1.835,b
042E0112,2024-03-31 12:23:14.429,0,2,检索提取,1.575,b
042E0224,2024-03-31 12:23:17.420,-1,5,结束,2.991,b
042E0200,2024-03-31 12:23:20.270,1,2,检索提取,2.85,b
042E0112,2024-03-31 12:23:22.163,0,2,检索提取,1.893,b
042E0200,2024-03-31 12:23:25.156,1,2,检索提取,2.993,b
042E0112,2024-03-31 12:23:25.520,0,2,检索提取,0.364,b
040O0211,2024-03-31 12:23:28.159,0,4,值机接收,2.639,b
040O0204,2024-03-31 12:23:30.986,0,4,值机接收,2.827,b
040O0204,2024-03-31 12:23:31.125,0,4,值机接收,0.139,b
040O0211,2024-03-31 12:23:33.510,0,4,值机接收,2.385,b
040O0204,2024-03-31 12:23:37.085,0,4,值机接收,3.575,b
040O0204,2024-03-31 12:23:37.376,0,4,值机接收,0.291,b
042E0200,2024-03-31 12:23:48.695,1,2,检索提取,11.319,s
042E0112,2024-03-31 12:23:48.844,0,2,检索提取,0.149,b
042E0224,2024-03-31 12:23:49.003,-1,5,结束,0.159,b
042E0200,2024-03-31 12:23:54.516,1,2,检索提取,5.513,b
042E0112,2024-03-31 12:23:55.837,0,2,检索提取,1.321,b
040O0211,2024-03-31 12:23:56.732,0,4,值机接收,0.895,b
040O0204,2024-03-31 12:24:00.139,0,4,值机接收,3.407,b
042E0224,2024-03-31 12:24:07.694,-1,5,结束,7.555,b
042E0112,2024-03-31 12:24:07.775,0,2,检索提取,0.081,b
042E0200,2024-03-31 12:24:13.047,1,2,检索提取,5.272,b
042E0112,2024-03-31 12:24:13.575,0,2,检索提取,0.528,b
040O0211,2024-03-31 12:24:15.032,0,4,值机接收,1.457,b
040O0204,2024-03-31 12:24:17.018,0,4,值机接收,1.986,b
042E0200,2024-03-31 12:24:48.387,1,2,检索提取,31.369,s
042E0112,2024-03-31 12:24:48.555,0,2,检索提取,0.168,b
042E0224,2024-03-31 12:24:49.278,-1,5,结束,0.723,b
042E0200,2024-03-31 12:24:50.719,1,2,检索提取,1.441,b
042E0112,2024-03-31 12:24:51.329,0,2,检索提取,0.61,b
042E0224,2024-03-31 12:24:53.096,-1,5,结束,1.767,b
042E0200,2024-03-31 12:25:02.483,1,2,检索提取,9.387,b
042E0112,2024-03-31 12:25:03.881,0,2,检索提取,1.398,b
042E0112,2024-03-31 12:25:05.368,0,2,检索提取,1.487,b
042E0146,2024-03-31 12:25:06.118,0,9,重打牌,0.75,b
042E0112,2024-03-31 12:25:06.578,0,2,检索提取,0.46,b
040O0211,2024-03-31 12:25:10.793,0,4,值机接收,4.215,b
042E0200,2024-03-31 12:25:32.456,1,2,检索提取,21.663,s
042E0112,2024-03-31 12:25:32.592,0,2,检索提取,0.136,b
042E0224,2024-03-31 12:25:32.813,-1,5,结束,0.221,b
042E0200,2024-03-31 12:25:35.862,1,2,检索提取,3.049,b
042E0112,2024-03-31 12:25:36.384,0,2,检索提取,0.522,b
042E0112,2024-03-31 12:25:37.943,0,2,检索提取,1.559,b
042E0146,2024-03-31 12:25:38.207,0,9,重打牌,0.264,b
042E0112,2024-03-31 12:25:38.326,0,2,检索提取,0.119,b
042E0224,2024-03-31 12:25:53.242,-1,5,结束,14.916,s
042E0200,2024-03-31 12:25:56.185,1,2,检索提取,2.943,b
042E0112,2024-03-31 12:25:56.703,0,2,检索提取,0.518,b
040O0211,2024-03-31 12:25:59.018,0,4,值机接收,2.315,b
040O0204,2024-03-31 12:26:04.159,0,4,值机接收,5.141,b
040O0204,2024-03-31 12:26:04.373,0,4,值机接收,0.214,b
042E0200,2024-03-31 12:26:21.345,1,2,检索提取,16.972,s
042E0112,2024-03-31 12:26:21.482,0,2,检索提取,0.137,b
042E0224,2024-03-31 12:26:21.690,-1,5,结束,0.208,b
042E0200,2024-03-31 12:26:23.247,1,2,检索提取,1.557,b
042E0112,2024-03-31 12:26:23.747,0,2,检索提取,0.5,b
042E0112,2024-03-31 12:26:30.469,0,2,检索提取,6.722,b
040O0211,2024-03-31 12:26:31.228,0,4,值机接收,0.759,b
040O0204,2024-03-31 12:26:35.149,0,4,值机接收,3.921,b
040O0204,2024-03-31 12:27:07.310,0,4,值机接收,32.161,s
042E0224,2024-03-31 12:28:08.013,-1,5,结束,0.703,b
042E0112,2024-03-31 12:28:08.125,0,2,检索提取,0.112,b
042E0200,2024-03-31 12:28:14.386,1,2,检索提取,6.261,b
042E0112,2024-03-31 12:28:15.976,0,2,检索提取,1.59,b
040O0211,2024-03-31 12:28:16.774,0,4,值机接收,0.798,b
040O0204,2024-03-31 12:28:27.981,0,4,值机接收,11.207,s
042E0200,2024-03-31 12:28:47.039,1,2,检索提取,19.058,s
042E0112,2024-03-31 12:28:47.177,0,2,检索提取,0.138,b
042E0224,2024-03-31 12:28:47.979,-1,5,结束,0.802,b
042E0200,2024-03-31 12:28:50.270,1,2,检索提取,2.291,b
042E0112,2024-03-31 12:28:51.271,0,2,检索提取,1.001,b
040O0211,2024-03-31 12:28:52.102,0,4,值机接收,0.831,b
040O0204,2024-03-31 12:28:53.867,0,4,值机接收,1.765,b
042E0200,2024-03-31 12:29:15.602,1,2,检索提取,21.735,s
042E0112,2024-03-31 12:29:15.749,0,2,检索提取,0.147,b
042E0224,2024-03-31 12:29:15.948,-1,5,结束,0.199,b
042E0200,2024-03-31 12:29:19.545,1,2,检索提取,3.597,b
042E0112,2024-03-31 12:29:20.028,0,2,检索提取,0.483,b
042E0112,2024-03-31 12:29:22.231,0,2,检索提取,2.203,b
042E0146,2024-03-31 12:29:22.453,0,9,重打牌,0.222,b
042E0112,2024-03-31 12:29:22.558,0,2,检索提取,0.105,b
040O0211,2024-03-31 12:29:24.120,0,4,值机接收,1.562,b
040O0204,2024-03-31 12:29:27.789,0,4,值机接收,3.669,b
01010903,2024-03-31 12:29:46.826,-1,5,结束,19.037,s
01010102,2024-03-31 12:30:02.730,0,1,登录,15.904,s
042E0100,2024-03-31 12:30:06.509,0,2,检索提取,3.779,b
042E0115,2024-03-31 12:30:08.694,1,2,检索提取,2.185,b
040O0204,2024-03-31 12:30:10.704,0,4,值机接收,2.01,b
040O0211,2024-03-31 12:30:11.192,0,4,值机接收,0.488,b
040O0204,2024-03-31 12:30:13.965,0,4,值机接收,2.773,b
040O0204,2024-03-31 12:30:16.795,0,4,值机接收,2.83,b
042E0121,2024-03-31 12:30:33.618,0,5,结束,16.823,s
042E0102,2024-03-31 12:30:34.812,1,2,检索提取,1.194,b
042E0118,2024-03-31 12:30:39.947,0,2,检索提取,5.135,b
042E0117,2024-03-31 12:30:45.805,-1,5,结束,5.858,b
042E0117,2024-03-31 12:30:46.332,-1,5,结束,0.527,b
042E0117,2024-03-31 12:30:46.622,-1,5,结束,0.29,b
042E0117,2024-03-31 12:30:46.843,-1,5,结束,0.221,b
042E0115,2024-03-31 12:30:48.848,1,2,检索提取,2.005,b
042E0115,2024-03-31 12:30:51.545,1,2,检索提取,2.697,b
042E0118,2024-03-31 12:30:52.850,0,2,检索提取,1.305,b
040O0200,2024-03-31 12:30:54.092,0,4,值机接收,1.242,b
040O0211,2024-03-31 12:30:54.775,0,4,值机接收,0.683,b
040O0204,2024-03-31 12:31:01.858,0,4,值机接收,7.083,b
042E0121,2024-03-31 12:31:43.087,0,5,结束,41.229,s
042E0117,2024-03-31 12:31:43.401,-1,5,结束,0.314,b
042E0115,2024-03-31 12:31:44.835,1,2,检索提取,1.434,b
040O0200,2024-03-31 12:31:46.602,0,4,值机接收,1.767,b
040O0211,2024-03-31 12:31:47.076,0,4,值机接收,0.474,b
040O0204,2024-03-31 12:31:50.156,0,4,值机接收,3.08,b
040O0238,2024-03-31 12:32:01.999,0,9,重打牌,11.843,s
040O0238,2024-03-31 12:32:02.344,0,9,重打牌,0.345,b
042E0121,2024-03-31 12:32:09.022,0,5,结束,6.678,b
042E0117,2024-03-31 12:32:09.388,-1,5,结束,0.366,b
042E0117,2024-03-31 12:32:09.724,-1,5,结束,0.336,b
042E0117,2024-03-31 12:32:09.965,-1,5,结束,0.241,b
042E0115,2024-03-31 12:32:20.339,1,2,检索提取,10.374,s
042E0115,2024-03-31 12:32:23.038,1,2,检索提取,2.699,b
042E0118,2024-03-31 12:32:24.356,0,2,检索提取,1.318,b
040O0200,2024-03-31 12:32:25.005,0,4,值机接收,0.649,b
040O0211,2024-03-31 12:32:25.528,0,4,值机接收,0.523,b
040O0204,2024-03-31 12:32:29.677,0,4,值机接收,4.149,b
042E0121,2024-03-31 12:32:57.308,0,5,结束,27.631,s
042E0117,2024-03-31 12:32:57.769,-1,5,结束,0.461,b
042E0115,2024-03-31 12:33:04.222,1,2,检索提取,6.453,b
042E0115,2024-03-31 12:33:07.257,1,2,检索提取,3.035,b
042E0118,2024-03-31 12:33:08.570,0,2,检索提取,1.313,b
042E0118,2024-03-31 12:33:09.840,0,2,检索提取,1.27,b
042E0146,2024-03-31 12:33:10.510,0,9,重打牌,0.67,b
042E0146,2024-03-31 12:33:10.950,0,9,重打牌,0.44,b
042E0117,2024-03-31 12:33:20.005,-1,5,结束,9.055,b
042E0117,2024-03-31 12:33:20.637,-1,5,结束,0.632,b
042E0115,2024-03-31 12:33:25.604,1,2,检索提取,4.967,b
040O0200,2024-03-31 12:33:26.802,0,4,值机接收,1.198,b
040O0211,2024-03-31 12:33:27.260,0,4,值机接收,0.458,b
040O0204,2024-03-31 12:33:30.610,0,4,值机接收,3.35,b
040O0238,2024-03-31 12:33:31.737,0,9,重打牌,1.127,b
042E0121,2024-03-31 12:33:33.115,0,5,结束,1.378,b
042E0117,2024-03-31 12:33:33.616,-1,5,结束,0.501,b
042E0117,2024-03-31 12:33:46.988,-1,5,结束,13.372,s
042E0117,2024-03-31 12:33:47.452,-1,5,结束,0.464,b
042E0117,2024-03-31 12:33:47.723,-1,5,结束,0.271,b
042E0117,2024-03-31 12:33:47.948,-1,5,结束,0.225,b
042E0115,2024-03-31 12:33:54.894,1,2,检索提取,6.946,b
040O0200,2024-03-31 12:33:56.392,0,4,值机接收,1.498,b
040O0211,2024-03-31 12:33:56.923,0,4,值机接收,0.531,b
040O0204,2024-03-31 12:34:31.775,0,4,值机接收,34.852,s
042E0121,2024-03-31 12:34:45.703,0,5,结束,13.928,s
042E0117,2024-03-31 12:34:46.091,-1,5,结束,0.388,b
042E0117,2024-03-31 12:34:46.312,-1,5,结束,0.221,b
042E0115,2024-03-31 12:34:50.431,1,2,检索提取,4.119,b
040O0200,2024-03-31 12:34:51.758,0,4,值机接收,1.327,b
040O0211,2024-03-31 12:34:52.142,0,4,值机接收,0.384,b
040O0204,2024-03-31 12:34:54.616,0,4,值机接收,2.474,b
042E0121,2024-03-31 12:35:00.438,0,5,结束,5.822,b
042E0117,2024-03-31 12:35:01.293,-1,5,结束,0.855,b
042E0117,2024-03-31 12:35:01.728,-1,5,结束,0.435,b
